Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Luka Dončić,21.0,PG,7,7,281,27.5,0.572,0.388,0.26,1.6,22.3,11.4,54.1,1.7,1.2,12.8,40.4,0.6,0.1,0.7,0.127,10.0,1.8,11.8,1.0,
2.0,Dorian Finney-Smith,27.0,PF,7,7,271,9.5,0.544,0.578,0.078,6.9,13.1,9.9,7.7,1.5,0.8,15.3,13.1,0.1,0.1,0.2,0.027,-0.9,0.0,-0.9,0.1,
3.0,Tim Hardaway Jr.,28.0,SG,7,7,262,11.1,0.551,0.564,0.158,2.1,8.4,5.1,5.8,0.6,0.0,5.3,19.7,0.2,-0.1,0.2,0.028,0.3,-2.3,-1.9,0.0,
4.0,Kristaps Porziņģis,25.0,C,7,7,233,14.9,0.572,0.375,0.264,3.3,16.3,9.5,5.8,2.0,2.3,3.6,16.2,0.4,0.1,0.5,0.099,0.6,0.1,0.7,0.2,
5.0,Maxi Kleber,29.0,PF,7,4,187,7.5,0.559,0.667,0.233,3.0,13.1,7.8,7.1,0.8,0.0,2.9,8.3,0.2,0.0,0.2,0.055,-1.9,0.2,-1.7,0.0,
6.0,Jalen Brunson,24.0,PG,7,0,114,15.3,0.563,0.295,0.295,5.8,12.9,9.2,13.7,0.0,0.0,7.4,21.4,0.2,0.0,0.2,0.071,2.2,-2.1,0.1,0.1,
7.0,Josh Richardson,27.0,SG,7,0,94,8.4,0.532,0.357,0.321,3.5,10.4,6.8,7.6,1.1,0.0,15.8,18.3,0.0,0.0,0.0,-0.017,-3.6,-1.1,-4.7,-0.1,
8.0,Boban Marjanović,32.0,C,4,3,83,20.4,0.547,0.0,0.231,18.6,26.6,22.4,8.4,0.0,1.3,8.5,25.7,0.2,0.0,0.2,0.102,1.8,-1.5,0.3,0.0,
9.0,Willie Cauley-Stein,27.0,C,6,0,63,14.0,0.727,0.0,0.333,5.3,25.3,14.8,6.6,1.7,6.9,22.5,9.6,0.1,0.1,0.1,0.107,-2.5,3.4,0.8,0.0,
10.0,Dwight Powell,29.0,C,7,0,52,22.7,0.893,0.0,0.75,10.6,18.9,14.5,16.9,2.0,0.0,8.6,10.2,0.3,0.0,0.3,0.274,4.1,4.1,8.2,0.1,
11.0,Nicolò Melli,30.0,PF,3,0,19,-1.4,0.0,0.5,0.0,11.6,25.8,18.4,0.0,2.8,0.0,0.0,9.6,-0.1,0.0,-0.1,-0.137,-8.6,-1.4,-10.1,0.0,
12.0,Trey Burke,28.0,PG,2,0,17,-12.6,0.063,0.429,0.286,6.5,0.0,3.4,7.2,0.0,0.0,0.0,21.0,-0.1,0.0,-0.1,-0.417,-11.9,-6.8,-18.7,-0.1,
13.0,Josh Green,20.0,SG,1,0,4,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-0.029,-6.2,-0.5,-6.8,0.0,
,Team Totals,,,7,7,1680,,0.559,0.407,0.233,,,,,,,,,1.9,0.4,2.3,0.065,1.3,-0.1,1.2,1.4,
