team,player,image_url,file_path
CharlotteHornets,LaMelo Ball,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432816.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\lamelo_ball.png
CharlotteHornets,Miles Bridges,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066383.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\miles_bridges.png
CharlotteHornets,Pat Connaughton,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2578239.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\pat_connaughton.png
CharlotteHornets,Moussa Diabate,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433249.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\moussa_diabate.png
CharlotteHornets,Josh Green,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432811.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\josh_green.png
CharlotteHornets,Sion James,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4602025.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\sion_james.png
CharlotteHornets,Ryan Kalkbrenner,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4576060.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\ryan_kalkbrenner.png
CharlotteHornets,Kon Knueppel,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5061575.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\kon_knueppel.png
CharlotteHornets,Tre Mann,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432819.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\tre_mann.png
CharlotteHornets,Liam McNeeley,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5239590.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\liam_mcneeley.png
CharlotteHornets,Brandon Miller,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433287.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\brandon_miller.png
CharlotteHornets,Drew Peterson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4397689.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\drew_peterson.png
CharlotteHornets,Mason Plumlee,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2488653.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\mason_plumlee.png
CharlotteHornets,Antonio Reeves,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592686.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\antonio_reeves.png
CharlotteHornets,Tidjane Salaun,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5211176.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\tidjane_salaun.png
CharlotteHornets,Collin Sexton,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4277811.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\collin_sexton.png
CharlotteHornets,KJ Simpson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683834.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\kj_simpson.png
CharlotteHornets,Grant Williams,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4066218.png&h=80&w=110&scale=crop,nba_rosters\charlottehornets\grant_williams.png
