Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Klay Thompson,31.0,SG,22,22,792,0,51,47,2,0,2.4,-11.7,11,9,25,2,14,0,122,2,11,
2.0,Andrew Wiggins,26.0,SF,22,22,767,0,0,65,33,1,9.0,13.2,8,10,27,4,30,4,107,6,17,
3.0,Stephen Curry,33.0,PG,22,18,764,100,0,0,0,0,7.1,6.5,37,5,28,7,38,8,294,14,24,Finals MVP-1
4.0,Draymond Green,31.0,PF,22,22,703,0,0,1,67,32,8.9,10.6,41,7,38,9,27,5,333,9,11,
5.0,Jordan Poole,22.0,SG,22,5,606,34,59,8,0,0,3.1,-5.5,23,21,22,3,30,9,197,9,18,
6.0,Kevon Looney,25.0,C,22,13,448,0,0,0,3,98,8.1,4.7,8,4,23,7,10,0,125,2,9,
7.0,Otto Porter Jr.,28.0,PF,19,3,371,0,0,0,42,59,12.3,10.6,2,1,17,4,4,3,79,1,1,
8.0,Gary Payton II,29.0,SG,12,2,203,30,70,0,0,0,15.0,11.9,1,2,7,3,6,2,39,0,3,
9.0,Nemanja Bjelica,33.0,C,15,0,150,0,0,0,0,100,-6.1,-13.4,5,1,12,1,4,1,41,1,4,
10.0,Jonathan Kuminga,19.0,SF,16,3,138,0,0,0,89,12,-10.9,-18.9,5,2,6,3,12,1,19,2,5,
11.0,Damion Lee,29.0,SG,16,0,124,0,65,35,0,0,-9.1,-16.5,2,2,4,2,0,5,18,0,0,
12.0,Moses Moody,19.0,SG,13,0,105,26,66,8,0,0,0.3,-5.6,1,1,4,0,3,0,10,0,3,
13.0,Andre Iguodala,38.0,SF,7,0,61,0,1,82,17,0,-9.9,-16.2,4,0,8,0,1,0,26,1,0,
14.0,Juan Toscano-Anderson,28.0,SF,14,0,49,0,1,62,38,0,-21.0,-27.7,6,1,0,1,1,1,20,1,1,
,Team Totals,,,22,22,5281,20,20,20,20,20,5.4,1.7,154,66,221,46,180,39,1430,48,107,
