Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Klay Thompson,31.0,SG,22,22,36.0,7.2,16.7,0.429,3.5,9.1,0.385,3.7,7.6,0.482,0.534,1.2,1.4,0.867,0.3,3.6,3.9,2.3,1.1,0.7,1.3,2.1,19.0,
2.0,Andrew Wiggins,26.0,SF,22,22,34.9,6.5,13.9,0.469,1.6,4.8,0.333,4.9,9.1,0.54,0.526,1.9,3.0,0.646,2.5,5.0,7.5,1.8,1.0,1.0,1.4,2.5,16.5,
3.0,Stephen Curry,33.0,PG,22,18,34.7,9.2,20.0,0.459,4.1,10.4,0.397,5.0,9.6,0.526,0.563,4.9,5.9,0.829,0.5,4.7,5.2,5.9,1.3,0.4,2.6,2.7,27.4,Finals MVP-1
4.0,Draymond Green,31.0,PF,22,22,32.0,3.1,6.5,0.479,0.4,1.8,0.205,2.8,4.8,0.581,0.507,1.4,2.1,0.638,1.2,6.0,7.2,6.3,1.1,1.0,2.7,4.0,8.0,
5.0,Jordan Poole,22.0,SG,22,5,27.5,5.9,11.5,0.508,2.3,5.8,0.391,3.6,5.7,0.627,0.606,3.0,3.2,0.915,0.5,2.4,2.8,3.8,0.8,0.4,2.4,2.8,17.0,
6.0,Kevon Looney,25.0,C,22,13,20.4,2.6,4.0,0.659,0.0,0.0,,2.6,4.0,0.659,0.659,0.5,0.8,0.611,2.9,4.8,7.6,2.2,0.4,0.5,0.9,2.3,5.8,
7.0,Otto Porter Jr.,28.0,PF,19,3,19.5,2.0,4.1,0.494,1.0,2.5,0.404,1.0,1.6,0.633,0.617,0.4,0.5,0.778,0.6,2.8,3.4,1.8,0.9,0.3,0.6,1.8,5.4,
8.0,Gary Payton II,29.0,SG,12,2,16.9,2.4,3.7,0.659,0.7,1.3,0.533,1.8,2.4,0.724,0.75,1.0,1.5,0.667,1.1,2.0,3.1,1.3,1.2,0.6,0.5,1.9,6.5,
9.0,Nemanja Bjelica,33.0,C,15,0,10.0,1.2,2.3,0.529,0.2,0.5,0.375,1.0,1.7,0.577,0.574,0.3,0.5,0.571,0.4,1.7,2.1,1.1,0.3,0.1,0.5,1.4,2.9,
10.0,Andre Iguodala,38.0,SF,7,0,8.7,0.6,1.3,0.444,0.1,0.4,0.333,0.4,0.9,0.5,0.5,0.3,0.4,0.667,0.4,0.6,1.0,1.7,0.0,0.3,0.6,1.6,1.6,
11.0,Jonathan Kuminga,19.0,SF,16,3,8.6,1.9,3.8,0.5,0.2,0.8,0.231,1.7,2.9,0.574,0.525,1.3,1.6,0.769,0.3,1.4,1.7,0.5,0.2,0.1,0.7,0.7,5.2,
12.0,Moses Moody,19.0,SG,13,0,8.1,1.2,2.2,0.536,0.5,1.0,0.538,0.6,1.2,0.533,0.661,0.3,0.5,0.667,0.2,0.5,0.6,0.3,0.2,0.2,0.2,0.3,3.2,
13.0,Damion Lee,29.0,SG,16,0,7.8,0.8,2.1,0.382,0.3,1.0,0.25,0.6,1.1,0.5,0.441,0.1,0.2,0.667,0.3,1.3,1.6,0.4,0.1,0.0,0.4,0.5,2.0,
14.0,Juan Toscano-Anderson,28.0,SF,14,0,3.5,0.3,0.7,0.4,0.1,0.4,0.4,0.1,0.4,0.4,0.5,0.1,0.2,0.333,0.0,0.7,0.7,0.6,0.1,0.1,0.6,0.2,0.8,
,Team Totals,,,22,22,240.0,41.4,86.1,0.48,14.0,37.3,0.375,27.4,48.8,0.561,0.561,15.1,19.8,0.766,9.8,34.1,43.9,27.0,7.7,5.0,14.5,21.5,111.9,
