Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19730,3323,7087,0.469,1176,3231,0.364,2147,3856,0.557,1280,1665,0.769,800,2930,3730,2223,719,372,1221,1723,9102
Team/G,,240.6,40.5,86.4,0.469,14.3,39.4,0.364,26.2,47.0,0.557,15.6,20.3,0.769,9.8,35.7,45.5,27.1,8.8,4.5,14.9,21.0,111.0
Lg Rank,,24,17,21,10.0,3,3,8.0,24,29,3.0,26,26,17.0,20,2,7,5,4,18,29,27,15
Year/Year,,0.1%,-1.9%,-2.0%,0.0,-1.5%,1.7%,-0.012,-2.1%,-4.8%,0.016,-5.8%,-3.8%,-0.016,22.4%,1.9%,5.7%,-2.0%,7.5%,-4.5%,-0.7%,-0.9%,-2.4%
Opponent,82.0,19730,3111,7098,0.438,1000,2948,0.339,2111,4150,0.509,1426,1880,0.759,792,2705,3497,1875,649,317,1189,1474,8648
Opponent/G,,240.6,37.9,86.6,0.438,12.2,36.0,0.339,25.7,50.6,0.509,17.4,22.9,0.759,9.7,33.0,42.6,22.9,7.9,3.9,14.5,18.0,105.5
Lg Rank,,24,2,9,2.0,15,20,3.0,2,8,2.0,19,24,5.0,6,8,5,2,20,2,8,29,3
Year/Year,,0.1%,-5.7%,-2.7%,-0.014,-1.5%,4.3%,-0.02,-7.6%,-7.2%,-0.002,-12.2%,-10.0%,-0.019,-9.6%,-9.9%,-9.8%,-3.8%,0.5%,-10.8%,-3.6%,-7.9%,-6.4%
