Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Andrew Wiggins,26.0,SF,73,73,2329,0.466,14.9,0.608,0.161,0.242,0.094,0.111,0.392,0.513,0.732,0.49,0.365,0.372,0.393,0.497,0.898,0.051,45,0.261,0.442,0,0,AS
2.0,Jordan Poole,22.0,SG,76,51,2283,0.448,17.8,0.452,0.142,0.182,0.066,0.061,0.548,0.55,0.68,0.523,0.457,0.431,0.364,0.414,0.706,0.019,16,0.16,0.355,5,1,
3.0,Stephen Curry,33.0,PG,64,64,2211,0.437,19.8,0.387,0.12,0.134,0.062,0.071,0.613,0.527,0.599,0.53,0.513,0.414,0.38,0.368,0.572,0.0,0,0.091,0.324,5,0,"MVP-8,AS,NBA2"
4.0,Kevon Looney,25.0,C,82,80,1732,0.571,4.6,0.997,0.541,0.308,0.066,0.082,0.003,0.573,0.675,0.554,0.292,0.2,0.0,0.736,,0.239,83,0.0,,0,0,
5.0,Otto Porter Jr.,28.0,PF,63,15,1396,0.464,16.7,0.481,0.161,0.163,0.087,0.07,0.519,0.565,0.746,0.515,0.444,0.414,0.37,0.735,0.95,0.029,11,0.241,0.327,0,0,
6.0,Draymond Green,31.0,PF,46,44,1329,0.525,9.8,0.79,0.315,0.377,0.058,0.039,0.21,0.586,0.716,0.557,0.267,0.3,0.296,0.714,1.0,0.093,21,0.222,0.167,4,0,"DPOY-10,AS,DEF2"
7.0,Damion Lee,29.0,SG,63,5,1256,0.441,16.4,0.512,0.188,0.146,0.091,0.086,0.488,0.541,0.833,0.429,0.343,0.303,0.337,0.736,0.984,0.005,2,0.396,0.324,2,0,
8.0,Gary Payton II,29.0,SG,71,16,1247,0.616,10.4,0.651,0.398,0.244,0.003,0.006,0.349,0.754,0.825,0.655,0.0,0.5,0.358,0.787,1.0,0.18,55,0.6,0.403,1,0,
9.0,Jonathan Kuminga,19.0,SF,70,12,1185,0.513,11.0,0.676,0.341,0.276,0.043,0.015,0.324,0.598,0.771,0.433,0.4,0.286,0.336,0.608,1.0,0.172,74,0.349,0.25,2,0,
10.0,Nemanja Bjelica,33.0,C,71,0,1142,0.468,14.1,0.564,0.26,0.26,0.023,0.02,0.436,0.549,0.674,0.438,0.5,0.429,0.362,0.689,0.944,0.026,9,0.128,0.368,0,0,
11.0,Juan Toscano-Anderson,28.0,SF,73,6,994,0.489,11.7,0.63,0.328,0.277,0.013,0.013,0.37,0.588,0.662,0.538,0.0,0.333,0.322,0.69,0.857,0.102,21,0.253,0.273,1,0,
12.0,Klay Thompson,31.0,SG,32,32,941,0.429,18.9,0.483,0.061,0.129,0.162,0.131,0.517,0.477,0.714,0.486,0.409,0.44,0.385,0.636,0.886,0.009,5,0.166,0.367,1,0,
13.0,Moses Moody,19.0,SG,52,11,607,0.437,17.5,0.399,0.213,0.082,0.049,0.055,0.601,0.548,0.641,0.467,0.667,0.2,0.364,0.7,1.0,0.06,11,0.336,0.243,0,0,
14.0,Andre Iguodala,38.0,SF,31,0,603,0.38,18.1,0.388,0.207,0.116,0.025,0.041,0.612,0.617,0.76,0.571,0.0,0.4,0.23,0.621,0.941,0.157,17,0.338,0.24,3,0,
15.0,Chris Chiozza,26.0,PG,34,1,372,0.296,19.4,0.346,0.111,0.136,0.049,0.049,0.654,0.25,0.222,0.273,0.0,0.5,0.321,0.143,0.765,0.0,0,0.245,0.231,0,0,
16.0,Quinndary Weatherspoon,25.0,SG,11,0,73,0.571,8.5,0.762,0.476,0.238,0.048,0.0,0.238,0.688,0.8,0.6,0.0,,0.2,0.818,1.0,0.048,1,0.2,0.0,0,0,
17.0,Jeff Dowtin Jr.,24.0,PG,4,0,28,0.5,13.8,0.833,0.0,0.333,0.167,0.333,0.167,0.6,,0.5,1.0,0.5,0.0,0.0,,0.0,0,1.0,0.0,0,0,
,Team Totals,,,82,82,19728,0.469,14.3,0.544,0.205,0.201,0.07,0.068,0.456,0.557,0.711,0.51,0.408,0.382,0.364,0.595,0.804,0.057,371,0.215,0.339,24,1,
