Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Klay Thompson,31,SG,22,22,792,7.2,16.7,0.429,3.5,9.1,0.385,3.7,7.6,0.482,0.534,1.2,1.4,0.867,0.3,3.6,3.9,2.3,1.1,0.7,1.3,2.1,19.0,
2,Andrew Wiggins,26,SF,22,22,767,6.7,14.3,0.469,1.6,4.9,0.333,5.1,9.4,0.54,0.526,2.0,3.1,0.646,2.5,5.2,7.7,1.9,1.0,1.1,1.4,2.5,17.0,
3,Stephen Curry,33,PG,22,18,764,9.5,20.7,0.459,4.3,10.8,0.397,5.2,9.9,0.526,0.563,5.0,6.1,0.829,0.5,4.9,5.4,6.1,1.4,0.4,2.7,2.8,28.4,Finals MVP-1
4,Draymond Green,31,PF,22,22,703,3.5,7.4,0.479,0.4,2.0,0.205,3.1,5.4,0.581,0.507,1.5,2.4,0.638,1.3,6.8,8.1,7.1,1.3,1.1,3.0,4.5,9.0,
5,Jordan Poole,22,SG,22,5,606,7.7,15.1,0.508,3.0,7.6,0.391,4.7,7.5,0.627,0.606,3.9,4.2,0.915,0.6,3.1,3.7,4.9,1.0,0.5,3.1,3.7,22.2,
6,Kevon Looney,25,C,22,13,448,4.7,7.1,0.659,0.0,0.0,,4.7,7.1,0.659,0.659,0.9,1.4,0.611,5.1,8.4,13.5,3.9,0.7,0.8,1.5,4.0,10.2,
7,Otto Porter Jr.,28,PF,19,3,371,3.7,7.5,0.494,1.8,4.6,0.404,1.8,2.9,0.633,0.617,0.7,0.9,0.778,1.2,5.1,6.3,3.3,1.6,0.6,1.2,3.3,9.9,
8,Gary Payton II,29,SG,12,2,203,5.1,7.8,0.659,1.4,2.7,0.533,3.7,5.1,0.724,0.75,2.1,3.2,0.667,2.3,4.3,6.6,2.8,2.5,1.2,1.1,4.1,13.8,
9,Nemanja Bjelica,33,C,15,0,150,4.3,8.2,0.529,0.7,1.9,0.375,3.6,6.2,0.577,0.574,1.0,1.7,0.571,1.4,6.0,7.4,4.1,1.0,0.5,1.7,5.0,10.3,
10,Jonathan Kuminga,19,SF,16,3,138,7.8,15.7,0.5,0.8,3.4,0.231,7.0,12.3,0.574,0.525,5.2,6.8,0.769,1.0,6.0,7.0,2.1,0.8,0.5,2.9,2.9,21.7,
11,Damion Lee,29,SG,16,0,124,3.8,9.9,0.382,1.2,4.6,0.25,2.6,5.2,0.5,0.441,0.6,0.9,0.667,1.5,6.1,7.5,2.0,0.3,0.0,1.7,2.3,9.3,
12,Moses Moody,19,SG,13,0,105,5.1,9.6,0.536,2.4,4.5,0.538,2.7,5.1,0.533,0.661,1.4,2.1,0.667,0.7,2.1,2.7,1.4,1.0,1.0,1.0,1.4,14.1,
13,Andre Iguodala,38,SF,7,0,61,2.4,5.3,0.444,0.6,1.8,0.333,1.8,3.5,0.5,0.5,1.2,1.8,0.667,1.8,2.4,4.1,7.1,0.0,1.2,2.4,6.5,6.5,
14,Juan Toscano-Anderson,28,SF,14,0,49,2.9,7.3,0.4,1.5,3.7,0.4,1.5,3.7,0.4,0.5,0.7,2.2,0.333,0.0,7.3,7.3,5.9,1.5,0.7,5.9,2.2,8.1,
