Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Anthony Edwards,20.0,SG,6,6,227,0,3,93,4,0,-3.2,6.6,6,4,10,2,15,1,44,2,3,
2.0,Karl-Anthony Towns,26.0,C,6,6,222,0,0,0,0,100,-1.9,12.1,8,5,9,9,20,3,32,5,11,
3.0,D'Angelo Russell,25.0,PG,6,6,196,22,76,3,0,0,-2.8,5.7,9,5,5,3,5,1,97,0,5,
4.0,Patrick Beverley,33.0,PG,6,6,194,84,16,0,0,0,-4.9,-0.6,4,5,10,1,9,2,74,2,2,
5.0,Jaden McDaniels,21.0,PF,6,0,130,0,0,4,96,0,7.8,23.3,4,2,8,0,4,1,12,0,0,
6.0,Jarred Vanderbilt,22.0,PF,6,6,129,0,0,0,96,4,-6.8,-3.8,1,1,8,0,2,2,11,0,5,
7.0,Malik Beasley,25.0,SG,6,0,119,0,79,21,0,0,-14.1,-16.2,3,3,6,0,2,0,10,1,4,
8.0,Jordan McLaughlin,25.0,PG,5,0,83,100,0,0,0,0,-0.4,6.1,1,1,2,0,1,0,40,0,1,
9.0,Taurean Prince,27.0,PF,5,0,65,0,0,54,46,0,-23.0,-24.1,1,1,3,1,4,3,14,1,1,
10.0,Naz Reid,22.0,C,5,0,54,0,0,0,0,100,-20.3,-19.5,2,1,12,2,3,0,0,1,3,
11.0,Jaylen Nowell,22.0,SG,1,0,12,0,66,34,0,0,21.9,27.8,0,0,1,0,0,0,3,0,0,
12.0,Greg Monroe,31.0,C,2,0,7,0,0,0,0,100,-28.6,-24.5,1,0,1,0,0,0,2,0,2,
13.0,Josh Okogie,23.0,SG,1,0,2,0,0,100,0,0,40.0,45.0,0,0,0,0,0,0,0,0,0,
,Team Totals,,,6,6,1440,20,20,20,20,20,-4.6,2.7,40,28,75,18,65,13,339,12,37,
