Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Anthony Edwards,20.0,6,6,227,50,110,0.455,23,57,0.404,27,53,0.509,0.559,28,34,0.824,4,21,25,18,7,7,15,22,151,0,
2.0,Karl-Anthony Towns,26.0,6,6,222,39,80,0.488,10,22,0.455,29,58,0.5,0.55,43,50,0.86,11,54,65,13,4,12,27,25,131,0,
3.0,D'Angelo Russell,25.0,6,6,196,24,72,0.333,12,31,0.387,12,41,0.293,0.417,12,16,0.75,0,15,15,40,9,0,17,17,72,0,
4.0,Patrick Beverley,33.0,6,6,194,21,49,0.429,9,26,0.346,12,23,0.522,0.52,15,22,0.682,4,15,19,29,7,7,12,28,66,0,
5.0,Jaden McDaniels,21.0,6,0,130,18,34,0.529,10,20,0.5,8,14,0.571,0.676,10,12,0.833,5,12,17,4,2,11,6,18,56,0,
6.0,Jarred Vanderbilt,22.0,6,6,129,13,27,0.481,0,0,,13,27,0.481,0.481,7,10,0.7,12,31,43,4,7,2,5,16,33,0,
7.0,Malik Beasley,25.0,6,0,119,19,44,0.432,8,25,0.32,11,19,0.579,0.523,5,6,0.833,2,18,20,4,2,1,7,9,51,0,
8.0,Jordan McLaughlin,25.0,5,0,83,12,17,0.706,4,7,0.571,8,10,0.8,0.824,3,4,0.75,0,12,12,17,5,0,2,5,31,0,
9.0,Taurean Prince,27.0,5,0,65,10,27,0.37,4,14,0.286,6,13,0.462,0.444,6,7,0.857,1,7,8,6,2,1,4,5,30,0,
10.0,Naz Reid,22.0,5,0,54,7,17,0.412,3,7,0.429,4,10,0.4,0.5,7,7,1.0,2,12,14,0,1,6,5,14,24,0,
11.0,Jaylen Nowell,22.0,1,0,12,3,10,0.3,0,5,0.0,3,5,0.6,0.3,0,0,,0,0,0,1,1,0,0,1,6,0,
12.0,Greg Monroe,31.0,2,0,7,2,5,0.4,0,0,,2,5,0.4,0.4,0,0,,1,1,2,1,2,0,1,1,4,0,
13.0,Josh Okogie,23.0,1,0,2,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,6,6,1440,218,492,0.443,83,214,0.388,135,278,0.486,0.527,136,168,0.81,42,198,240,137,49,47,101,161,655,0,
