Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3411,7458,0.457,1211,3386,0.358,2200,4072,0.54,1474,1894,0.778,921,2700,3621,2106,721,460,1175,1786,9507
Team/G,,241.2,41.6,91.0,0.457,14.8,41.3,0.358,26.8,49.7,0.54,18.0,23.1,0.778,11.2,32.9,44.2,25.7,8.8,5.6,14.3,21.8,115.9
Lg Rank,,13,10,5,22.0,1,1,12.0,21,24,14.0,4,8,14.0,6,25,16,7,3,3,21,29,1
Year/Year,,-0.2%,2.1%,0.0%,0.009,12.6%,9.9%,0.009,-2.8%,-6.9%,0.023,2.3%,0.1%,0.017,6.8%,-0.2%,1.5%,0.2%,0.2%,1.5%,0.5%,4.1%,3.4%
Opponent,82.0,19780,3298,7163,0.46,1071,3062,0.35,2227,4101,0.543,1624,2081,0.78,904,2858,3762,2149,593,397,1339,1715,9291
Opponent/G,,241.2,40.2,87.4,0.46,13.1,37.3,0.35,27.2,50.0,0.543,19.8,25.4,0.78,11.0,34.9,45.9,26.2,7.2,4.8,16.3,20.9,113.3
Lg Rank,,13,10,11,16.0,25,26,12.0,7,6,22.0,30,30,21.0,24,21,23,27,8,19,1,2,24
Year/Year,,-0.2%,-6.5%,-2.1%,-0.022,-0.5%,11.5%,-0.042,-9.2%,-10.3%,0.007,7.1%,7.8%,-0.005,10.6%,-2.7%,0.2%,-2.3%,-5.3%,-12.4%,6.7%,5.2%,-3.7%
