Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Anthony Edwards,20,6,6,227,10.3,22.7,0.455,4.7,11.8,0.404,5.6,10.9,0.509,0.559,5.8,7.0,0.824,0.8,4.3,5.2,3.7,1.4,1.4,3.1,4.5,31.1,112.0,114,
2,Karl-Anthony Towns,26,6,6,222,8.2,16.9,0.488,2.1,4.6,0.455,6.1,12.2,0.5,0.55,9.1,10.5,0.86,2.3,11.4,13.7,2.7,0.8,2.5,5.7,5.3,27.6,108.0,109,
3,D'Angelo Russell,25,6,6,196,5.7,17.2,0.333,2.9,7.4,0.387,2.9,9.8,0.293,0.417,2.9,3.8,0.75,0.0,3.6,3.6,9.6,2.1,0.0,4.1,4.1,17.2,94.0,114,
4,Patrick Beverley,33,6,6,194,5.1,11.8,0.429,2.2,6.3,0.346,2.9,5.5,0.522,0.52,3.6,5.3,0.682,1.0,3.6,4.6,7.0,1.7,1.7,2.9,6.8,15.9,110.0,113,
5,Jaden McDaniels,21,6,0,130,6.5,12.2,0.529,3.6,7.2,0.5,2.9,5.0,0.571,0.676,3.6,4.3,0.833,1.8,4.3,6.1,1.4,0.7,4.0,2.2,6.5,20.2,125.0,113,
6,Jarred Vanderbilt,22,6,6,129,4.7,9.8,0.481,0.0,0.0,,4.7,9.8,0.481,0.481,2.5,3.6,0.7,4.4,11.2,15.6,1.5,2.5,0.7,1.8,5.8,12.0,110.0,107,
7,Malik Beasley,25,6,0,119,7.5,17.3,0.432,3.1,9.8,0.32,4.3,7.5,0.579,0.523,2.0,2.4,0.833,0.8,7.1,7.9,1.6,0.8,0.4,2.8,3.5,20.1,96.0,115,
8,Jordan McLaughlin,25,5,0,83,6.8,9.6,0.706,2.3,3.9,0.571,4.5,5.6,0.8,0.824,1.7,2.3,0.75,0.0,6.8,6.8,9.6,2.8,0.0,1.1,2.8,17.5,163.0,111,
9,Taurean Prince,27,5,0,65,7.2,19.4,0.37,2.9,10.1,0.286,4.3,9.4,0.462,0.444,4.3,5.0,0.857,0.7,5.0,5.8,4.3,1.4,0.7,2.9,3.6,21.6,97.0,114,
10,Naz Reid,22,5,0,54,6.1,14.7,0.412,2.6,6.1,0.429,3.5,8.7,0.4,0.5,6.1,6.1,1.0,1.7,10.4,12.1,0.0,0.9,5.2,4.3,12.1,20.8,97.0,106,
11,Jaylen Nowell,22,1,0,12,11.7,39.0,0.3,0.0,19.5,0.0,11.7,19.5,0.6,0.3,0.0,0.0,,0.0,0.0,0.0,3.9,3.9,0.0,0.0,3.9,23.4,67.0,113,
12,Greg Monroe,31,2,0,7,13.4,33.4,0.4,0.0,0.0,,13.4,33.4,0.4,0.4,0.0,0.0,,6.7,6.7,13.4,6.7,13.4,0.0,6.7,6.7,26.7,82.0,87,
13,Josh Okogie,23,1,0,2,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,122,
