Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Lauri Markkanen,28.0,PF,24,24,35.3,9.3,19.8,0.469,2.9,8.3,0.352,6.4,11.5,0.554,0.543,6.3,7.0,0.893,2.1,4.9,7.0,2.1,1.0,0.4,1.3,1.8,27.8,
2.0,Keyonte George,22.0,PG,25,25,33.7,7.3,16.3,0.45,2.3,6.6,0.352,5.0,9.7,0.517,0.521,6.5,7.2,0.906,0.5,3.6,4.0,6.8,0.8,0.3,3.5,2.5,23.5,
3.0,Walker Kessler,24.0,C,5,5,30.8,5.2,7.4,0.703,1.2,1.6,0.75,4.0,5.8,0.69,0.784,2.8,4.0,0.7,4.6,6.2,10.8,3.0,1.4,1.8,3.2,4.4,14.4,
4.0,Svi Mykhailiuk,28.0,SF,24,24,26.0,3.4,7.1,0.474,1.8,4.9,0.373,1.5,2.2,0.698,0.602,0.3,0.3,0.875,0.7,2.0,2.6,2.1,0.5,0.1,0.9,1.4,8.9,
5.0,Jusuf Nurkić,31.0,C,23,18,24.2,3.4,7.4,0.462,0.3,1.5,0.206,3.1,6.0,0.526,0.482,1.2,2.4,0.509,2.4,7.1,9.6,3.9,1.5,0.4,2.5,3.0,8.4,
6.0,Ace Bailey,19.0,SF,25,16,23.6,4.0,9.1,0.436,1.4,4.1,0.35,2.5,5.0,0.508,0.515,0.7,0.9,0.773,1.4,1.9,3.2,1.7,0.8,0.4,1.4,2.6,10.0,
7.0,Kyle Filipowski,22.0,C,24,8,23.1,3.6,7.5,0.48,1.0,2.8,0.338,2.6,4.6,0.568,0.545,1.8,2.5,0.733,1.7,4.7,6.4,2.3,0.5,0.5,1.2,2.8,10.0,
8.0,Isaiah Collier,21.0,PG,17,1,21.2,2.5,4.9,0.5,0.3,0.9,0.313,2.2,4.0,0.544,0.53,2.2,3.2,0.685,0.2,1.8,2.0,5.5,0.5,0.4,1.9,1.8,7.4,
9.0,Kyle Anderson,32.0,SF,9,0,17.9,2.7,5.4,0.49,0.1,0.1,1.0,2.6,5.3,0.479,0.5,1.2,1.7,0.733,0.8,1.8,2.6,3.1,1.4,0.3,1.0,2.6,6.7,
10.0,Walter Clayton,22.0,PG,21,0,16.6,2.2,5.2,0.422,0.8,2.7,0.298,1.4,2.5,0.558,0.5,1.1,1.1,0.958,0.5,1.8,2.2,3.5,0.5,0.2,1.4,2.0,6.3,
11.0,Brice Sensabaugh,22.0,SF,24,1,16.0,2.9,7.0,0.417,1.5,4.3,0.346,1.4,2.7,0.531,0.524,1.2,1.4,0.848,0.6,1.8,2.5,1.3,0.7,0.2,0.8,1.9,8.5,
12.0,Kevin Love,37.0,PF,15,0,15.0,2.1,4.9,0.438,1.3,3.5,0.358,0.9,1.3,0.65,0.568,0.9,1.2,0.778,1.4,3.1,4.5,1.7,0.3,0.3,0.7,1.7,6.5,
13.0,Taylor Hendricks,22.0,PF,14,3,14.8,1.9,4.4,0.435,0.9,2.2,0.387,1.1,2.2,0.484,0.532,0.8,1.1,0.733,1.4,2.2,3.6,0.6,0.4,0.3,0.5,0.6,5.5,
14.0,Cody Williams,21.0,SG,14,0,12.9,1.3,3.5,0.367,0.2,1.6,0.136,1.1,1.9,0.556,0.398,0.1,0.3,0.25,0.3,0.6,0.9,0.6,0.2,0.1,0.4,1.6,2.9,
15.0,Elijah Harkless,25.0,SG,7,0,9.4,0.6,1.6,0.364,0.3,1.0,0.286,0.3,0.6,0.5,0.455,1.0,1.3,0.778,0.3,0.6,0.9,0.7,0.6,0.0,0.4,1.4,2.4,
,Team Totals,,,25,25,244.0,41.6,90.9,0.458,13.6,39.4,0.344,28.0,51.4,0.545,0.532,22.2,27.4,0.81,12.6,33.1,45.7,29.8,7.7,3.6,16.2,22.8,119.0,
