Rk,Player,Age,Pos,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards
1.0,Lauri Markkanen,28.0,PF,24,24,848,21.4,0.607,0.419,0.356,6.4,15.3,10.8,10.2,1.3,1.1,5.5,28.1,2.2,0.3,2.5,0.142,4.9,-2.1,2.8,1.0,
2.0,Keyonte George,22.0,PG,25,25,843,17.7,0.604,0.405,0.442,1.5,11.6,6.5,31.6,1.2,0.8,15.2,27.8,1.4,0.1,1.5,0.088,2.4,-2.0,0.4,0.5,
3.0,Svi Mykhailiuk,28.0,SF,24,24,623,9.6,0.61,0.69,0.047,2.7,8.3,5.5,11.3,0.8,0.5,11.2,12.9,0.5,0.0,0.5,0.037,-1.0,-1.6,-2.6,-0.1,
4.0,Ace Bailey,19.0,SF,25,16,590,9.9,0.53,0.454,0.097,6.2,8.8,7.4,10.6,1.5,1.6,12.6,18.8,-0.1,0.1,0.0,0.002,-2.6,-1.9,-4.4,-0.4,
5.0,Jusuf Nurkić,31.0,C,23,18,557,13.6,0.494,0.199,0.322,10.8,32.4,21.4,22.5,2.9,1.5,22.6,18.5,-0.4,0.7,0.3,0.027,-3.0,1.5,-1.5,0.1,
6.0,Kyle Filipowski,22.0,C,24,8,554,14.1,0.582,0.38,0.335,7.7,22.4,15.0,14.5,1.1,2.1,12.4,17.3,0.7,0.3,1.0,0.083,-0.9,-0.5,-1.4,0.1,
7.0,Brice Sensabaugh,22.0,SF,24,1,383,12.9,0.559,0.619,0.196,4.2,12.6,8.4,11.7,2.0,1.2,9.9,21.6,0.2,0.2,0.4,0.045,-0.9,-1.6,-2.5,-0.1,
8.0,Isaiah Collier,21.0,PG,17,1,361,12.0,0.585,0.19,0.643,0.9,9.4,5.1,35.0,1.2,1.6,23.4,16.0,0.3,0.1,0.4,0.047,-2.0,-1.7,-3.7,-0.2,
9.0,Walter Clayton,22.0,PG,21,0,348,11.1,0.552,0.523,0.22,3.1,11.7,7.3,29.1,1.4,1.1,20.1,17.6,0.2,0.1,0.2,0.034,-1.8,-1.0,-2.8,-0.1,
10.0,Kevin Love,37.0,PF,15,0,225,15.5,0.599,0.726,0.247,10.0,23.0,16.4,16.3,1.0,2.1,12.0,16.7,0.4,0.1,0.5,0.111,1.3,-0.3,1.0,0.2,
11.0,Taylor Hendricks,22.0,PF,14,3,207,12.7,0.561,0.5,0.242,10.3,16.5,13.4,5.4,1.1,1.8,9.3,15.0,0.2,0.1,0.3,0.062,0.1,-2.2,-2.1,0.0,
12.0,Cody Williams,21.0,SG,14,0,180,2.0,0.394,0.449,0.082,2.4,5.5,3.9,5.9,0.8,1.1,9.0,12.7,-0.3,0.0,-0.3,-0.073,-7.2,-3.0,-10.1,-0.4,
13.0,Kyle Anderson,32.0,SF,9,0,161,14.2,0.54,0.02,0.306,4.7,10.9,7.7,24.7,3.8,1.8,13.9,16.4,0.1,0.1,0.3,0.085,-2.2,2.1,-0.1,0.1,
14.0,Walker Kessler,24.0,C,5,5,154,20.7,0.786,0.216,0.541,16.0,22.1,19.0,14.2,2.1,5.5,25.9,16.4,0.3,0.2,0.5,0.152,1.5,1.7,3.2,0.2,
15.0,Elijah Harkless,25.0,SG,7,0,66,7.4,0.568,0.636,0.818,3.2,6.7,4.9,9.6,2.9,0.0,16.7,11.1,0.0,0.0,0.1,0.043,-5.1,1.7,-3.3,0.0,
,Team Totals,,,25,25,6100,,0.578,0.434,0.302,,,,,,,,,5.9,2.3,8.1,0.064,-0.2,-1.1,-1.4,1.0,
