Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,25.0,6100,1040,2272,0.458,339,986,0.344,701,1286,0.545,556,686,0.81,314,828,1142,745,193,89,406,571,2975
Team/G,,244.0,41.6,90.9,0.458,13.6,39.4,0.344,28.0,51.4,0.545,22.2,27.4,0.81,12.6,33.1,45.7,29.8,7.7,3.6,16.2,22.8,119.0
Lg Rank,,22,19,6,22.0,15,8,23.0,18,17,16.0,4,5,7.0,8,8,5,2,24,30,28,28,9
Year/Year,,1.0%,3.2%,2.5%,0.003,-2.8%,-1.0%,-0.006,6.4%,5.3%,0.006,28.3%,22.6%,0.037,4.8%,-0.9%,0.6%,16.8%,14.1%,-18.9%,-5.7%,20.9%,6.4%
Opponent,25.0,6100,1122,2297,0.488,381,1009,0.378,741,1288,0.575,528,676,0.781,281,826,1107,736,232,139,348,556,3153
Opponent/G,,244.0,44.9,91.9,0.488,15.2,40.4,0.378,29.6,51.5,0.575,21.1,27.0,0.781,11.2,33.0,44.3,29.4,9.3,5.6,13.9,22.2,126.1
Lg Rank,,22,29,26,26.0,29,28,26.0,22,13,28.0,26,27,11.0,11,17,17,29,26,25,25,7,29
Year/Year,,1.0%,0.7%,-1.2%,0.009,2.5%,-2.7%,0.019,-0.2%,0.1%,-0.002,22.7%,19.9%,0.018,-3.7%,1.5%,0.1%,-0.6%,-5.1%,-13.5%,17.9%,15.4%,4.0%
