Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Lauri Markkanen,28.0,PF,24,24,848,0.469,14.5,0.581,0.202,0.242,0.084,0.053,0.419,0.554,0.708,0.513,0.5,0.24,0.352,0.758,0.943,0.091,40,0.181,0.528,0,0,
2.0,Keyonte George,22.0,PG,25,25,843,0.45,15.6,0.595,0.074,0.312,0.113,0.096,0.405,0.517,0.733,0.504,0.457,0.462,0.352,0.472,0.707,0.029,12,0.139,0.391,0,0,
3.0,Svi Mykhailiuk,28.0,SF,24,24,623,0.474,18.9,0.31,0.117,0.152,0.023,0.018,0.69,0.698,0.6,0.769,0.75,0.667,0.373,0.676,0.955,0.018,1,0.415,0.408,0,0,
4.0,Ace Bailey,19.0,SF,25,16,590,0.436,16.4,0.546,0.154,0.159,0.084,0.15,0.454,0.508,0.743,0.5,0.316,0.382,0.35,0.698,0.944,0.11,23,0.311,0.313,0,0,
5.0,Jusuf Nurkić,31.0,C,23,18,557,0.462,8.8,0.801,0.263,0.497,0.041,0.0,0.199,0.526,0.556,0.518,0.429,,0.206,0.653,1.0,0.041,6,0.0,,0,0,
6.0,Kyle Filipowski,22.0,C,24,8,554,0.48,12.3,0.62,0.19,0.369,0.056,0.006,0.38,0.568,0.735,0.515,0.4,0.0,0.338,0.698,1.0,0.078,12,0.485,0.364,0,0,
7.0,Brice Sensabaugh,22.0,SF,24,1,383,0.417,18.9,0.381,0.077,0.149,0.131,0.024,0.619,0.531,0.615,0.6,0.364,0.75,0.346,0.794,0.972,0.03,4,0.279,0.483,0,0,
8.0,Isaiah Collier,21.0,PG,17,1,361,0.5,9.4,0.81,0.202,0.476,0.131,0.0,0.19,0.544,0.824,0.525,0.182,,0.313,0.351,0.8,0.0,0,0.188,0.333,0,0,
9.0,Walter Clayton,22.0,PG,21,0,348,0.422,17.0,0.477,0.064,0.303,0.064,0.046,0.523,0.558,0.571,0.545,0.571,0.6,0.298,0.31,0.706,0.009,1,0.07,0.0,0,0,
10.0,Kevin Love,37.0,PF,15,0,225,0.438,20.0,0.274,0.123,0.11,0.027,0.014,0.726,0.65,0.778,0.375,1.0,1.0,0.358,0.462,1.0,0.0,0,0.113,0.5,0,0,
11.0,Taylor Hendricks,22.0,PF,14,3,207,0.435,14.0,0.5,0.242,0.226,0.032,0.0,0.5,0.484,0.6,0.286,1.0,,0.387,0.8,1.0,0.113,7,0.516,0.563,0,0,
12.0,Cody Williams,21.0,SG,14,0,180,0.367,14.1,0.551,0.122,0.388,0.0,0.041,0.449,0.556,1.0,0.474,,0.0,0.136,0.8,1.0,0.061,2,0.682,0.133,0,0,
13.0,Kyle Anderson,32.0,SF,9,0,161,0.49,5.9,0.98,0.224,0.633,0.122,0.0,0.02,0.479,0.545,0.484,0.333,,1.0,0.522,1.0,0.041,1,1.0,1.0,0,0,
14.0,Walker Kessler,24.0,C,5,5,154,0.703,7.5,0.784,0.459,0.324,0.0,0.0,0.216,0.69,0.647,0.75,,,0.75,0.6,1.0,0.27,9,0.25,1.0,0,0,
15.0,Elijah Harkless,25.0,SG,7,0,66,0.364,19.0,0.364,0.182,0.0,0.091,0.091,0.636,0.5,0.5,,0.0,1.0,0.286,0.0,1.0,0.0,0,0.286,1.0,0,0,
,Team Totals,,,25,25,6100,0.458,14.2,0.566,0.157,0.28,0.078,0.051,0.434,0.545,0.683,0.523,0.435,0.409,0.344,0.625,0.906,0.058,118,0.255,0.414,0,0,
