Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Lauri Markkanen,28.0,PF,24,24,848,0,0,16,71,14,-2.4,15.1,13,13,26,5,67,2,131,20,20,
2.0,Keyonte George,22.0,PG,25,25,843,100,0,0,0,0,-10.5,-10.8,40,29,19,11,77,7,398,14,29,
3.0,Svi Mykhailiuk,28.0,SF,24,24,623,1,80,20,0,0,-3.5,7.2,12,6,20,1,6,2,129,4,3,
4.0,Ace Bailey,19.0,SF,25,16,590,0,6,89,6,0,-10.2,-6.0,14,8,51,4,9,1,108,1,5,
5.0,Jusuf Nurkić,31.0,C,23,18,557,0,0,0,0,100,-8.5,-2.6,28,12,32,16,21,4,206,3,18,
6.0,Kyle Filipowski,22.0,C,24,8,554,0,0,0,37,63,-0.9,11.2,17,4,35,6,26,3,136,6,13,
7.0,Brice Sensabaugh,22.0,SF,24,1,383,0,47,47,6,0,-13.6,-9.5,8,6,28,1,17,1,71,4,10,
8.0,Isaiah Collier,21.0,PG,17,1,361,36,64,0,0,0,-16.4,-13.3,20,6,13,5,23,2,230,6,12,
9.0,Walter Clayton,22.0,PG,21,0,348,69,31,0,0,0,-1.3,8.0,17,10,25,2,10,4,178,4,7,
10.0,Kevin Love,37.0,PF,15,0,225,0,0,20,72,8,-15.8,-10.6,8,1,14,1,5,2,59,0,0,
11.0,Taylor Hendricks,22.0,PF,14,3,207,0,0,51,41,7,-11.4,-5.2,4,1,4,1,5,0,19,1,5,
12.0,Cody Williams,21.0,SG,14,0,180,1,61,38,0,0,-3.0,4.8,1,4,9,0,3,2,20,2,7,
13.0,Kyle Anderson,32.0,SF,9,0,161,0,0,23,70,8,-14.1,-8.1,4,1,13,3,8,1,63,1,4,
14.0,Walker Kessler,24.0,C,5,5,154,0,0,0,0,100,4.9,13.6,8,3,7,5,11,0,36,2,5,
15.0,Elijah Harkless,25.0,SG,7,0,66,2,94,4,0,0,12.9,21.1,1,1,4,1,2,4,13,1,0,
,Team Totals,,,25,25,6100,20,20,20,20,20,-7.0,0.6,195,105,300,62,290,35,1797,69,138,
