Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Lauri Markkanen,28,24,24,848,12.4,26.4,0.469,3.9,11.0,0.352,8.5,15.3,0.554,0.543,8.4,9.4,0.893,2.8,6.5,9.4,2.8,1.3,0.6,1.8,2.4,37.0,125,122,
2,Keyonte George,22,25,25,843,10.2,22.7,0.45,3.2,9.2,0.352,7.0,13.5,0.517,0.521,9.1,10.0,0.906,0.7,5.0,5.6,9.4,1.2,0.4,4.9,3.5,32.8,117,124,
3,Svi Mykhailiuk,28,24,24,623,6.1,12.9,0.474,3.3,8.9,0.373,2.8,4.0,0.698,0.602,0.5,0.6,0.875,1.2,3.5,4.8,3.9,0.8,0.2,1.7,2.6,16.1,119,126,
4,Ace Bailey,19,25,16,590,7.9,18.1,0.436,2.9,8.2,0.35,5.0,9.9,0.508,0.515,1.4,1.8,0.773,2.7,3.7,6.5,3.4,1.5,0.8,2.7,5.2,20.0,105,123,
5,Jusuf Nurkić,31,23,18,557,6.7,14.4,0.462,0.6,2.9,0.206,6.1,11.6,0.526,0.482,2.4,4.6,0.509,4.7,13.9,18.6,7.5,2.9,0.8,4.8,5.9,16.3,101,114,
6,Kyle Filipowski,22,24,8,554,7.3,15.2,0.48,2.0,5.8,0.338,5.4,9.4,0.568,0.545,3.7,5.1,0.733,3.4,9.6,13.0,4.8,1.1,1.0,2.5,5.8,20.3,119,120,
7,Brice Sensabaugh,22,24,1,383,8.6,20.6,0.417,4.4,12.8,0.346,4.2,7.9,0.531,0.524,3.4,4.1,0.848,1.8,5.4,7.2,3.7,2.0,0.6,2.5,5.5,25.1,111,121,
8,Isaiah Collier,21,17,1,361,5.5,10.9,0.5,0.7,2.1,0.313,4.8,8.9,0.544,0.53,4.8,7.0,0.685,0.4,4.0,4.4,12.1,1.2,0.8,4.3,3.9,16.4,115,124,
9,Walter Clayton,22,21,0,348,6.2,14.7,0.422,2.3,7.7,0.298,3.9,7.0,0.558,0.5,3.1,3.2,0.958,1.4,5.0,6.4,9.9,1.4,0.5,4.1,5.5,17.8,111,123,
10,Kevin Love,37,15,0,225,6.7,15.3,0.438,4.0,11.1,0.358,2.7,4.2,0.65,0.568,2.9,3.8,0.778,4.4,9.8,14.2,5.4,1.0,1.0,2.3,5.4,20.3,125,120,
11,Taylor Hendricks,22,14,3,207,6.1,14.1,0.435,2.7,7.0,0.387,3.4,7.0,0.484,0.532,2.5,3.4,0.733,4.5,7.0,11.6,1.8,1.1,0.9,1.6,2.0,17.5,118,122,
12,Cody Williams,21,14,0,180,4.7,12.8,0.367,0.8,5.8,0.136,3.9,7.1,0.556,0.398,0.3,1.0,0.25,1.0,2.4,3.4,2.1,0.8,0.5,1.3,5.8,10.5,85,126,
13,Kyle Anderson,32,9,0,161,7.0,14.3,0.49,0.3,0.3,1.0,6.7,14.0,0.479,0.5,3.2,4.4,0.733,2.0,4.7,6.7,8.2,3.8,0.9,2.6,6.7,17.5,116,117,
14,Walker Kessler,24,5,5,154,7.9,11.3,0.703,1.8,2.4,0.75,6.1,8.9,0.69,0.784,4.3,6.1,0.7,7.0,9.5,16.5,4.6,2.1,2.7,4.9,6.7,22.0,128,116,
15,Elijah Harkless,25,7,0,66,2.9,7.8,0.364,1.4,5.0,0.286,1.4,2.9,0.5,0.455,5.0,6.4,0.778,1.4,2.9,4.3,3.6,2.9,0.0,2.1,7.1,12.1,114,121,
