Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Brandon Ingram,28.0,SF,27,27,34.2,8.1,17.1,0.472,1.6,4.6,0.352,6.4,12.5,0.516,0.519,4.0,4.9,0.812,0.7,5.1,5.8,3.9,0.9,0.6,3.1,2.0,21.8,
2.0,Scottie Barnes,24.0,PF,27,27,33.9,7.6,15.1,0.501,1.4,3.6,0.378,6.2,11.5,0.54,0.546,3.1,3.7,0.838,2.1,5.8,7.9,5.3,1.4,1.6,2.5,3.2,19.6,
3.0,Immanuel Quickley,26.0,PG,26,26,32.3,6.0,12.8,0.471,2.5,6.7,0.379,3.5,6.1,0.572,0.571,1.8,2.5,0.738,0.4,3.8,4.2,6.1,1.2,0.0,1.8,2.2,16.5,
4.0,RJ Barrett,25.0,SF,17,17,30.9,7.1,13.9,0.506,1.8,5.1,0.356,5.2,8.8,0.593,0.572,3.4,4.7,0.725,0.7,4.1,4.8,3.8,0.8,0.2,1.5,2.6,19.4,
5.0,Jakob Poeltl,30.0,C,20,20,26.2,4.4,6.3,0.69,0.0,0.0,,4.4,6.3,0.69,0.69,1.4,2.4,0.596,2.9,5.2,8.0,2.3,0.8,0.6,1.6,3.3,10.1,
6.0,Jamal Shead,23.0,PG,27,1,20.0,2.0,5.6,0.364,1.0,3.1,0.337,1.0,2.5,0.397,0.457,1.3,1.6,0.791,0.4,1.4,1.9,5.4,1.2,0.1,1.1,1.9,6.4,
7.0,Sandro Mamukelashvili,26.0,C,26,2,19.5,3.6,7.1,0.511,1.0,2.8,0.37,2.6,4.3,0.604,0.584,1.5,1.9,0.78,1.4,3.0,4.4,1.7,0.6,0.5,0.8,1.6,9.8,
8.0,Collin Murray-Boyles,20.0,PF,22,4,17.5,2.7,4.8,0.562,0.5,1.1,0.48,2.1,3.6,0.588,0.619,0.9,1.5,0.625,1.7,1.5,3.2,1.4,0.6,0.4,1.2,2.3,6.8,
9.0,Ja'Kobe Walter,21.0,SG,24,7,16.5,1.8,4.5,0.411,1.1,2.9,0.386,0.7,1.5,0.459,0.537,0.5,0.7,0.75,0.8,1.2,2.0,0.8,1.0,0.1,0.7,2.0,5.3,
10.0,Gradey Dick,22.0,SG,27,0,15.7,2.1,5.3,0.406,0.9,2.9,0.321,1.2,2.4,0.508,0.493,1.2,1.4,0.821,0.4,1.6,1.9,0.6,0.7,0.1,0.5,1.2,6.4,
11.0,Ochai Agbaji,25.0,SG,19,3,15.0,1.4,3.6,0.391,0.2,1.2,0.13,1.3,2.4,0.522,0.413,0.5,0.7,0.769,0.5,1.6,2.2,0.8,0.5,0.3,0.3,1.9,3.5,
12.0,Jamison Battle,24.0,SF,17,1,8.1,1.5,2.2,0.676,0.8,1.3,0.591,0.7,0.9,0.8,0.851,0.2,0.3,0.8,0.2,1.2,1.4,0.2,0.1,0.1,0.4,0.6,3.9,
13.0,A.J. Lawson,25.0,SG,2,0,8.0,2.0,5.0,0.4,1.0,2.0,0.5,1.0,3.0,0.333,0.5,1.0,1.0,1.0,0.5,2.0,2.5,0.0,0.0,1.0,0.0,2.5,6.0,
14.0,Chucky Hepburn,22.0,PG,2,0,6.5,0.0,3.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,
15.0,Jonathan Mogbo,24.0,PF,11,0,4.5,0.5,1.1,0.5,0.0,0.0,,0.5,1.1,0.5,0.5,0.1,0.1,1.0,0.5,0.8,1.4,0.5,0.1,0.3,0.1,0.5,1.2,
16.0,Garrett Temple,39.0,SG,5,0,3.8,0.2,0.8,0.25,0.2,0.6,0.333,0.0,0.2,0.0,0.375,0.2,0.4,0.5,0.0,0.4,0.4,0.2,0.4,0.2,0.2,0.4,0.8,
17.0,Alijah Martin,24.0,SG,2,0,3.5,0.0,0.5,0.0,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,
,Team Totals,,,27,27,240.9,43.0,88.7,0.484,11.7,32.2,0.363,31.3,56.5,0.553,0.55,17.8,23.2,0.766,10.7,31.7,42.4,29.6,8.9,4.3,14.9,21.9,115.4,
