Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Brandon Ingram,28.0,27,27,924,218,462,0.472,44,125,0.352,174,337,0.516,0.519,108,133,0.812,19,138,157,104,23,15,85,54,588,0,
2.0,Scottie Barnes,24.0,27,27,914,205,409,0.501,37,98,0.378,168,311,0.54,0.546,83,99,0.838,57,157,214,143,38,44,67,86,530,0,
3.0,Immanuel Quickley,26.0,26,26,840,157,333,0.471,66,174,0.379,91,159,0.572,0.571,48,65,0.738,11,99,110,159,31,1,47,56,428,0,
4.0,Jamal Shead,23.0,27,1,539,55,151,0.364,28,83,0.337,27,68,0.397,0.457,34,43,0.791,12,39,51,145,32,3,31,52,172,0,
5.0,RJ Barrett,25.0,17,17,526,120,237,0.506,31,87,0.356,89,150,0.593,0.572,58,80,0.725,12,70,82,64,14,4,26,45,329,0,
6.0,Jakob Poeltl,30.0,20,20,524,87,126,0.69,0,0,,87,126,0.69,0.69,28,47,0.596,57,103,160,45,16,11,32,66,202,0,
7.0,Sandro Mamukelashvili,26.0,26,2,507,94,184,0.511,27,73,0.37,67,111,0.604,0.584,39,50,0.78,36,79,115,43,15,14,22,41,254,0,
8.0,Gradey Dick,22.0,27,0,425,58,143,0.406,25,78,0.321,33,65,0.508,0.493,32,39,0.821,10,42,52,17,18,2,14,32,173,0,
9.0,Ja'Kobe Walter,21.0,24,7,395,44,107,0.411,27,70,0.386,17,37,0.459,0.537,12,16,0.75,18,29,47,20,23,3,16,47,127,0,
10.0,Collin Murray-Boyles,20.0,22,4,385,59,105,0.562,12,25,0.48,47,80,0.588,0.619,20,32,0.625,37,34,71,30,14,8,26,51,150,0,
11.0,Ochai Agbaji,25.0,19,3,285,27,69,0.391,3,23,0.13,24,46,0.522,0.413,10,13,0.769,10,31,41,15,9,5,5,36,67,0,
12.0,Jamison Battle,24.0,17,1,137,25,37,0.676,13,22,0.591,12,15,0.8,0.851,4,5,0.8,3,20,23,4,2,1,6,11,67,0,
13.0,Jonathan Mogbo,24.0,11,0,50,6,12,0.5,0,0,,6,12,0.5,0.5,1,1,1.0,6,9,15,6,1,3,1,5,13,0,
14.0,Garrett Temple,39.0,5,0,19,1,4,0.25,1,3,0.333,0,1,0.0,0.375,1,2,0.5,0,2,2,1,2,1,1,2,4,0,
15.0,A.J. Lawson,25.0,2,0,16,4,10,0.4,2,4,0.5,2,6,0.333,0.5,2,2,1.0,1,4,5,0,0,2,0,5,12,0,
16.0,Chucky Hepburn,22.0,2,0,13,0,6,0.0,0,5,0.0,0,1,0.0,0.0,0,0,,0,1,1,2,1,0,1,2,0,0,
17.0,Alijah Martin,24.0,2,0,7,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,1,0,0,0,0,0,
,Team Totals,,27,27,6506,1160,2396,0.484,316,870,0.363,844,1526,0.553,0.55,480,627,0.766,289,857,1146,798,240,117,380,591,3116,0,
