Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19730,3385,7272,0.465,1083,2936,0.369,2302,4336,0.531,1396,1789,0.78,1039,2665,3704,1998,612,336,1085,1447,9249
Team/G,,240.6,41.3,88.7,0.465,13.2,35.8,0.369,28.1,52.9,0.531,17.0,21.8,0.78,12.7,32.5,45.2,24.4,7.5,4.1,13.2,17.6,112.8
Lg Rank,,23,22,18,20.0,10,13,14.0,24,20,22.0,16,14,16.0,1,21,5,29,17,29,15,6,19
Year/Year,,-1.1%,-1.7%,-0.8%,-0.004,4.4%,0.2%,0.015,-4.4%,-1.4%,-0.016,-12.1%,-14.3%,0.019,0.8%,-4.5%,-3.1%,6.3%,16.1%,-1.2%,1.9%,-13.1%,-2.8%
Opponent,82.0,19730,3304,7026,0.47,1028,2813,0.365,2276,4213,0.54,1237,1620,0.764,839,2492,3331,2098,552,431,1082,1565,8873
Opponent/G,,240.6,40.3,85.7,0.47,12.5,34.3,0.365,27.8,51.4,0.54,15.1,19.8,0.764,10.2,30.4,40.6,25.6,6.7,5.3,13.2,19.1,108.2
Lg Rank,,23,4,2,15.0,10,12,17.0,6,4,13.0,4,4,1.0,8,2,2,8,6,20,21,10,2
Year/Year,,-1.1%,-1.2%,-2.8%,0.008,-3.7%,-6.0%,0.008,0.0%,-0.6%,0.003,-18.6%,-16.6%,-0.019,1.1%,-4.8%,-3.4%,1.7%,11.3%,16.5%,3.6%,-7.6%,-4.3%
