Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Josh Hart,28.0,SF,13,13,42.2,5.1,11.5,0.44,1.7,4.5,0.373,3.4,7.0,0.484,0.513,2.7,3.7,0.729,2.8,8.7,11.5,4.5,1.0,0.8,2.6,3.2,14.5,
2.0,Jalen Brunson,27.0,PG,13,13,39.8,11.6,26.2,0.444,2.0,6.5,0.31,9.6,19.7,0.488,0.482,7.2,9.2,0.775,0.6,2.7,3.3,7.5,0.8,0.2,2.7,2.0,32.4,
3.0,OG Anunoby,26.0,SF,9,9,36.0,6.2,12.3,0.505,1.8,4.3,0.41,4.4,8.0,0.556,0.577,0.9,1.4,0.615,0.8,5.2,6.0,1.1,0.9,1.0,1.1,1.7,15.1,
4.0,Donte DiVincenzo,27.0,SG,13,13,35.8,6.2,14.7,0.419,3.5,8.2,0.425,2.7,6.5,0.412,0.537,2.0,2.3,0.867,1.0,3.0,4.0,2.6,1.2,0.9,1.2,2.2,17.8,
5.0,Isaiah Hartenstein,25.0,C,13,13,29.8,3.5,5.8,0.592,0.1,0.2,0.5,3.4,5.7,0.595,0.599,1.5,1.7,0.864,3.8,4.1,7.8,3.5,0.3,0.9,1.5,3.2,8.5,
6.0,Miles McBride,23.0,PG,13,2,26.7,4.2,9.5,0.435,1.9,5.2,0.368,2.2,4.3,0.518,0.536,0.8,0.9,0.833,0.5,1.7,2.2,1.9,0.5,0.2,0.8,2.3,11.0,
7.0,Precious Achiuwa,24.0,PF,9,2,20.4,2.3,4.8,0.488,0.0,0.3,0.0,2.3,4.4,0.525,0.488,0.6,1.4,0.385,2.4,1.8,4.2,0.6,0.4,1.3,0.4,2.2,5.2,
8.0,Alec Burks,32.0,SG,6,0,20.2,4.2,8.3,0.5,2.0,4.7,0.429,2.2,3.7,0.591,0.62,4.5,5.3,0.844,0.7,2.7,3.3,1.0,0.2,0.2,0.0,1.0,14.8,
9.0,Mitchell Robinson,25.0,C,6,0,19.2,1.2,2.3,0.5,0.0,0.0,,1.2,2.3,0.5,0.5,0.5,1.3,0.375,3.8,3.0,6.8,0.5,1.0,1.2,0.5,2.5,2.8,
10.0,Bojan Bogdanović,34.0,SF,4,0,12.8,1.8,6.0,0.292,1.5,3.8,0.4,0.3,2.3,0.111,0.417,1.0,1.8,0.571,0.3,2.8,3.0,1.0,0.0,0.3,0.3,0.8,6.0,
11.0,Shake Milton,27.0,SG,4,0,5.5,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.3,1.5,0.833,0.0,0.3,0.3,0.5,0.3,0.0,0.0,0.0,1.3,
12.0,Jericho Sims,25.0,C,5,0,5.4,0.4,0.4,1.0,0.0,0.0,,0.4,0.4,1.0,1.0,0.6,0.8,0.75,0.6,1.0,1.6,0.2,0.4,0.2,0.0,0.2,1.4,
13.0,DaQuan Jeffries,26.0,SG,4,0,5.0,0.8,2.0,0.375,0.5,1.3,0.4,0.3,0.8,0.333,0.5,0.0,0.0,,0.3,0.8,1.0,0.0,0.3,0.0,0.0,0.5,2.0,
14.0,Mamadi Diakite,27.0,PF,4,0,3.8,0.0,0.8,0.0,0.0,0.5,0.0,0.0,0.3,0.0,0.0,0.5,0.5,1.0,0.0,0.8,0.8,0.3,0.3,0.3,0.3,0.8,0.5,
,Team Totals,,,13,13,241.9,39.8,87.8,0.453,11.9,31.8,0.375,27.8,56.1,0.497,0.521,18.5,24.4,0.757,13.5,29.4,42.8,22.5,5.7,5.4,11.2,17.8,109.9,
