Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Josh Hart,28,SF,13,13,548,4.3,9.9,0.44,1.4,3.9,0.373,2.9,6.0,0.484,0.513,2.3,3.2,0.729,2.4,7.4,9.9,3.9,0.9,0.7,2.2,2.7,12.4,
2,Jalen Brunson,27,PG,13,13,518,10.5,23.6,0.444,1.8,5.8,0.31,8.7,17.8,0.488,0.482,6.5,8.3,0.775,0.6,2.4,3.0,6.7,0.7,0.1,2.4,1.8,29.3,
3,Donte DiVincenzo,27,SG,13,13,466,6.2,14.8,0.419,3.5,8.2,0.425,2.7,6.6,0.412,0.537,2.0,2.3,0.867,1.0,3.0,4.0,2.6,1.2,0.9,1.2,2.2,17.8,
4,Isaiah Hartenstein,25,C,13,13,388,4.2,7.1,0.592,0.1,0.2,0.5,4.1,6.9,0.595,0.599,1.8,2.0,0.864,4.5,4.9,9.5,4.3,0.4,1.1,1.8,3.8,10.2,
5,Miles McBride,23,PG,13,2,347,5.6,12.9,0.435,2.6,7.1,0.368,3.0,5.8,0.518,0.536,1.0,1.2,0.833,0.7,2.3,3.0,2.6,0.7,0.2,1.1,3.1,14.8,
6,OG Anunoby,26,SF,9,9,324,6.2,12.3,0.505,1.8,4.3,0.41,4.4,8.0,0.556,0.577,0.9,1.4,0.615,0.8,5.2,6.0,1.1,0.9,1.0,1.1,1.7,15.1,
7,Precious Achiuwa,24,PF,9,2,184,4.1,8.4,0.488,0.0,0.6,0.0,4.1,7.8,0.525,0.488,1.0,2.5,0.385,4.3,3.1,7.4,1.0,0.8,2.3,0.8,3.9,9.2,
8,Alec Burks,32,SG,6,0,121,7.4,14.9,0.5,3.6,8.3,0.429,3.9,6.5,0.591,0.62,8.0,9.5,0.844,1.2,4.8,6.0,1.8,0.3,0.3,0.0,1.8,26.5,
9,Mitchell Robinson,25,C,6,0,115,2.2,4.4,0.5,0.0,0.0,,2.2,4.4,0.5,0.5,0.9,2.5,0.375,7.2,5.6,12.8,0.9,1.9,2.2,0.9,4.7,5.3,
10,Bojan Bogdanović,34,SF,4,0,51,4.9,16.9,0.292,4.2,10.6,0.4,0.7,6.4,0.111,0.417,2.8,4.9,0.571,0.7,7.8,8.5,2.8,0.0,0.7,0.7,2.1,16.9,
11,Jericho Sims,25,C,5,0,27,2.7,2.7,1.0,0.0,0.0,,2.7,2.7,1.0,1.0,4.0,5.3,0.75,4.0,6.7,10.7,1.3,2.7,1.3,0.0,1.3,9.3,
12,Shake Milton,27,SG,4,0,22,0.0,9.8,0.0,0.0,3.3,0.0,0.0,6.5,0.0,0.0,8.2,9.8,0.833,0.0,1.6,1.6,3.3,1.6,0.0,0.0,0.0,8.2,
13,DaQuan Jeffries,26,SG,4,0,20,5.4,14.4,0.375,3.6,9.0,0.4,1.8,5.4,0.333,0.5,0.0,0.0,,1.8,5.4,7.2,0.0,1.8,0.0,0.0,3.6,14.4,
14,Mamadi Diakite,27,PF,4,0,15,0.0,7.2,0.0,0.0,4.8,0.0,0.0,2.4,0.0,0.0,4.8,4.8,1.0,0.0,7.2,7.2,2.4,2.4,2.4,2.4,7.2,4.8,
