Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Josh Hart,28.0,SF,13,13,548,0,2,68,30,0,-3.9,-16.9,17,8,15,3,21,0,146,6,14,
2.0,Jalen Brunson,27.0,PG,13,13,518,100,0,0,0,0,0.8,13.5,17,11,9,4,51,9,235,18,16,
3.0,Donte DiVincenzo,27.0,SG,13,13,466,0,76,24,0,0,-6.8,-19.7,7,5,10,2,11,6,77,3,15,
4.0,Isaiah Hartenstein,25.0,C,13,13,388,0,0,0,0,100,-9.5,-19.9,12,3,28,3,9,2,109,0,5,
5.0,Miles McBride,23.0,PG,13,2,347,30,70,0,0,0,-3.1,-3.1,8,3,19,0,6,2,66,1,7,
6.0,OG Anunoby,26.0,SF,9,9,324,0,0,3,97,1,0.9,5.2,1,7,9,0,5,0,23,1,7,
7.0,Precious Achiuwa,24.0,PF,9,2,184,0,0,1,46,53,-3.7,-2.9,1,0,13,2,7,1,13,1,8,
8.0,Alec Burks,32.0,SG,6,0,121,0,1,91,8,0,-9.7,-9.9,0,0,0,0,16,0,14,5,4,
9.0,Mitchell Robinson,25.0,C,6,0,115,0,0,0,0,100,14.0,19.2,2,1,8,0,1,3,7,0,1,
10.0,Bojan Bogdanović,34.0,SF,4,0,51,0,0,25,75,0,36.0,41.1,0,0,1,0,3,0,11,0,3,
11.0,Jericho Sims,25.0,C,5,0,27,0,0,0,0,100,12.8,15.1,0,0,0,0,1,0,2,0,0,
12.0,Shake Milton,27.0,SG,4,0,22,25,61,14,0,0,26.2,28.9,0,0,0,0,2,0,4,0,1,
13.0,DaQuan Jeffries,26.0,SG,4,0,20,0,27,67,6,0,36.0,38.9,0,0,1,0,0,0,0,0,0,
14.0,Mamadi Diakite,27.0,PF,4,0,15,0,0,0,100,0,48.5,51.4,0,1,2,0,1,0,3,0,1,
,Team Totals,,,13,13,3146,20,20,20,20,20,-1.7,-4.3,65,39,115,14,134,23,710,35,82,
