Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Josh Hart,28,13,13,548,6.3,14.3,0.44,2.1,5.6,0.373,4.2,8.7,0.484,0.513,3.3,4.6,0.729,3.5,10.8,14.3,5.6,1.2,1.0,3.2,3.9,18.0,114,119,
2,Jalen Brunson,27,13,13,518,15.2,34.3,0.444,2.6,8.5,0.31,12.6,25.8,0.488,0.482,9.4,12.1,0.775,0.8,3.5,4.3,9.8,1.0,0.2,3.5,2.6,42.5,117,125,
3,Donte DiVincenzo,27,13,13,466,9.0,21.4,0.419,5.0,11.9,0.425,3.9,9.5,0.412,0.537,2.9,3.4,0.867,1.5,4.4,5.8,3.8,1.8,1.3,1.8,3.3,25.9,120,121,
4,Isaiah Hartenstein,25,13,13,388,6.1,10.2,0.592,0.1,0.3,0.5,5.9,10.0,0.595,0.599,2.6,3.0,0.864,6.6,7.1,13.7,6.2,0.5,1.6,2.6,5.5,14.8,135,122,
5,Miles McBride,23,13,2,347,8.1,18.7,0.435,3.8,10.2,0.368,4.4,8.4,0.518,0.536,1.5,1.8,0.833,1.1,3.3,4.4,3.8,1.1,0.3,1.7,4.5,21.5,117,124,
6,OG Anunoby,26,9,9,324,9.0,17.9,0.505,2.6,6.3,0.41,6.4,11.6,0.556,0.577,1.3,2.1,0.615,1.1,7.6,8.7,1.6,1.3,1.5,1.6,2.4,21.9,116,120,
7,Precious Achiuwa,24,9,2,184,6.0,12.2,0.488,0.0,0.9,0.0,6.0,11.4,0.525,0.488,1.4,3.7,0.385,6.2,4.5,10.8,1.4,1.1,3.4,1.1,5.7,13.3,115,120,
8,Alec Burks,32,6,0,121,10.8,21.6,0.5,5.2,12.1,0.429,5.6,9.5,0.591,0.62,11.7,13.8,0.844,1.7,6.9,8.6,2.6,0.4,0.4,0.0,2.6,38.4,154,124,
9,Mitchell Robinson,25,6,0,115,3.2,6.4,0.5,0.0,0.0,,3.2,6.4,0.5,0.5,1.4,3.6,0.375,10.4,8.2,18.6,1.4,2.7,3.2,1.4,6.8,7.7,129,114,
10,Bojan Bogdanović,34,4,0,51,7.2,24.6,0.292,6.1,15.4,0.4,1.0,9.2,0.111,0.417,4.1,7.2,0.571,1.0,11.3,12.3,4.1,0.0,1.0,1.0,3.1,24.6,104,121,
11,Jericho Sims,25,5,0,27,3.9,3.9,1.0,0.0,0.0,,3.9,3.9,1.0,1.0,5.8,7.7,0.75,5.8,9.7,15.5,1.9,3.9,1.9,0.0,1.9,13.5,202,112,
12,Shake Milton,27,4,0,22,0.0,14.2,0.0,0.0,4.7,0.0,0.0,9.5,0.0,0.0,11.9,14.2,0.833,0.0,2.4,2.4,4.7,2.4,0.0,0.0,0.0,11.9,85,123,
13,DaQuan Jeffries,26,4,0,20,7.8,20.9,0.375,5.2,13.1,0.4,2.6,7.8,0.333,0.5,0.0,0.0,,2.6,7.8,10.4,0.0,2.6,0.0,0.0,5.2,20.9,114,118,
14,Mamadi Diakite,27,4,0,15,0.0,10.4,0.0,0.0,7.0,0.0,0.0,3.5,0.0,0.0,7.0,7.0,1.0,0.0,10.4,10.4,3.5,3.5,3.5,3.5,10.4,7.0,60,111,
