Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Jalen Brunson,27,77,77,2726,14.6,30.5,0.479,3.9,9.7,0.401,10.7,20.8,0.516,0.543,7.8,9.2,0.847,0.8,4.3,5.1,9.6,1.3,0.2,3.4,2.7,40.9,124,117,"MVP-5,CPOY-5,AS,NBA2"
2,Josh Hart,28,81,42,2707,5.5,12.6,0.434,1.5,4.8,0.31,4.0,7.8,0.511,0.493,1.7,2.1,0.791,2.4,10.2,12.6,6.2,1.4,0.4,2.2,3.2,14.2,115,113,
3,Donte DiVincenzo,27,81,63,2360,9.5,21.5,0.443,6.0,15.1,0.401,3.5,6.4,0.542,0.584,1.8,2.4,0.754,1.3,5.0,6.3,4.6,2.3,0.8,2.4,3.5,26.9,120,113,
4,Isaiah Hartenstein,25,75,49,1896,6.2,9.7,0.644,0.0,0.1,0.333,6.2,9.6,0.646,0.645,3.0,4.2,0.707,6.5,10.2,16.6,5.0,2.3,2.3,2.5,5.6,15.5,136,108,
5,Julius Randle,29,46,46,1630,12.2,25.9,0.472,2.4,7.5,0.311,9.9,18.3,0.539,0.518,7.3,9.3,0.781,3.1,10.0,13.1,7.1,0.8,0.4,4.9,3.9,34.1,113,114,AS
6,Miles McBride,23,68,14,1328,7.8,17.2,0.452,4.1,10.1,0.41,3.6,7.1,0.511,0.572,1.6,1.9,0.86,1.2,2.6,3.8,4.3,1.9,0.3,1.1,4.1,21.3,126,116,
7,Precious Achiuwa,24,49,18,1187,6.7,12.7,0.525,0.6,2.1,0.26,6.1,10.6,0.578,0.547,1.9,3.0,0.643,6.0,8.9,14.9,2.3,1.3,2.4,2.3,4.4,15.8,118,111,
8,Quentin Grimes,23,45,18,910,6.3,15.8,0.395,4.3,11.7,0.363,2.0,4.1,0.486,0.53,1.3,1.9,0.706,0.8,4.1,4.9,2.9,1.7,0.2,1.2,3.7,18.1,115,116,
9,OG Anunoby,26,23,23,802,7.9,16.1,0.488,2.6,6.5,0.394,5.3,9.6,0.553,0.568,2.1,2.7,0.791,1.4,5.0,6.4,2.2,2.5,1.4,2.4,3.6,20.4,113,112,
10,Mitchell Robinson,25,31,21,768,4.8,8.3,0.575,0.0,0.0,,4.8,8.3,0.575,0.575,1.8,4.3,0.409,9.3,7.9,17.3,1.2,2.4,2.3,1.6,3.6,11.4,128,109,
11,RJ Barrett,23,26,26,766,10.8,25.5,0.423,2.8,8.6,0.331,8.0,17.0,0.469,0.478,6.8,8.2,0.831,1.3,6.1,7.3,4.1,0.8,0.6,3.1,3.0,31.2,110,116,
12,Immanuel Quickley,24,30,0,720,10.6,23.5,0.454,4.5,11.3,0.395,6.2,12.1,0.509,0.549,5.7,6.6,0.872,0.4,5.0,5.4,5.2,1.1,0.2,2.2,3.1,31.5,123,117,
13,Jericho Sims,25,45,11,585,3.3,4.7,0.691,0.0,0.0,,3.3,4.7,0.691,0.691,1.4,2.1,0.667,4.8,7.8,12.7,2.2,0.7,1.6,1.4,3.9,7.9,141,114,
14,Bojan Bogdanović,34,29,0,557,10.0,23.2,0.43,4.3,11.5,0.37,5.7,11.7,0.488,0.521,3.3,4.1,0.8,0.8,4.4,5.3,2.4,0.6,0.1,3.4,3.4,27.4,104,118,6MOY-9
15,Alec Burks,32,23,1,311,8.1,26.4,0.307,4.1,13.5,0.301,4.1,13.0,0.313,0.383,3.9,5.4,0.727,1.3,5.2,6.5,3.2,1.1,0.2,2.6,1.8,24.2,92,117,
16,Taj Gibson,38,16,1,165,2.1,7.0,0.304,0.0,1.8,0.0,2.1,5.2,0.412,0.304,0.6,0.6,1.0,3.1,5.5,8.6,2.8,0.6,1.8,1.5,8.6,4.9,92,115,
17,Malachi Flynn,25,14,0,60,7.6,19.3,0.391,3.4,10.9,0.308,4.2,8.4,0.5,0.478,7.6,9.2,0.818,0.0,5.0,5.0,5.0,0.8,0.0,2.5,2.5,26.1,116,117,
18,DaQuan Jeffries,26,17,0,46,6.6,18.6,0.353,2.2,11.0,0.2,4.4,7.7,0.571,0.412,0.0,2.2,0.0,0.0,5.5,5.5,5.5,0.0,1.1,3.3,2.2,15.3,82,118,
19,Ryan Arcidiacono,29,20,0,45,0.0,6.7,0.0,0.0,6.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,9.0,9.0,4.5,2.2,0.0,2.2,5.6,0.0,33,112,
20,Evan Fournier,31,3,0,39,5.2,25.9,0.2,2.6,19.4,0.133,2.6,6.5,0.4,0.25,2.6,2.6,1.0,0.0,5.2,5.2,3.9,5.2,0.0,1.3,5.2,15.5,72,107,
21,Jacob Toppin,23,9,0,38,6.6,11.9,0.556,1.3,5.3,0.25,5.3,6.6,0.8,0.611,2.7,2.7,1.0,4.0,5.3,9.3,4.0,0.0,1.3,1.3,4.0,17.3,141,117,
22,Charlie Brown Jr.,26,8,0,37,2.7,13.6,0.2,2.7,9.5,0.286,0.0,4.1,0.0,0.3,0.0,0.0,,1.4,1.4,2.7,0.0,0.0,2.7,2.7,6.8,8.2,60,118,
23,Shake Milton,27,6,0,27,7.5,16.8,0.444,1.9,3.7,0.5,5.6,13.1,0.429,0.5,3.7,3.7,1.0,0.0,11.2,11.2,7.5,1.9,0.0,0.0,13.1,20.5,136,111,
24,Mamadi Diakite,27,3,0,8,0.0,6.3,0.0,0.0,6.3,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,6.3,6.3,0.0,6.3,0.0,6.3,6.3,0.0,0,104,
25,Dylan Windler,27,3,0,7,7.2,14.4,0.5,7.2,14.4,0.5,0.0,0.0,,0.75,0.0,0.0,,0.0,7.2,7.2,7.2,0.0,0.0,0.0,7.2,21.6,168,118,
26,Dmytro Skapintsev,25,2,0,2,0.0,25.2,0.0,0.0,0.0,,0.0,25.2,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,122,
