Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Jalen Brunson,27.0,PG,77,77,2726,0.479,14.3,0.681,0.127,0.275,0.189,0.09,0.319,0.516,0.636,0.519,0.474,0.426,0.401,0.23,0.583,0.002,3,0.131,0.464,1,0,"MVP-5,CPOY-5,AS,NBA2"
2.0,Josh Hart,28.0,SF,81,42,2707,0.434,12.8,0.62,0.321,0.169,0.1,0.029,0.38,0.511,0.661,0.339,0.382,0.3,0.31,0.633,0.888,0.016,10,0.24,0.339,1,0,
3.0,Donte DiVincenzo,27.0,SG,81,63,2360,0.443,19.2,0.298,0.178,0.081,0.027,0.012,0.702,0.542,0.603,0.407,0.556,0.5,0.401,0.636,0.919,0.025,20,0.251,0.446,3,1,
4.0,Isaiah Hartenstein,25.0,C,75,49,1896,0.644,3.5,0.992,0.641,0.26,0.085,0.005,0.008,0.646,0.709,0.568,0.387,1.0,0.333,0.654,1.0,0.258,86,0.0,,0,0,
5.0,Julius Randle,29.0,PF,46,46,1630,0.472,11.7,0.708,0.266,0.291,0.115,0.037,0.292,0.539,0.689,0.469,0.406,0.419,0.311,0.423,0.868,0.032,24,0.148,0.528,0,0,AS
6.0,Miles McBride,23.0,PG,68,14,1328,0.452,17.8,0.414,0.172,0.081,0.099,0.062,0.586,0.511,0.679,0.351,0.444,0.357,0.41,0.375,0.899,0.035,12,0.395,0.457,3,0,
7.0,Precious Achiuwa,24.0,PF,49,18,1187,0.525,6.5,0.833,0.579,0.197,0.047,0.01,0.167,0.578,0.711,0.288,0.286,0.0,0.26,0.563,0.923,0.144,41,0.58,0.31,0,0,
8.0,Quentin Grimes,23.0,SG,45,18,910,0.395,19.6,0.259,0.171,0.045,0.01,0.031,0.741,0.486,0.592,0.385,0.0,0.222,0.363,0.75,0.961,0.014,1,0.325,0.391,0,0,
9.0,OG Anunoby,26.0,SF,23,23,802,0.488,12.6,0.594,0.367,0.109,0.078,0.039,0.406,0.553,0.691,0.286,0.35,0.4,0.394,0.643,0.976,0.164,39,0.587,0.475,0,0,
10.0,Mitchell Robinson,25.0,C,31,21,768,0.575,1.0,1.0,0.929,0.071,0.0,0.0,0.0,0.575,0.602,0.222,,,,0.479,,0.409,45,,,0,0,
11.0,RJ Barrett,23.0,SG,26,26,766,0.423,12.2,0.665,0.278,0.255,0.093,0.039,0.335,0.469,0.62,0.374,0.306,0.4,0.331,0.537,1.0,0.034,10,0.377,0.388,0,0,
12.0,Immanuel Quickley,24.0,SG,30,0,720,0.454,16.9,0.516,0.101,0.203,0.152,0.06,0.484,0.509,0.647,0.471,0.529,0.35,0.395,0.398,0.719,0.003,1,0.278,0.289,0,0,
13.0,Jericho Sims,25.0,C,45,11,585,0.691,2.1,1.0,0.8,0.182,0.018,0.0,0.0,0.691,0.795,0.3,0.0,,,0.632,,0.582,26,,,0,0,
14.0,Bojan Bogdanović,34.0,SF,29,0,557,0.43,16.8,0.504,0.129,0.148,0.137,0.09,0.496,0.488,0.485,0.553,0.457,0.435,0.37,0.762,0.894,0.012,3,0.346,0.432,0,0,6MOY-9
15.0,Alec Burks,32.0,SG,23,1,311,0.307,17.1,0.491,0.129,0.123,0.184,0.055,0.509,0.313,0.381,0.4,0.267,0.111,0.301,0.4,0.76,0.0,0,0.289,0.292,0,0,
16.0,Taj Gibson,38.0,PF,16,1,165,0.304,10.1,0.739,0.391,0.217,0.0,0.13,0.261,0.412,0.444,0.2,,0.667,0.0,0.571,,0.087,1,1.0,0.0,0,0,
17.0,Malachi Flynn,25.0,PG,14,0,60,0.391,17.6,0.435,0.217,0.043,0.043,0.13,0.565,0.5,0.8,0.0,1.0,0.0,0.308,0.4,0.5,0.0,0,0.077,1.0,0,0,
18.0,DaQuan Jeffries,26.0,SG,17,0,46,0.353,18.1,0.412,0.059,0.176,0.176,0.0,0.588,0.571,1.0,0.667,0.333,,0.2,1.0,1.0,0.0,0,0.4,0.25,0,0,
19.0,Ryan Arcidiacono,29.0,PG,20,0,45,0.0,26.3,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0,
20.0,Evan Fournier,31.0,SG,3,0,39,0.2,21.5,0.25,0.05,0.05,0.1,0.05,0.75,0.4,1.0,0.0,0.5,0.0,0.133,0.5,1.0,0.0,0,0.267,0.5,0,0,
21.0,Jacob Toppin,23.0,SF,9,0,38,0.556,14.1,0.556,0.222,0.222,0.0,0.111,0.444,0.8,1.0,0.5,,1.0,0.25,0.75,1.0,0.333,3,0.25,0.0,0,0,
22.0,Charlie Brown Jr.,26.0,SG,8,0,37,0.2,19.0,0.3,0.1,0.2,0.0,0.0,0.7,0.0,0.0,0.0,,,0.286,,1.0,0.0,0,0.286,0.5,0,0,
23.0,Shake Milton,27.0,SG,6,0,27,0.444,10.7,0.778,0.333,0.222,0.111,0.111,0.222,0.429,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,0,0.0,,0,0,
24.0,Mamadi Diakite,27.0,PF,3,0,8,0.0,25.9,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,0.0,,,0.0,0,0.0,,0,0,
