Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Josh Hart,28.0,13,13,548,66,150,0.44,22,59,0.373,44,91,0.484,0.513,35,48,0.729,37,113,150,59,13,10,34,41,189,0,
2.0,Jalen Brunson,27.0,13,13,518,151,340,0.444,26,84,0.31,125,256,0.488,0.482,93,120,0.775,8,35,43,97,10,2,35,26,421,0,
3.0,Donte DiVincenzo,27.0,13,13,466,80,191,0.419,45,106,0.425,35,85,0.412,0.537,26,30,0.867,13,39,52,34,16,12,16,29,231,0,
4.0,Isaiah Hartenstein,25.0,13,13,388,45,76,0.592,1,2,0.5,44,74,0.595,0.599,19,22,0.864,49,53,102,46,4,12,19,41,110,0,
5.0,Miles McBride,23.0,13,2,347,54,124,0.435,25,68,0.368,29,56,0.518,0.536,10,12,0.833,7,22,29,25,7,2,11,30,143,0,
6.0,OG Anunoby,26.0,9,9,324,56,111,0.505,16,39,0.41,40,72,0.556,0.577,8,13,0.615,7,47,54,10,8,9,10,15,136,0,
7.0,Precious Achiuwa,24.0,9,2,184,21,43,0.488,0,3,0.0,21,40,0.525,0.488,5,13,0.385,22,16,38,5,4,12,4,20,47,0,
8.0,Alec Burks,32.0,6,0,121,25,50,0.5,12,28,0.429,13,22,0.591,0.62,27,32,0.844,4,16,20,6,1,1,0,6,89,0,
9.0,Mitchell Robinson,25.0,6,0,115,7,14,0.5,0,0,,7,14,0.5,0.5,3,8,0.375,23,18,41,3,6,7,3,15,17,0,
10.0,Bojan Bogdanović,34.0,4,0,51,7,24,0.292,6,15,0.4,1,9,0.111,0.417,4,7,0.571,1,11,12,4,0,1,1,3,24,0,
11.0,Jericho Sims,25.0,5,0,27,2,2,1.0,0,0,,2,2,1.0,1.0,3,4,0.75,3,5,8,1,2,1,0,1,7,0,
12.0,Shake Milton,27.0,4,0,22,0,6,0.0,0,2,0.0,0,4,0.0,0.0,5,6,0.833,0,1,1,2,1,0,0,0,5,0,
13.0,DaQuan Jeffries,26.0,4,0,20,3,8,0.375,2,5,0.4,1,3,0.333,0.5,0,0,,1,3,4,0,1,0,0,2,8,0,
14.0,Mamadi Diakite,27.0,4,0,15,0,3,0.0,0,2,0.0,0,1,0.0,0.0,2,2,1.0,0,3,3,1,1,1,1,3,2,0,
,Team Totals,,13,13,3146,517,1142,0.453,155,413,0.375,362,729,0.497,0.521,240,317,0.757,175,382,557,293,74,70,134,232,1429,0,
