Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Jalen Brunson,27.0,77,77,2726,790,1648,0.479,211,526,0.401,579,1122,0.516,0.543,421,497,0.847,43,235,278,519,70,13,186,144,2212,0,"MVP-5,CPOY-5,AS,NBA2"
2.0,Josh Hart,28.0,81,42,2707,295,679,0.434,80,258,0.31,215,421,0.511,0.493,91,115,0.791,128,547,675,331,75,23,118,171,761,6,
3.0,Donte DiVincenzo,27.0,81,63,2360,445,1004,0.443,283,705,0.401,162,299,0.542,0.584,86,114,0.754,63,234,297,216,107,36,113,166,1259,0,
4.0,Isaiah Hartenstein,25.0,75,49,1896,235,365,0.644,1,3,0.333,234,362,0.646,0.645,111,157,0.707,244,382,626,188,87,85,93,210,582,0,
5.0,Julius Randle,29.0,46,46,1630,395,836,0.472,76,244,0.311,319,592,0.539,0.518,236,302,0.781,99,324,423,229,25,12,159,125,1102,1,AS
6.0,Miles McBride,23.0,68,14,1328,205,454,0.452,109,266,0.41,96,188,0.511,0.572,43,50,0.86,31,69,100,114,50,7,30,108,562,0,
7.0,Precious Achiuwa,24.0,49,18,1187,157,299,0.525,13,50,0.26,144,249,0.578,0.547,45,70,0.643,141,210,351,53,30,56,54,103,372,0,
8.0,Quentin Grimes,23.0,45,18,910,113,286,0.395,77,212,0.363,36,74,0.486,0.53,24,34,0.706,14,74,88,52,30,3,21,66,327,0,
9.0,OG Anunoby,26.0,23,23,802,125,256,0.488,41,104,0.394,84,152,0.553,0.568,34,43,0.791,23,79,102,35,40,23,38,57,325,0,
10.0,Mitchell Robinson,25.0,31,21,768,73,127,0.575,0,0,,73,127,0.575,0.575,27,66,0.409,142,121,263,18,37,35,25,55,173,0,
11.0,RJ Barrett,23.0,26,26,766,164,388,0.423,43,130,0.331,121,258,0.469,0.478,103,124,0.831,19,92,111,63,12,9,47,45,474,0,
12.0,Immanuel Quickley,24.0,30,0,720,152,335,0.454,64,162,0.395,88,173,0.509,0.549,82,94,0.872,5,72,77,74,16,3,31,44,450,0,
13.0,Jericho Sims,25.0,45,11,585,38,55,0.691,0,0,,38,55,0.691,0.691,16,24,0.667,56,91,147,25,8,19,16,45,92,0,
14.0,Bojan Bogdanović,34.0,29,0,557,110,256,0.43,47,127,0.37,63,129,0.488,0.521,36,45,0.8,9,49,58,26,7,1,38,38,303,0,6MOY-9
15.0,Alec Burks,32.0,23,1,311,50,163,0.307,25,83,0.301,25,80,0.313,0.383,24,33,0.727,8,32,40,20,7,1,16,11,149,0,
16.0,Taj Gibson,38.0,16,1,165,7,23,0.304,0,6,0.0,7,17,0.412,0.304,2,2,1.0,10,18,28,9,2,6,5,28,16,0,
17.0,Malachi Flynn,25.0,14,0,60,9,23,0.391,4,13,0.308,5,10,0.5,0.478,9,11,0.818,0,6,6,6,1,0,3,3,31,0,
18.0,DaQuan Jeffries,26.0,17,0,46,6,17,0.353,2,10,0.2,4,7,0.571,0.412,0,2,0.0,0,5,5,5,0,1,3,2,14,0,
19.0,Ryan Arcidiacono,29.0,20,0,45,0,6,0.0,0,6,0.0,0,0,,0.0,0,0,,0,8,8,4,2,0,2,5,0,0,
20.0,Evan Fournier,31.0,3,0,39,4,20,0.2,2,15,0.133,2,5,0.4,0.25,2,2,1.0,0,4,4,3,4,0,1,4,12,0,
21.0,Jacob Toppin,23.0,9,0,38,5,9,0.556,1,4,0.25,4,5,0.8,0.611,2,2,1.0,3,4,7,3,0,1,1,3,13,0,
22.0,Charlie Brown Jr.,26.0,8,0,37,2,10,0.2,2,7,0.286,0,3,0.0,0.3,0,0,,1,1,2,0,0,2,2,5,6,0,
23.0,Shake Milton,27.0,6,0,27,4,9,0.444,1,2,0.5,3,7,0.429,0.5,2,2,1.0,0,6,6,4,1,0,0,7,11,0,
24.0,Mamadi Diakite,27.0,3,0,8,0,1,0.0,0,1,0.0,0,0,,0.0,0,0,,0,1,1,0,1,0,1,1,0,0,
25.0,Dylan Windler,27.0,3,0,7,1,2,0.5,1,2,0.5,0,0,,0.75,0,0,,0,1,1,1,0,0,0,1,3,0,
26.0,Dmytro Skapintsev,25.0,2,0,2,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,0,0,0,0,0,0,0,0,0,0,
,Team Totals,,82,82,19727,3385,7272,0.465,1083,2936,0.369,2302,4336,0.531,0.54,1396,1789,0.78,1039,2665,3704,1998,612,336,1003,1447,9249,7,
