Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Mikal Bridges,29.0,SF,25,25,869,0,7,46,47,0,11.0,5.5,13,4,31,0,15,5,273,4,4,
2.0,Jalen Brunson,29.0,PG,23,23,807,100,0,0,0,0,12.4,9.0,30,16,30,5,72,17,368,23,17,
3.0,Karl-Anthony Towns,30.0,C,24,24,797,0,0,0,0,100,11.0,4.7,13,16,33,24,80,2,179,22,29,
4.0,Josh Hart,30.0,SF,24,10,713,0,19,69,12,0,9.0,-1.1,26,13,25,6,25,8,300,11,10,
5.0,Miles McBride,25.0,SG,20,9,539,32,68,0,0,0,14.6,9.2,5,9,19,0,12,1,118,3,3,
6.0,OG Anunoby,28.0,PF,16,16,500,0,0,17,82,1,16.0,11.3,17,9,22,2,16,5,80,5,15,
7.0,Jordan Clarkson,33.0,SG,25,0,495,0,67,33,0,0,5.7,-6.4,10,9,28,4,21,4,104,5,9,
8.0,Landry Shamet,28.0,SG,15,6,314,10,80,9,0,0,1.8,-10.5,6,1,9,0,13,6,47,2,5,
9.0,Mitchell Robinson,27.0,C,17,10,297,0,0,0,33,67,13.4,5.1,3,5,26,4,8,1,44,3,2,
10.0,Guerschon Yabusele,30.0,C,24,0,234,0,0,0,64,36,0.8,-10.8,5,0,18,2,4,1,23,0,3,
11.0,Tyler Kolek,24.0,PG,21,0,214,87,13,0,0,0,-0.1,-11.7,9,4,7,0,2,2,96,0,4,
12.0,Ariel Hukporti,23.0,C,16,2,126,0,0,0,20,80,-2.8,-13.7,1,3,8,5,4,0,20,0,2,
13.0,Mohamed Diawara,20.0,SF,17,0,55,0,3,50,47,1,-5.9,-16.1,3,1,5,0,1,0,21,0,1,
14.0,Pacome Dadiet,20.0,SG,9,0,22,0,78,20,2,0,-10.6,-20.5,0,0,1,0,0,0,4,0,0,
15.0,Trey Jemison,26.0,C,3,0,10,0,0,0,0,100,-14.3,-24.0,0,0,1,1,0,0,0,0,0,
16.0,Tosan Evbuomwan,24.0,SF,4,0,7,0,10,90,0,0,-35.7,-45.4,0,0,0,0,0,0,0,0,0,
17.0,Kevin McCullar Jr.,24.0,SF,1,0,1,0,100,0,0,0,50.0,40.6,0,0,0,0,0,0,0,0,0,
,Team Totals,,,25,25,6000,20,20,20,20,20,9.5,2.0,141,90,263,53,273,52,1677,78,104,
