Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Mikal Bridges,29.0,SF,25,25,869,0.526,14.6,0.562,0.24,0.156,0.123,0.042,0.438,0.618,0.784,0.604,0.421,0.308,0.407,0.579,0.964,0.042,12,0.393,0.453,0,0,
2.0,Jalen Brunson,29.0,PG,23,23,807,0.487,14.9,0.648,0.147,0.209,0.193,0.099,0.352,0.546,0.732,0.446,0.527,0.521,0.376,0.24,0.594,0.0,0,0.165,0.5,0,0,
3.0,Karl-Anthony Towns,30.0,C,24,24,797,0.474,11.5,0.661,0.385,0.225,0.016,0.035,0.339,0.533,0.613,0.458,0.5,0.154,0.36,0.538,0.978,0.076,25,0.048,0.667,0,0,
4.0,Josh Hart,30.0,SF,24,10,713,0.511,14.0,0.557,0.288,0.142,0.1,0.027,0.443,0.615,0.73,0.581,0.455,0.167,0.381,0.627,0.892,0.041,9,0.351,0.441,0,0,
5.0,Miles McBride,25.0,SG,20,9,539,0.436,20.3,0.315,0.094,0.055,0.099,0.066,0.685,0.421,0.765,0.2,0.222,0.417,0.444,0.458,0.855,0.006,1,0.274,0.412,0,0,
6.0,OG Anunoby,28.0,PF,16,16,500,0.487,14.6,0.492,0.332,0.083,0.057,0.021,0.508,0.568,0.703,0.25,0.455,0.0,0.408,0.611,0.975,0.15,27,0.48,0.468,0,0,
7.0,Jordan Clarkson,33.0,SG,25,0,495,0.429,14.8,0.533,0.205,0.21,0.11,0.01,0.467,0.554,0.651,0.591,0.348,0.0,0.286,0.532,0.929,0.019,4,0.347,0.176,0,0,
8.0,Landry Shamet,28.0,SG,15,6,314,0.452,19.4,0.29,0.161,0.032,0.075,0.022,0.71,0.519,0.6,0.0,0.571,0.5,0.424,0.643,1.0,0.011,1,0.47,0.484,0,0,
9.0,Mitchell Robinson,27.0,C,17,10,297,0.683,1.0,1.0,0.902,0.073,0.024,0.0,0.0,0.683,0.649,1.0,1.0,,,0.464,,0.512,19,,,0,0,
10.0,Guerschon Yabusele,30.0,C,24,0,234,0.4,18.1,0.323,0.215,0.062,0.031,0.015,0.677,0.619,0.714,0.5,0.0,1.0,0.295,0.692,0.923,0.015,1,0.386,0.353,0,0,
11.0,Tyler Kolek,24.0,PG,21,0,214,0.463,15.3,0.537,0.194,0.209,0.134,0.0,0.463,0.611,0.769,0.429,0.667,,0.29,0.409,0.667,0.0,0,0.065,0.0,0,0,
12.0,Ariel Hukporti,23.0,C,16,2,126,0.538,3.1,1.0,0.692,0.308,0.0,0.0,0.0,0.538,0.778,0.0,,,,0.714,,0.154,2,,,0,0,
13.0,Mohamed Diawara,20.0,SF,17,0,55,0.357,15.7,0.571,0.286,0.143,0.0,0.143,0.429,0.375,0.5,0.0,,0.5,0.333,0.667,1.0,0.0,0,0.0,,0,0,
14.0,Pacome Dadiet,20.0,SG,9,0,22,0.167,20.2,0.5,0.167,0.0,0.0,0.333,0.5,0.333,1.0,,,0.0,0.0,1.0,,0.0,0,0.0,,0,0,
15.0,Trey Jemison,26.0,C,3,0,10,,,,,,,,,,,,,,,,,,0,,,0,0,
16.0,Tosan Evbuomwan,24.0,SF,4,0,7,0.0,6.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,0.0,0,,,0,0,
17.0,Kevin McCullar Jr.,24.0,SF,1,0,1,1.0,24.7,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,1.0,,1.0,0.0,0,0.0,,0,0,
,Team Totals,,,25,25,6000,0.481,14.3,0.559,0.25,0.161,0.102,0.046,0.441,0.562,0.691,0.475,0.461,0.381,0.378,0.485,0.873,0.048,101,0.287,0.42,0,0,
