Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Jalen Brunson,29.0,PG,23,23,35.1,10.2,21.0,0.487,2.8,7.4,0.376,7.4,13.6,0.546,0.553,5.6,6.7,0.838,0.5,2.7,3.1,6.4,0.7,0.1,2.3,2.4,28.8,
2.0,Mikal Bridges,29.0,SF,25,25,34.8,6.5,12.3,0.526,2.2,5.4,0.407,4.3,6.9,0.618,0.615,1.2,1.5,0.816,1.2,3.4,4.6,4.2,1.9,1.1,1.0,2.3,16.4,
3.0,Karl-Anthony Towns,30.0,C,24,24,33.2,7.3,15.4,0.474,1.9,5.2,0.36,5.4,10.2,0.533,0.535,5.9,6.7,0.882,3.1,8.8,11.9,3.2,0.8,0.8,2.4,3.4,22.4,
4.0,OG Anunoby,28.0,PF,16,16,31.3,5.9,12.1,0.487,2.5,6.1,0.408,3.4,5.9,0.568,0.591,1.9,2.4,0.795,1.4,4.0,5.4,2.0,1.9,0.7,1.9,2.4,16.2,
5.0,Josh Hart,30.0,SF,24,10,29.7,4.7,9.1,0.511,1.5,4.0,0.381,3.1,5.1,0.615,0.596,1.5,1.9,0.822,1.7,6.0,7.7,5.0,1.4,0.3,2.1,2.6,12.4,
6.0,Miles McBride,25.0,SG,20,9,27.0,4.0,9.1,0.436,2.8,6.2,0.444,1.2,2.9,0.421,0.588,1.0,1.2,0.792,0.7,1.9,2.6,2.5,0.7,0.3,0.8,1.8,11.6,
7.0,Landry Shamet,28.0,SG,15,6,20.9,2.8,6.2,0.452,1.9,4.4,0.424,0.9,1.8,0.519,0.602,1.8,2.3,0.794,0.5,1.5,2.0,1.2,0.4,0.2,0.5,1.3,9.3,
8.0,Jordan Clarkson,33.0,SG,25,0,19.8,3.6,8.4,0.429,1.1,3.9,0.286,2.5,4.5,0.554,0.495,1.3,1.7,0.762,0.9,1.0,2.0,1.6,0.4,0.2,1.2,2.0,9.6,
9.0,Mitchell Robinson,27.0,C,17,10,17.5,1.6,2.4,0.683,0.0,0.0,,1.6,2.4,0.683,0.683,0.4,1.6,0.222,4.5,3.7,8.2,1.0,0.8,1.1,0.8,2.2,3.6,
10.0,Tyler Kolek,24.0,PG,21,0,10.2,1.5,3.2,0.463,0.4,1.5,0.29,1.0,1.7,0.611,0.53,0.2,0.4,0.625,0.2,0.8,1.0,2.0,0.5,0.0,0.6,1.0,3.6,
11.0,Guerschon Yabusele,30.0,C,24,0,9.8,1.1,2.7,0.4,0.5,1.8,0.295,0.5,0.9,0.619,0.5,0.3,0.4,0.6,0.7,1.5,2.2,0.4,0.1,0.2,0.3,1.1,3.0,
12.0,Ariel Hukporti,23.0,C,16,2,7.9,0.4,0.8,0.538,0.0,0.0,,0.4,0.8,0.538,0.538,0.3,0.5,0.625,0.9,1.5,2.4,0.5,0.1,0.5,0.6,1.3,1.2,
13.0,Trey Jemison,26.0,C,3,0,3.3,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.0,0.3,0.7,0.0,
14.0,Mohamed Diawara,20.0,SF,17,0,3.2,0.3,0.8,0.357,0.1,0.4,0.333,0.2,0.5,0.375,0.429,0.0,0.1,0.0,0.2,0.5,0.6,0.5,0.2,0.1,0.3,0.5,0.7,
15.0,Pacome Dadiet,20.0,SG,9,0,2.4,0.1,0.7,0.167,0.0,0.3,0.0,0.1,0.3,0.333,0.167,0.2,0.2,1.0,0.0,0.6,0.6,0.2,0.0,0.0,0.0,0.1,0.4,
16.0,Tosan Evbuomwan,24.0,SF,4,0,1.8,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.0,,0.3,0.3,0.5,0.0,0.0,0.0,0.0,0.3,0.0,
17.0,Kevin McCullar Jr.,24.0,SF,1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,1.5,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,
,Team Totals,,,25,25,240.0,43.5,90.6,0.481,15.1,39.9,0.378,28.4,50.6,0.562,0.564,18.9,23.8,0.795,13.6,32.3,45.9,27.0,8.3,4.5,13.2,20.8,121.0,
