Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,27.0,6530,1135,2313,0.491,408,1011,0.404,727,1302,0.558,397,554,0.717,220,843,1063,723,217,115,404,590,3075
Team/G,,241.9,42.0,85.7,0.491,15.1,37.4,0.404,26.9,48.2,0.558,14.7,20.5,0.717,8.1,31.2,39.4,26.8,8.0,4.3,15.0,21.9,113.9
Lg Rank,,4,14,27,4.0,3,13,1.0,24,27,10.0,30,29,30.0,30,23,30,11,23,23,15,21,24
Year/Year,,0.4%,0.1%,-0.8%,0.004,6.7%,2.2%,0.017,-3.3%,-3.1%,-0.002,-15.2%,-11.2%,-0.033,-0.9%,-11.2%,-9.2%,5.1%,9.7%,-9.0%,11.8%,22.0%,-1.4%
Opponent,27.0,6530,1118,2366,0.473,371,1029,0.361,747,1337,0.559,570,719,0.793,304,903,1207,720,232,110,399,512,3177
Opponent/G,,241.9,41.4,87.6,0.473,13.7,38.1,0.361,27.7,49.5,0.559,21.1,26.6,0.793,11.3,33.4,44.7,26.7,8.6,4.1,14.8,19.0,117.7
Lg Rank,,4,11,10,17.0,21,23,15.0,8,7,23.0,25,26,17.0,13,21,20,16,16,5,15,28,21
Year/Year,,0.4%,-0.5%,-3.8%,0.016,-1.2%,-3.3%,0.008,-0.2%,-4.3%,0.023,33.1%,31.5%,0.01,2.6%,-2.5%,-1.2%,1.0%,17.0%,6.1%,14.9%,0.2%,4.1%
