Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Giannis Antetokounmpo,31.0,PF,17,17,495,0.639,0.657,0.435,0.656,0.635,0.669,0.568,0.078,136,120,121.0,121,81.0,115,204,19,65.7,63.5,
2.0,Thanasis Antetokounmpo,33.0,SF,10,0,25,0.667,0.667,,0.667,0.667,0.694,1.0,0.0,142,122,,122,85.0,119,359,0,2.2,2.9,
3.0,Cole Anthony,25.0,PG,25,0,399,0.424,0.488,0.275,0.465,0.591,0.476,0.128,0.297,90,89,76.0,85,75.0,82,46,72,-27.4,-38.8,
4.0,Amir Coffey,28.0,SG,20,0,158,0.417,0.538,0.273,0.479,1.0,0.554,0.292,0.458,89,98,76.0,88,127.0,95,105,111,-3.1,-1.6,
5.0,A.J. Green,26.0,SG,24,24,696,0.489,0.538,0.485,0.713,0.792,0.724,0.136,0.926,104,98,135.0,131,100.0,124,49,223,59.3,52.5,
6.0,Gary Harris,31.0,SG,18,0,252,0.412,0.467,0.368,0.515,1.0,0.545,0.118,0.559,88,85,102.0,94,127.0,94,42,135,-2.0,-2.7,
7.0,Andre Jackson Jr.,24.0,SG,13,0,92,0.273,0.444,0.154,0.318,0.75,0.358,0.182,0.591,58,81,43.0,58,95.0,61,65,143,-10.0,-10.7,
8.0,Kyle Kuzma,30.0,PF,26,12,680,0.515,0.583,0.329,0.559,0.731,0.591,0.298,0.267,110,106,91.0,103,93.0,101,107,64,7.6,4.5,
9.0,Pete Nance,25.0,PF,7,0,27,0.5,0.6,0.444,0.643,,0.643,0.0,0.643,106,109,123.0,118,,110,0,155,2.7,1.7,
10.0,Kevin Porter Jr.,25.0,PG,8,8,235,0.51,0.5,0.524,0.62,0.882,0.67,0.34,0.42,108,91,145.0,114,112.0,115,122,101,15.1,20.0,
11.0,Bobby Portis,30.0,PF,27,2,586,0.489,0.497,0.476,0.581,0.609,0.586,0.087,0.39,104,91,132.0,107,77.0,100,31,94,19.4,1.4,
12.0,Taurean Prince,31.0,SF,8,0,169,0.447,0.5,0.429,0.605,1.0,0.623,0.079,0.737,95,91,119.0,111,127.0,107,28,178,4.6,3.2,
13.0,Ryan Rollins,23.0,PG,27,26,856,0.473,0.534,0.387,0.553,0.782,0.573,0.146,0.412,101,97,108.0,102,99.0,98,53,99,6.4,-7.6,
14.0,Mark Sears,23.0,PG,7,0,26,0.462,0.4,0.5,0.615,0.75,0.666,0.615,0.615,98,73,139.0,113,95.0,114,221,148,1.8,2.7,
15.0,Jericho Sims,27.0,C,21,3,312,0.818,0.818,,0.818,0.667,0.812,0.273,0.0,174,149,,150,85.0,139,98,0,18.0,16.9,
16.0,Gary Trent Jr.,27.0,SG,27,16,750,0.405,0.471,0.377,0.537,0.806,0.558,0.134,0.698,86,86,105.0,99,102.0,96,48,168,-3.8,-12.4,
17.0,Myles Turner,29.0,C,27,27,771,0.432,0.521,0.377,0.548,0.724,0.58,0.304,0.616,92,95,105.0,101,92.0,100,109,149,1.6,-1.5,
,Team Totals,,,27,27,6529,0.491,0.558,0.404,0.579,0.717,0.601,0.24,0.437,104,102,112.0,106,91.0,103,86,105,158.1,94.0,
