Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Ryan Rollins,23.0,27,26,856,178,376,0.473,60,155,0.387,118,221,0.534,0.553,43,55,0.782,20,88,108,161,43,9,71,76,459,0,
2.0,Myles Turner,29.0,27,27,771,108,250,0.432,58,154,0.377,50,96,0.521,0.548,55,76,0.724,27,121,148,44,23,43,29,75,329,0,
3.0,Gary Trent Jr.,27.0,27,16,750,94,232,0.405,61,162,0.377,33,70,0.471,0.537,25,31,0.806,4,33,37,46,23,2,22,45,274,0,
4.0,A.J. Green,26.0,24,24,696,86,176,0.489,79,163,0.485,7,13,0.538,0.713,19,24,0.792,1,66,67,51,13,3,20,66,270,0,
5.0,Kyle Kuzma,30.0,26,12,680,135,262,0.515,23,70,0.329,112,192,0.583,0.559,57,78,0.731,23,96,119,56,21,13,41,63,350,0,
6.0,Bobby Portis,30.0,27,2,586,129,264,0.489,49,103,0.476,80,161,0.497,0.581,14,23,0.609,29,125,154,36,13,3,28,42,321,0,
7.0,Giannis Antetokounmpo,31.0,17,17,495,188,294,0.639,10,23,0.435,178,271,0.657,0.656,106,167,0.635,56,116,172,104,16,16,56,47,492,0,
8.0,Cole Anthony,25.0,25,0,399,73,172,0.424,14,51,0.275,59,121,0.488,0.465,13,22,0.591,10,58,68,99,17,8,50,57,173,0,
9.0,Jericho Sims,27.0,21,3,312,27,33,0.818,0,0,,27,33,0.818,0.818,6,9,0.667,28,50,78,14,4,5,17,32,60,0,
10.0,Gary Harris,31.0,18,0,252,14,34,0.412,7,19,0.368,7,15,0.467,0.515,4,4,1.0,4,21,25,21,12,3,9,21,39,0,
11.0,Kevin Porter Jr.,25.0,8,8,235,51,100,0.51,22,42,0.524,29,58,0.5,0.62,30,34,0.882,5,29,34,55,18,2,23,17,154,1,
12.0,Taurean Prince,31.0,8,0,169,17,38,0.447,12,28,0.429,5,10,0.5,0.605,3,3,1.0,0,13,13,8,6,2,5,20,49,0,
13.0,Amir Coffey,28.0,20,0,158,10,24,0.417,3,11,0.273,7,13,0.538,0.479,7,7,1.0,4,11,15,8,0,1,2,6,30,0,
14.0,Andre Jackson Jr.,24.0,13,0,92,6,22,0.273,2,13,0.154,4,9,0.444,0.318,3,4,0.75,5,7,12,17,5,2,5,12,17,0,
15.0,Pete Nance,25.0,7,0,27,7,14,0.5,4,9,0.444,3,5,0.6,0.643,0,0,,1,6,7,1,0,0,1,0,18,0,
16.0,Mark Sears,23.0,7,0,26,6,13,0.462,4,8,0.5,2,5,0.4,0.615,6,8,0.75,1,1,2,2,0,0,4,4,22,0,
17.0,Thanasis Antetokounmpo,33.0,10,0,25,6,9,0.667,0,0,,6,9,0.667,0.667,6,9,0.667,2,2,4,0,3,3,1,7,18,0,
,Team Totals,,27,27,6529,1135,2313,0.491,408,1011,0.404,727,1302,0.558,0.579,397,554,0.717,220,843,1063,723,217,115,384,590,3075,1,
