Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Ryan Rollins,23.0,PG,27,26,31.7,6.6,13.9,0.473,2.2,5.7,0.387,4.4,8.2,0.534,0.553,1.6,2.0,0.782,0.7,3.3,4.0,6.0,1.6,0.3,2.6,2.8,17.0,
2.0,Kevin Porter Jr.,25.0,PG,8,8,29.4,6.4,12.5,0.51,2.8,5.3,0.524,3.6,7.3,0.5,0.62,3.8,4.3,0.882,0.6,3.6,4.3,6.9,2.3,0.3,2.9,2.1,19.3,
3.0,Giannis Antetokounmpo,31.0,PF,17,17,29.1,11.1,17.3,0.639,0.6,1.4,0.435,10.5,15.9,0.657,0.656,6.2,9.8,0.635,3.3,6.8,10.1,6.1,0.9,0.9,3.3,2.8,28.9,
4.0,A.J. Green,26.0,SG,24,24,29.0,3.6,7.3,0.489,3.3,6.8,0.485,0.3,0.5,0.538,0.713,0.8,1.0,0.792,0.0,2.8,2.8,2.1,0.5,0.1,0.8,2.8,11.3,
5.0,Myles Turner,29.0,C,27,27,28.6,4.0,9.3,0.432,2.1,5.7,0.377,1.9,3.6,0.521,0.548,2.0,2.8,0.724,1.0,4.5,5.5,1.6,0.9,1.6,1.1,2.8,12.2,
6.0,Gary Trent Jr.,27.0,SG,27,16,27.8,3.5,8.6,0.405,2.3,6.0,0.377,1.2,2.6,0.471,0.537,0.9,1.1,0.806,0.1,1.2,1.4,1.7,0.9,0.1,0.8,1.7,10.1,
7.0,Kyle Kuzma,30.0,PF,26,12,26.2,5.2,10.1,0.515,0.9,2.7,0.329,4.3,7.4,0.583,0.559,2.2,3.0,0.731,0.9,3.7,4.6,2.2,0.8,0.5,1.6,2.4,13.5,
8.0,Bobby Portis,30.0,PF,27,2,21.7,4.8,9.8,0.489,1.8,3.8,0.476,3.0,6.0,0.497,0.581,0.5,0.9,0.609,1.1,4.6,5.7,1.3,0.5,0.1,1.0,1.6,11.9,
9.0,Taurean Prince,31.0,SF,8,0,21.1,2.1,4.8,0.447,1.5,3.5,0.429,0.6,1.3,0.5,0.605,0.4,0.4,1.0,0.0,1.6,1.6,1.0,0.8,0.3,0.6,2.5,6.1,
10.0,Cole Anthony,25.0,PG,25,0,16.0,2.9,6.9,0.424,0.6,2.0,0.275,2.4,4.8,0.488,0.465,0.5,0.9,0.591,0.4,2.3,2.7,4.0,0.7,0.3,2.0,2.3,6.9,
11.0,Jericho Sims,27.0,C,21,3,14.9,1.3,1.6,0.818,0.0,0.0,,1.3,1.6,0.818,0.818,0.3,0.4,0.667,1.3,2.4,3.7,0.7,0.2,0.2,0.8,1.5,2.9,
12.0,Gary Harris,31.0,SG,18,0,14.0,0.8,1.9,0.412,0.4,1.1,0.368,0.4,0.8,0.467,0.515,0.2,0.2,1.0,0.2,1.2,1.4,1.2,0.7,0.2,0.5,1.2,2.2,
13.0,Amir Coffey,28.0,SG,20,0,7.9,0.5,1.2,0.417,0.2,0.6,0.273,0.4,0.7,0.538,0.479,0.4,0.4,1.0,0.2,0.6,0.8,0.4,0.0,0.1,0.1,0.3,1.5,
14.0,Andre Jackson Jr.,24.0,SG,13,0,7.1,0.5,1.7,0.273,0.2,1.0,0.154,0.3,0.7,0.444,0.318,0.2,0.3,0.75,0.4,0.5,0.9,1.3,0.4,0.2,0.4,0.9,1.3,
15.0,Pete Nance,25.0,PF,7,0,3.9,1.0,2.0,0.5,0.6,1.3,0.444,0.4,0.7,0.6,0.643,0.0,0.0,,0.1,0.9,1.0,0.1,0.0,0.0,0.1,0.0,2.6,
16.0,Mark Sears,23.0,PG,7,0,3.7,0.9,1.9,0.462,0.6,1.1,0.5,0.3,0.7,0.4,0.615,0.9,1.1,0.75,0.1,0.1,0.3,0.3,0.0,0.0,0.6,0.6,3.1,
17.0,Thanasis Antetokounmpo,33.0,SF,10,0,2.5,0.6,0.9,0.667,0.0,0.0,,0.6,0.9,0.667,0.667,0.6,0.9,0.667,0.2,0.2,0.4,0.0,0.3,0.3,0.1,0.7,1.8,
,Team Totals,,,27,27,241.9,42.0,85.7,0.491,15.1,37.4,0.404,26.9,48.2,0.558,0.579,14.7,20.5,0.717,8.1,31.2,39.4,26.8,8.0,4.3,15.0,21.9,113.9,
