Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Ryan Rollins,23.0,PG,27,26,856,91,9,0,0,0,-1.8,4.4,40,24,39,3,20,0,392,4,29,
2.0,Myles Turner,29.0,C,27,27,771,0,0,0,0,100,-0.9,6.0,8,9,50,8,35,2,113,6,10,
3.0,Gary Trent Jr.,27.0,SG,27,16,750,0,26,74,0,0,-9.0,-13.2,9,6,23,6,15,7,103,4,7,
4.0,A.J. Green,26.0,SG,24,24,696,2,89,10,0,0,0.5,8.4,11,6,32,2,5,11,125,0,3,
5.0,Kyle Kuzma,30.0,PF,26,12,680,0,0,47,53,0,-2.7,1.2,12,17,38,5,44,4,145,12,17,
6.0,Bobby Portis,30.0,PF,27,2,586,0,0,0,71,29,-5.3,-3.5,13,7,24,6,6,0,89,0,9,
7.0,Giannis Antetokounmpo,31.0,PF,17,17,495,0,0,0,74,26,8.7,19.5,16,19,15,13,82,0,286,20,14,
8.0,Cole Anthony,25.0,PG,25,0,399,99,1,0,0,0,-8.8,-7.9,30,16,33,3,9,6,237,3,8,
9.0,Jericho Sims,27.0,C,21,3,312,0,0,0,30,70,-23.4,-26.2,3,6,16,7,3,0,37,1,1,
10.0,Gary Harris,31.0,SG,18,0,252,0,63,36,0,0,-7.4,-5.0,4,2,14,3,3,0,53,2,2,
11.0,Kevin Porter Jr.,25.0,PG,8,8,235,39,61,0,0,0,-4.8,-1.8,12,10,7,1,16,1,135,4,6,
12.0,Taurean Prince,31.0,SF,8,0,169,0,4,88,8,0,3.3,7.7,4,1,8,0,2,1,18,1,1,
13.0,Amir Coffey,28.0,SG,20,0,158,0,51,46,4,0,-7.4,-4.6,1,0,3,0,3,1,19,0,1,
14.0,Andre Jackson Jr.,24.0,SG,13,0,92,0,28,53,19,0,-7.9,-4.9,4,0,8,0,1,1,44,0,0,
15.0,Pete Nance,25.0,PF,7,0,27,0,0,0,36,65,31.3,35.3,1,0,0,0,0,0,3,0,0,
16.0,Mark Sears,23.0,PG,7,0,26,100,0,0,0,0,23.5,27.4,4,0,0,0,1,0,5,0,0,
17.0,Thanasis Antetokounmpo,33.0,SF,10,0,25,0,0,0,100,1,34.8,38.9,0,1,3,0,5,0,0,1,0,
,Team Totals,,,27,27,6529,20,20,20,20,20,-3.4,0.4,172,124,313,57,250,34,1804,58,108,
