unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
James Harden,38:57,10,18,.556,1,5,.200,13,15,.867,0,5,5,6,4,1,4,4,34,29.4,+7,True,,LAC,MIN,MIN,LAC,False,True,b371954094bdbed8c57175adeb0c32c966db711d,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Ivica Zubac,38:25,7,14,.500,0,0,,1,5,.200,6,7,13,2,0,1,3,4,15,10.2,+4,True,,LAC,MIN,MIN,LAC,False,True,02f8c2fce2046d9c6cf10f9a8460e79dca73b7e3,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Kris Dunn,36:17,3,11,.273,1,5,.200,1,2,.500,2,4,6,4,3,0,1,2,8,7.7,-4,True,,LAC,MIN,MIN,LAC,False,True,d65a932b78049097e8d61eabec28270b342e28fc,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Kawhi Leonard,31:22,8,17,.471,2,4,.500,2,2,1.000,1,2,3,2,0,0,0,1,20,13.6,0,True,,LAC,MIN,MIN,LAC,False,True,a967d959db72023e2d3e82c0cd76856ba612038a,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
John Collins,29:40,5,7,.714,2,3,.667,0,1,.000,0,2,2,0,1,0,0,3,12,9.1,+9,True,,LAC,MIN,MIN,LAC,False,True,67e70231709edb9419575566df6024cb76eaff0f,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,LAC,MIN,MIN,LAC,False,True,503c9922e09406f61e932f0da44cf4c52394a3b2,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Bogdan Bogdanović,22:51,4,7,.571,1,4,.250,0,0,,0,1,1,2,0,0,0,4,9,5.8,-7,True,,LAC,MIN,MIN,LAC,False,True,512b8a686606c49c549385bb662f26f6b2ba1638,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Nicolas Batum,17:25,1,3,.333,1,3,.333,0,0,,1,3,4,0,0,0,0,1,3,2.5,-18,True,,LAC,MIN,MIN,LAC,False,True,adb0d1a95c3535c94ec355b40e2bdff5c1ad0694,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Kobe Sanders,15:31,1,3,.333,0,1,.000,0,0,,0,1,1,0,0,0,1,6,2,-2.8,-1,True,,LAC,MIN,MIN,LAC,False,True,9a421bc95624b7c39c4a4e568b44c88777ae2c02,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Brook Lopez,9:32,1,5,.200,1,4,.250,0,0,,0,0,0,0,0,1,1,3,3,-1.6,-5,True,,LAC,MIN,MIN,LAC,False,True,b4fdc12333eacd38a76b8b461d1e3105f7cf245f,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
Kobe Brown,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAC,MIN,MIN,LAC,False,True,c8e778f1b52ac0ba45b2717ec2a239df2c120263,202512060MIN,"Los Angeles Clippers at Minnesota Timberwolves Box Score, December 6, 2025",2025-12-31T08:55:51.867963,box-LAC-game-basic
