Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Tyrese Maxey,23,PG,70,70,2626,8.7,19.5,0.45,2.9,7.8,0.373,5.8,11.7,0.501,0.524,4.5,5.2,0.868,0.5,3.0,3.5,5.9,0.9,0.5,1.6,2.1,24.9,"MIP-1,AS"
2,Tobias Harris,31,PF,70,70,2368,7.0,14.5,0.487,1.4,3.9,0.353,5.7,10.5,0.537,0.535,2.8,3.2,0.878,1.2,5.7,6.9,3.3,1.1,0.7,1.4,1.7,18.3,
3,Kelly Oubre Jr.,28,SF,68,52,2055,6.8,15.4,0.441,1.8,5.7,0.311,5.0,9.7,0.517,0.498,3.0,4.1,0.75,1.6,4.3,6.0,1.8,1.3,0.8,1.5,3.4,18.4,
4,Paul Reed,24,C,82,24,1590,5.9,10.9,0.54,0.5,1.3,0.368,5.4,9.6,0.563,0.561,1.4,1.9,0.718,4.4,6.7,11.0,2.5,1.5,1.9,1.5,4.5,13.6,
5,Nicolas Batum,35,PF,57,38,1475,2.8,6.1,0.456,1.7,4.3,0.399,1.0,1.7,0.6,0.599,0.4,0.5,0.714,1.7,4.2,5.9,3.0,1.1,0.8,1.0,2.5,7.6,
6,Joel Embiid,29,C,39,39,1309,12.4,23.4,0.529,1.5,3.8,0.388,10.9,19.6,0.556,0.561,11.0,12.4,0.883,2.6,9.2,11.8,6.0,1.3,1.8,4.1,3.1,37.2,AS
7,De'Anthony Melton,25,SG,38,33,1023,4.9,12.7,0.386,2.7,7.5,0.36,2.2,5.1,0.425,0.493,2.3,2.8,0.835,1.0,4.0,5.0,4.0,2.1,0.6,1.4,3.0,14.8,
8,Patrick Beverley,35,PG,47,5,919,4.1,9.4,0.432,1.4,4.3,0.321,2.7,5.2,0.523,0.504,2.0,2.5,0.81,1.2,4.5,5.7,5.6,0.9,0.7,1.9,3.3,11.5,
9,Buddy Hield,31,SG,32,14,824,6.2,14.5,0.426,3.6,9.2,0.389,2.6,5.3,0.492,0.55,1.0,1.1,0.923,1.2,3.3,4.5,4.2,1.2,0.5,1.8,2.9,17.0,
10,Mo Bamba,25,C,57,17,740,4.7,9.6,0.49,1.2,3.1,0.391,3.5,6.5,0.537,0.553,1.7,2.4,0.68,3.7,7.8,11.6,2.0,1.1,2.9,1.9,4.9,12.3,
11,KJ Martin,23,SF,58,2,715,4.7,8.6,0.544,0.4,1.2,0.304,4.3,7.5,0.581,0.564,1.1,2.0,0.538,2.0,4.4,6.4,2.5,1.0,0.6,1.5,4.9,10.8,
12,Kyle Lowry,37,PG,23,20,653,3.3,7.4,0.444,2.0,4.9,0.404,1.3,2.5,0.522,0.578,1.5,1.8,0.848,0.5,3.1,3.6,5.8,1.1,0.3,1.8,2.9,10.1,
