Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Tyrese Maxey,23.0,PG,6,6,267,24,76,0,0,0,-3.5,-20.5,4,8,8,1,10,1,103,5,10,
2.0,Joel Embiid,29.0,C,6,6,248,0,0,0,0,100,7.3,58.0,12,6,8,5,39,0,84,7,15,
3.0,Kelly Oubre Jr.,28.0,SF,6,6,224,0,12,87,1,0,4.6,26.1,3,3,16,0,6,2,21,1,8,
4.0,Tobias Harris,31.0,PF,6,6,218,0,0,44,56,0,-1.6,0.2,1,0,6,2,1,0,24,0,2,
5.0,Kyle Lowry,37.0,PG,6,6,175,100,0,0,0,0,5.2,16.8,4,0,10,0,4,2,61,1,1,
6.0,Nicolas Batum,35.0,PF,6,0,170,0,0,0,99,1,-8.9,-18.3,5,0,6,0,2,0,21,0,2,
7.0,Cameron Payne,29.0,PG,5,0,61,87,13,0,0,0,-9.9,-10.5,1,1,1,0,0,1,18,0,2,
8.0,Buddy Hield,31.0,SG,4,0,51,0,100,0,0,0,-10.2,-10.3,1,1,1,0,1,0,6,0,0,
9.0,Paul Reed,24.0,C,6,0,43,0,0,0,0,100,-50.2,-56.8,0,2,1,1,1,0,4,0,3,
10.0,De'Anthony Melton,25.0,SG,1,0,7,0,68,32,0,0,-6.7,-5.1,0,0,1,0,0,0,2,0,0,
,Team Totals,,,6,6,1464,20,20,20,20,20,-1.6,7.5,31,21,58,9,64,6,344,14,43,
