Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19780,3404,7331,0.464,992,2733,0.363,2412,4598,0.525,1597,1934,0.826,906,2616,3522,2041,694,492,984,1668,9397
Team/G,,241.2,41.5,89.4,0.464,12.1,33.3,0.363,29.4,56.1,0.525,19.5,23.6,0.826,11.0,31.9,43.0,24.9,8.5,6.0,12.0,20.3,114.6
Lg Rank,,17,21,14,23.0,22,19,18.0,13,8,27.0,1,4,2.0,9,23,20,24,1,6,2,27,15
Year/Year,,-0.5%,1.7%,6.7%,-0.023,-4.2%,2.2%,-0.024,4.3%,9.6%,-0.027,-7.1%,-6.0%,-0.01,26.7%,-0.9%,4.9%,-1.1%,9.3%,26.5%,-12.2%,-0.4%,-0.5%
Opponent,82.0,19780,3322,7098,0.468,979,2765,0.354,2343,4333,0.541,1524,1926,0.791,903,2742,3645,2143,506,503,1201,1519,9147
Opponent/G,,241.2,40.5,86.6,0.468,11.9,33.7,0.354,28.6,52.8,0.541,18.6,23.5,0.791,11.0,33.4,44.5,26.1,6.2,6.1,14.6,18.5,111.5
Lg Rank,,17,6,4,11.0,6,7,6.0,12,10,15.0,25,25,22.0,25,18,22,10,1,27,4,17,9
Year/Year,,-0.5%,0.3%,1.3%,-0.005,2.8%,1.1%,0.006,-0.7%,1.5%,-0.012,0.4%,-0.9%,0.01,15.5%,5.7%,8.0%,7.9%,-6.3%,32.4%,2.6%,-5.5%,0.6%
