Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Tyrese Maxey,23,6,6,267,13.0,27.3,0.478,4.3,10.9,0.4,8.7,16.4,0.53,0.558,4.9,5.5,0.893,0.2,5.9,6.1,8.1,1.0,0.4,2.6,3.2,35.4,123,119,
2,Joel Embiid,29,6,6,248,12.6,28.3,0.444,2.8,8.3,0.333,9.8,20.0,0.489,0.492,14.3,16.6,0.859,4.0,9.8,13.8,7.2,1.5,1.9,5.3,4.3,42.1,119,114,
3,Kelly Oubre Jr.,28,6,6,224,7.3,15.1,0.484,2.1,5.4,0.391,5.2,9.7,0.537,0.555,1.9,2.6,0.727,2.1,3.5,5.7,2.4,2.6,1.6,1.9,5.7,18.6,113,117,
4,Tobias Harris,31,6,6,218,5.3,12.3,0.431,1.5,4.4,0.333,3.9,8.0,0.485,0.49,1.0,1.0,1.0,2.2,8.2,10.4,2.2,0.2,0.7,0.7,2.7,13.1,114,119,
5,Kyle Lowry,37,6,6,175,3.3,9.7,0.344,2.4,7.2,0.333,0.9,2.4,0.375,0.469,3.6,4.5,0.8,1.8,4.5,6.3,7.2,1.8,1.2,1.2,6.9,12.7,129,118,
6,Nicolas Batum,35,6,0,170,3.7,9.0,0.414,2.8,6.8,0.409,0.9,2.2,0.429,0.569,1.6,2.5,0.625,2.8,8.1,10.9,2.5,0.3,1.6,1.6,4.0,11.8,119,118,
7,Cameron Payne,29,5,0,61,8.7,21.6,0.4,6.9,15.6,0.444,1.7,6.1,0.286,0.56,0.0,0.0,,0.0,5.2,5.2,6.1,0.9,3.5,2.6,8.7,24.2,110,117,
8,Buddy Hield,31,4,0,51,7.2,17.6,0.412,6.2,13.5,0.462,1.0,4.1,0.25,0.588,2.1,2.1,1.0,2.1,3.1,5.2,2.1,0.0,1.0,2.1,4.1,22.8,118,123,
9,Paul Reed,24,6,0,43,4.9,11.0,0.444,0.0,0.0,,4.9,11.0,0.444,0.444,1.2,2.5,0.5,11.0,8.6,19.6,2.5,1.2,3.7,3.7,8.6,11.0,108,113,
10,De'Anthony Melton,25,1,0,7,0.0,15.1,0.0,0.0,15.1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,7.5,7.5,7.5,0.0,0.0,0.0,7.5,0.0,34,120,
