unnamed_0_level_0_starters,basic_box_score_stats_mp,basic_box_score_stats_fg,basic_box_score_stats_fga,basic_box_score_stats_fg,basic_box_score_stats_3p,basic_box_score_stats_3pa,basic_box_score_stats_3p,basic_box_score_stats_ft,basic_box_score_stats_fta,basic_box_score_stats_ft,basic_box_score_stats_orb,basic_box_score_stats_drb,basic_box_score_stats_trb,basic_box_score_stats_ast,basic_box_score_stats_stl,basic_box_score_stats_blk,basic_box_score_stats_tov,basic_box_score_stats_pf,basic_box_score_stats_pts,basic_box_score_stats_gmsc,basic_box_score_stats_,did_play,dnp_reason,team,opponent,home_team,away_team,is_home,is_away,player_uid,game_id,game_date,scraped_at,table_id
Luka Dončić,41:37,9,27,.333,4,11,.364,13,17,.765,3,6,9,13,5,2,4,5,35,31.5,+4,True,,LAL,SAS,LAL,SAS,True,False,cf87bb2c326d70a81156a838ef20546d25cc7870,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Jake LaRavia,37:31,3,9,.333,1,5,.200,1,2,.500,1,5,6,1,0,0,2,5,8,1.4,-5,True,,LAL,SAS,LAL,SAS,True,False,4c3998497c95db001b954f4691e04bf8b00f8d88,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Rui Hachimura,34:46,5,9,.556,2,3,.667,3,6,.500,0,2,2,0,1,0,0,2,15,10.3,+6,True,,LAL,SAS,LAL,SAS,True,False,e481bfcc623388a483012443e812f91afebddae9,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Marcus Smart,33:34,3,10,.300,1,7,.143,10,10,1.000,2,3,5,5,1,1,3,5,17,13.7,+3,True,,LAL,SAS,LAL,SAS,True,False,15703d4e33e98e986d31099691202fdb9c39050c,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Deandre Ayton,33:07,9,13,.692,0,0,,4,4,1.000,4,6,10,0,1,2,0,3,22,22.3,+1,True,,LAL,SAS,LAL,SAS,True,False,f1b2e91a15aad20e3009f88aa71701291366772d,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Reserves,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,True,,LAL,SAS,LAL,SAS,True,False,33eaf754d579a5449c053e15e79f4f34d5189f4b,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Jarred Vanderbilt,17:13,2,3,.667,1,2,.500,0,0,,0,0,0,2,0,0,0,4,5,3.5,-2,True,,LAL,SAS,LAL,SAS,True,False,6dd13ef4422e6a8bb2bd6eb7f2d35fa15da048ed,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Dalton Knecht,15:38,1,4,.250,1,3,.333,0,0,,0,1,1,1,0,0,1,3,3,-0.6,-6,True,,LAL,SAS,LAL,SAS,True,False,7a7b98c61a12db09fc25c03d5d4937716c7df869,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Jaxson Hayes,14:53,3,4,.750,0,0,,3,5,.600,2,2,4,1,0,0,0,1,9,8.9,+1,True,,LAL,SAS,LAL,SAS,True,False,9cd492610dbdae611256d2c173d693bf46aa0fdd,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Nick Smith Jr.,6:31,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,2,0,2,-0.3,+9,True,,LAL,SAS,LAL,SAS,True,False,a7438a73b0c7202e10d2d87058691809af099bd8,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Bronny James,5:10,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,2,2,-0.2,-1,True,,LAL,SAS,LAL,SAS,True,False,338ba6e1028988487bbc54be42714689071b5eee,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Maxi Kleber,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,SAS,LAL,SAS,True,False,0e5149cba7f2f080624eee8c05223acdc62c3ff6,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Adou Thiero,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,False,coach_decision,LAL,SAS,LAL,SAS,True,False,d866ebacd45da2dc56981018396fa4f6c5889819,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
Team Totals,240,37,83,.446,10,31,.323,34,44,.773,12,26,38,23,8,5,14,30,118,,,True,,LAL,SAS,LAL,SAS,True,False,5b093430f8a8dbbf2c4119550bca3b066afc6146,202511050LAL,"San Antonio Spurs at Los Angeles Lakers Box Score, November 5, 2025",2025-12-31T08:18:48.022673,box-LAL-game-basic
