Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Donovan Mitchell,29.0,SG,26,26,34.4,10.7,21.7,0.493,4.0,10.5,0.383,6.7,11.2,0.597,0.586,5.3,6.3,0.847,0.9,3.7,4.5,5.5,1.4,0.3,3.3,2.4,30.7,
2.0,Evan Mobley,24.0,PF,25,25,34.2,7.0,14.1,0.496,1.5,4.3,0.352,5.5,9.8,0.559,0.55,3.6,5.6,0.64,2.6,6.7,9.3,4.1,1.0,1.6,2.2,2.4,19.1,
3.0,Darius Garland,26.0,PG,12,12,30.0,5.1,14.0,0.363,1.9,6.5,0.295,3.2,7.5,0.422,0.432,3.3,3.8,0.87,0.7,2.4,3.1,6.4,0.8,0.2,2.8,1.8,15.4,
4.0,De'Andre Hunter,28.0,SF,24,23,28.6,5.2,12.0,0.429,1.9,6.3,0.305,3.3,5.8,0.565,0.509,3.0,3.5,0.847,0.7,3.6,4.3,2.2,0.7,0.1,1.6,2.8,15.3,
5.0,Jaylon Tyson,23.0,SG,23,17,28.3,5.1,9.4,0.539,2.1,4.5,0.466,3.0,5.0,0.605,0.65,1.2,1.6,0.778,2.0,3.6,5.6,2.0,1.0,0.7,1.0,3.4,13.5,
6.0,Jarrett Allen,27.0,C,17,17,26.0,5.4,9.4,0.575,0.0,0.2,0.0,5.4,9.2,0.59,0.575,3.2,4.2,0.761,2.2,5.1,7.2,1.8,0.9,0.9,1.6,1.5,14.0,
7.0,Sam Merrill,29.0,SG,12,8,25.9,4.5,9.7,0.466,3.7,8.3,0.444,0.8,1.4,0.588,0.655,1.3,1.3,0.938,0.8,1.3,2.1,2.3,0.5,0.3,0.8,2.9,13.9,
8.0,Lonzo Ball,28.0,PG,21,3,23.7,1.8,6.3,0.288,1.3,5.1,0.25,0.5,1.1,0.458,0.39,0.5,0.8,0.688,1.0,3.6,4.7,4.6,1.4,0.3,1.8,1.5,5.4,
9.0,Dean Wade,29.0,PF,26,5,22.5,1.8,4.8,0.379,1.0,3.5,0.297,0.8,1.3,0.606,0.488,0.7,1.0,0.704,1.0,3.0,3.9,1.6,0.8,0.5,0.3,2.0,5.4,
10.0,Craig Porter Jr.,25.0,PG,25,0,16.4,2.1,3.9,0.531,0.6,1.3,0.424,1.5,2.6,0.585,0.602,0.3,0.6,0.533,1.4,1.6,3.1,2.4,1.0,0.6,0.8,1.2,5.0,
11.0,Nae'Qwan Tomlin,25.0,PF,19,2,16.0,2.5,5.2,0.485,0.4,1.8,0.2,2.2,3.4,0.641,0.52,1.1,1.6,0.7,1.6,1.6,3.3,0.6,0.8,0.7,0.4,2.3,6.5,
12.0,Larry Nance Jr.,33.0,PF,16,2,15.0,1.4,4.1,0.354,0.6,2.1,0.303,0.8,2.0,0.406,0.431,0.1,0.2,0.333,0.8,2.0,2.8,1.3,0.6,0.3,0.6,2.4,3.6,
13.0,Tyrese Proctor,21.0,PG,20,0,11.8,1.6,4.8,0.337,1.0,3.2,0.302,0.7,1.6,0.406,0.437,0.9,1.1,0.857,0.2,1.2,1.3,1.4,0.3,0.0,0.4,1.3,5.1,
14.0,Luke Travers,24.0,SG,11,0,8.8,0.6,3.1,0.206,0.1,1.5,0.063,0.5,1.6,0.333,0.221,0.8,0.8,1.0,0.7,1.2,1.9,0.8,0.5,0.4,0.2,0.5,2.2,
15.0,Thomas Bryant,28.0,C,21,0,8.6,1.3,3.0,0.444,0.3,1.4,0.233,1.0,1.6,0.636,0.5,0.8,1.0,0.8,0.6,2.0,2.5,0.2,0.2,0.3,0.4,1.1,3.8,
16.0,Chris Livingston,22.0,SF,3,0,5.7,1.3,2.3,0.571,0.0,1.0,0.0,1.3,1.3,1.0,0.571,0.3,0.3,1.0,0.0,1.0,1.0,0.3,0.3,0.0,0.0,1.3,3.0,
,Team Totals,,,28,28,241.8,42.1,92.3,0.457,14.9,43.9,0.338,27.3,48.4,0.564,0.537,19.3,24.9,0.774,12.6,32.2,44.8,26.8,8.9,5.3,13.9,21.5,118.4,
