Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,28.0,6770,1180,2584,0.457,416,1229,0.338,764,1355,0.564,540,698,0.774,353,901,1254,750,249,148,390,601,3316
Team/G,,241.8,42.1,92.3,0.457,14.9,43.9,0.338,27.3,48.4,0.564,19.3,24.9,0.774,12.6,32.2,44.8,26.8,8.9,5.3,13.9,21.5,118.4
Lg Rank,,1,13,2,23.0,5,2,28.0,22,25,6.0,20,15,23.0,7,17,13,10,8,9,6,20,10
Year/Year,,0.4%,-5.4%,1.7%,-0.034,-6.5%,5.8%,-0.045,-4.7%,-1.8%,-0.017,13.6%,14.0%,-0.003,12.7%,-6.0%,-1.4%,-4.7%,8.8%,23.8%,5.6%,18.4%,-2.9%
Opponent,28.0,6770,1148,2468,0.465,369,1007,0.366,779,1461,0.533,592,744,0.796,315,950,1265,756,233,121,457,615,3257
Opponent/G,,241.8,41.0,88.1,0.465,13.2,36.0,0.366,27.8,52.2,0.533,21.1,26.6,0.796,11.3,33.9,45.2,27.0,8.3,4.3,16.3,22.0,116.3
Lg Rank,,1,7,13,12.0,15,11,22.0,10,15,7.0,27,25,21.0,12,24,21,19,11,12,5,12,16
Year/Year,,0.4%,-0.6%,-3.0%,0.011,-2.1%,-4.1%,0.007,0.1%,-2.3%,0.013,28.5%,25.8%,0.017,-2.6%,6.0%,3.7%,5.4%,6.5%,-1.8%,12.6%,16.0%,3.5%
