Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Donovan Mitchell,29,SG,26,26,895,11.2,22.7,0.493,4.2,11.0,0.383,7.0,11.7,0.597,0.586,5.6,6.6,0.847,0.9,3.8,4.7,5.7,1.4,0.3,3.5,2.5,32.1,
2,Evan Mobley,24,PF,25,25,854,7.4,14.9,0.496,1.6,4.6,0.352,5.8,10.3,0.559,0.55,3.8,5.9,0.64,2.7,7.1,9.8,4.3,1.0,1.7,2.4,2.5,20.1,
3,De'Andre Hunter,28,SF,24,23,686,6.5,15.2,0.429,2.4,7.9,0.305,4.1,7.2,0.565,0.509,3.8,4.5,0.847,0.9,4.6,5.5,2.8,0.8,0.2,2.0,3.5,19.2,
4,Jaylon Tyson,23,SG,23,17,652,6.5,12.0,0.539,2.7,5.7,0.466,3.8,6.3,0.605,0.65,1.5,2.0,0.778,2.5,4.6,7.1,2.5,1.3,0.8,1.3,4.4,17.1,
5,Dean Wade,29,PF,26,5,586,2.9,7.6,0.379,1.7,5.6,0.297,1.2,2.0,0.606,0.488,1.2,1.7,0.704,1.5,4.7,6.3,2.6,1.3,0.8,0.4,3.1,8.6,
6,Lonzo Ball,28,PG,21,3,497,2.8,9.6,0.288,2.0,7.8,0.25,0.8,1.7,0.458,0.39,0.8,1.2,0.688,1.6,5.5,7.1,7.0,2.2,0.4,2.8,2.3,8.3,
7,Jarrett Allen,27,C,17,17,442,7.5,13.0,0.575,0.0,0.3,0.0,7.5,12.7,0.59,0.575,4.4,5.8,0.761,3.0,7.0,10.0,2.5,1.3,1.2,2.2,2.0,19.4,
8,Craig Porter Jr.,25,PG,25,0,411,4.6,8.6,0.531,1.2,2.9,0.424,3.3,5.7,0.585,0.602,0.7,1.3,0.533,3.2,3.6,6.7,5.2,2.3,1.2,1.8,2.6,11.0,
9,Darius Garland,26,PG,12,12,360,6.1,16.8,0.363,2.3,7.8,0.295,3.8,9.0,0.422,0.432,4.0,4.6,0.87,0.8,2.9,3.7,7.7,0.9,0.2,3.3,2.2,18.5,
10,Sam Merrill,29,SG,12,8,311,6.3,13.4,0.466,5.1,11.5,0.444,1.2,2.0,0.588,0.655,1.7,1.9,0.938,1.0,1.9,2.9,3.1,0.7,0.3,1.2,4.1,19.3,
11,Nae'Qwan Tomlin,25,PF,19,2,304,5.7,11.7,0.485,0.8,4.1,0.2,4.9,7.6,0.641,0.52,2.5,3.6,0.7,3.7,3.7,7.3,1.4,1.8,1.5,0.8,5.1,14.7,
12,Larry Nance Jr.,33,PF,16,2,240,3.4,9.7,0.354,1.5,5.0,0.303,2.0,4.8,0.406,0.431,0.1,0.5,0.333,1.9,4.8,6.8,3.0,1.4,0.6,1.4,5.7,8.6,
13,Tyrese Proctor,21,PG,20,0,236,4.9,14.5,0.337,2.9,9.6,0.302,2.0,4.9,0.406,0.437,2.7,3.2,0.857,0.5,3.5,4.0,4.3,0.9,0.0,1.2,3.8,15.4,
14,Thomas Bryant,28,C,21,0,180,5.6,12.6,0.444,1.4,6.0,0.233,4.2,6.6,0.636,0.5,3.2,4.0,0.8,2.4,8.2,10.6,1.0,1.0,1.4,1.6,4.8,15.8,
15,Luke Travers,24,SG,11,0,97,2.6,12.6,0.206,0.4,5.9,0.063,2.2,6.7,0.333,0.221,3.3,3.3,1.0,3.0,4.8,7.8,3.3,2.2,1.5,0.7,1.9,8.9,
16,Chris Livingston,22,SF,3,0,17,8.5,14.8,0.571,0.0,6.4,0.0,8.5,8.5,1.0,0.571,2.1,2.1,1.0,0.0,6.4,6.4,2.1,2.1,0.0,0.0,8.5,19.1,
