Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jarrett Allen,27.0,C,17,17,442,0.575,0.59,0.0,0.575,0.761,0.622,0.444,0.025,122,108,0,106,97,107,160,6,9.7,15.0,
2.0,Lonzo Ball,28.0,PG,21,3,497,0.288,0.458,0.25,0.39,0.688,0.41,0.121,0.818,61,84,69,72,87,70,44,197,-40.8,-48.1,
3.0,Thomas Bryant,28.0,C,21,0,180,0.444,0.636,0.233,0.5,0.8,0.55,0.317,0.476,95,116,65,92,102,94,114,115,-5.6,-4.7,
4.0,Darius Garland,26.0,PG,12,12,360,0.363,0.422,0.295,0.432,0.87,0.491,0.274,0.464,77,77,82,79,110,84,98,112,-38.0,-34.5,
5.0,De'Andre Hunter,28.0,SF,24,23,686,0.429,0.565,0.305,0.509,0.847,0.561,0.294,0.522,91,103,85,93,108,96,106,126,-20.9,-14.6,
6.0,Chris Livingston,22.0,SF,3,0,17,0.571,1.0,0.0,0.571,1.0,0.605,0.143,0.429,122,182,0,105,127,104,51,103,0.4,0.3,
7.0,Sam Merrill,29.0,SG,12,8,311,0.466,0.588,0.444,0.655,0.938,0.679,0.138,0.853,99,107,123,120,119,116,50,206,25.6,23.5,
8.0,Donovan Mitchell,29.0,SG,26,26,895,0.493,0.597,0.383,0.586,0.847,0.628,0.289,0.486,105,109,106,108,107,108,104,117,46.5,57.8,
9.0,Evan Mobley,24.0,PF,25,25,854,0.496,0.559,0.352,0.55,0.64,0.576,0.394,0.306,105,102,98,101,81,99,142,74,3.4,-5.9,
10.0,Larry Nance Jr.,33.0,PF,16,2,240,0.354,0.406,0.303,0.431,0.333,0.43,0.046,0.508,75,74,84,79,42,74,17,123,-14.8,-20.3,
11.0,Craig Porter Jr.,25.0,PG,25,0,411,0.531,0.585,0.424,0.602,0.533,0.602,0.153,0.337,113,107,118,111,68,103,55,81,11.2,4.0,
12.0,Tyrese Proctor,21.0,PG,20,0,236,0.337,0.406,0.302,0.437,0.857,0.484,0.221,0.663,72,74,84,80,109,83,79,160,-20.5,-20.5,
13.0,Nae'Qwan Tomlin,25.0,PF,19,2,304,0.485,0.641,0.2,0.52,0.7,0.553,0.303,0.354,103,117,56,95,89,95,109,85,-4.9,-6.8,
14.0,Luke Travers,24.0,SG,11,0,97,0.206,0.333,0.063,0.221,1.0,0.316,0.265,0.471,44,61,17,40,127,54,95,114,-22.0,-20.3,
15.0,Jaylon Tyson,23.0,SG,23,17,652,0.539,0.605,0.466,0.65,0.778,0.666,0.166,0.475,115,110,129,119,99,114,60,115,45.6,38.5,
16.0,Dean Wade,29.0,PF,26,5,586,0.379,0.606,0.297,0.488,0.704,0.515,0.218,0.734,81,111,82,90,89,88,78,177,-14.1,-18.4,
,Team Totals,,,28,28,6768,0.457,0.564,0.338,0.537,0.774,0.573,0.27,0.476,97,103,94,99,98,98,97,115,-39.2,-55.0,
