Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Donovan Mitchell,29.0,26,26,895,278,564,0.493,105,274,0.383,173,290,0.597,0.586,138,163,0.847,23,95,118,142,36,8,86,62,799,0,
2.0,Evan Mobley,24.0,25,25,854,175,353,0.496,38,108,0.352,137,245,0.559,0.55,89,139,0.64,64,168,232,103,24,41,56,59,477,0,
3.0,De'Andre Hunter,28.0,24,23,686,124,289,0.429,46,151,0.305,78,138,0.565,0.509,72,85,0.847,17,87,104,53,16,3,38,67,366,0,
4.0,Jaylon Tyson,23.0,23,17,652,117,217,0.539,48,103,0.466,69,114,0.605,0.65,28,36,0.778,45,83,128,45,23,15,23,79,310,0,
5.0,Dean Wade,29.0,26,5,586,47,124,0.379,27,91,0.297,20,33,0.606,0.488,19,27,0.704,25,77,102,42,21,13,7,51,140,0,
6.0,Lonzo Ball,28.0,21,3,497,38,132,0.288,27,108,0.25,11,24,0.458,0.39,11,16,0.688,22,76,98,96,30,6,38,32,114,0,
7.0,Jarrett Allen,27.0,17,17,442,92,160,0.575,0,4,0.0,92,156,0.59,0.575,54,71,0.761,37,86,123,31,16,15,27,25,238,0,
8.0,Craig Porter Jr.,25.0,25,0,411,52,98,0.531,14,33,0.424,38,65,0.585,0.602,8,15,0.533,36,41,77,59,26,14,20,30,126,0,
9.0,Darius Garland,26.0,12,12,360,61,168,0.363,23,78,0.295,38,90,0.422,0.432,40,46,0.87,8,29,37,77,9,2,33,22,185,0,
10.0,Sam Merrill,29.0,12,8,311,54,116,0.466,44,99,0.444,10,17,0.588,0.655,15,16,0.938,9,16,25,27,6,3,10,35,167,0,
11.0,Nae'Qwan Tomlin,25.0,19,2,304,48,99,0.485,7,35,0.2,41,64,0.641,0.52,21,30,0.7,31,31,62,12,15,13,7,43,124,0,
12.0,Larry Nance Jr.,33.0,16,2,240,23,65,0.354,10,33,0.303,13,32,0.406,0.431,1,3,0.333,13,32,45,20,9,4,9,38,57,0,
13.0,Tyrese Proctor,21.0,20,0,236,32,95,0.337,19,63,0.302,13,32,0.406,0.437,18,21,0.857,3,23,26,28,6,0,8,25,101,0,
14.0,Thomas Bryant,28.0,21,0,180,28,63,0.444,7,30,0.233,21,33,0.636,0.5,16,20,0.8,12,41,53,5,5,7,8,24,79,0,
15.0,Luke Travers,24.0,11,0,97,7,34,0.206,1,16,0.063,6,18,0.333,0.221,9,9,1.0,8,13,21,9,6,4,2,5,24,0,
16.0,Chris Livingston,22.0,3,0,17,4,7,0.571,0,3,0.0,4,4,1.0,0.571,1,1,1.0,0,3,3,1,1,0,0,4,9,0,
,Team Totals,,28,28,6768,1180,2584,0.457,416,1229,0.338,764,1355,0.564,0.537,540,698,0.774,353,901,1254,750,249,148,372,601,3316,0,
