Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Udoka Azubuike,21.0,C,15,0,57,0.444,0.444,,0.444,0.8,0.597,1.111,0.0,95,84,,83,103,104,450,0,-1.7,0.7,
2.0,Bojan Bogdanović,31.0,SF,72,72,2216,0.439,0.487,0.39,0.536,0.879,0.588,0.286,0.498,94,92,107.0,100,113,103,116,127,-3.2,33.9,
3.0,Jarrell Brantley,24.0,PF,28,0,138,0.481,0.542,0.429,0.596,1.0,0.605,0.038,0.538,103,102,117.0,111,129,106,16,137,6.1,3.5,
4.0,Jordan Clarkson,28.0,SG,68,1,1818,0.425,0.523,0.347,0.522,0.896,0.549,0.134,0.557,91,99,95.0,97,115,96,54,142,-34.5,-50.8,6MOY-1
5.0,Mike Conley,33.0,PG,51,51,1498,0.444,0.479,0.412,0.552,0.852,0.589,0.222,0.523,95,90,112.0,103,110,103,90,134,17.5,23.7,AS
6.0,Derrick Favors,29.0,C,68,0,1039,0.638,0.643,0.0,0.638,0.738,0.663,0.329,0.008,137,121,0.0,119,95,116,133,2,48.6,50.9,
7.0,Trent Forrest,22.0,PG,30,0,302,0.451,0.6,0.192,0.486,1.0,0.554,0.268,0.366,97,113,52.0,90,129,97,108,93,-7.4,-2.8,
8.0,Rudy Gobert,28.0,C,71,71,2187,0.675,0.68,0.0,0.675,0.623,0.683,0.646,0.007,145,128,0.0,126,80,119,262,2,159.1,164.7,"MVP-10,DPOY-1,AS,NBA3,DEF1"
9.0,Shaquille Harrison,27.0,SG,17,0,56,0.3,0.333,0.0,0.3,0.833,0.375,0.3,0.1,64,63,0.0,56,107,66,122,26,-9.5,-8.9,
10.0,Elijah Hughes,22.0,SF,18,0,64,0.333,0.286,0.348,0.467,0.75,0.488,0.133,0.767,72,54,95.0,87,96,85,54,196,-4.3,-5.3,
11.0,Ersan İlyasova,33.0,PF,17,1,148,0.389,0.231,0.439,0.556,1.0,0.578,0.093,0.759,83,44,120.0,103,129,101,38,194,1.9,0.7,
12.0,Joe Ingles,33.0,SF,67,30,1867,0.489,0.59,0.451,0.652,0.844,0.672,0.16,0.722,105,111,123.0,121,109,118,65,184,128.4,121.0,6MOY-2
13.0,Donovan Mitchell,24.0,PG,53,53,1771,0.438,0.476,0.386,0.52,0.845,0.569,0.29,0.423,94,90,105.0,97,109,100,117,108,-39.7,-5.6,AS
14.0,Juwan Morgan,23.0,PF,29,0,147,0.467,0.588,0.308,0.533,0.429,0.529,0.233,0.433,100,111,84.0,99,55,93,95,111,-0.3,-2.8,
15.0,Georges Niang,27.0,PF,72,10,1154,0.437,0.469,0.425,0.59,0.957,0.602,0.057,0.721,94,88,116.0,110,123,105,23,184,42.3,25.3,
16.0,Royce O'Neale,27.0,SF,71,71,2241,0.444,0.586,0.385,0.58,0.848,0.599,0.117,0.706,95,111,105.0,108,109,105,47,180,33.1,22.3,
17.0,Miye Oni,23.0,SG,54,0,519,0.354,0.455,0.341,0.505,0.833,0.517,0.061,0.889,76,86,93.0,94,107,90,25,227,-6.5,-11.2,
18.0,Matt Thomas,26.0,SG,19,0,134,0.4,0.615,0.256,0.477,0.857,0.499,0.108,0.6,86,116,70.0,89,110,87,44,153,-7.9,-9.9,
,Team Totals,,,72,72,17356,0.468,0.544,0.389,0.563,0.799,0.597,0.244,0.488,100,103,106.0,105,103,104,99,125,322.0,349.4,
