Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Royce O'Neale,27,SF,11,11,404,3.8,7.6,0.506,2.5,5.3,0.467,1.3,2.2,0.6,0.671,0.9,1.1,0.833,1.4,5.7,7.1,2.0,1.1,0.3,0.7,3.7,11.0,
2,Bojan Bogdanović,31,SF,11,11,390,5.9,12.6,0.467,3.2,7.0,0.461,2.7,5.6,0.475,0.595,3.3,3.8,0.878,0.6,3.8,4.3,1.5,0.9,0.0,2.1,2.5,18.4,
3,Rudy Gobert,28,C,11,11,376,5.7,7.8,0.741,0.0,0.1,0.0,5.7,7.7,0.75,0.741,4.0,6.3,0.636,4.1,8.8,12.9,0.9,0.6,2.2,1.6,4.4,15.5,
4,Donovan Mitchell,24,PG,10,10,346,10.9,24.5,0.447,5.2,12.0,0.435,5.7,12.5,0.458,0.553,6.6,7.9,0.829,0.3,4.1,4.4,5.7,1.1,0.2,2.9,2.1,33.6,
5,Joe Ingles,33,SF,11,6,306,4.6,9.3,0.494,2.8,6.8,0.414,1.8,2.5,0.714,0.646,1.2,1.5,0.769,0.1,3.9,4.0,4.5,0.8,0.0,1.1,2.2,13.2,
6,Jordan Clarkson,28,SG,11,0,298,8.1,19.9,0.406,4.1,11.7,0.351,4.0,8.2,0.485,0.509,3.0,3.1,0.962,0.7,3.4,4.1,2.1,0.8,0.4,2.8,1.8,23.3,
7,Mike Conley,33,PG,6,6,176,5.9,13.9,0.426,3.7,7.6,0.486,2.3,6.3,0.355,0.559,3.3,3.3,1.0,0.6,3.7,4.3,9.4,0.2,0.6,2.9,3.1,18.8,
8,Derrick Favors,29,C,11,0,145,4.0,5.7,0.696,0.0,0.0,,4.0,5.7,0.696,0.696,1.2,2.2,0.556,4.7,6.7,11.4,0.7,0.5,2.5,1.5,6.2,9.2,
9,Georges Niang,27,PF,11,0,129,3.1,10.9,0.282,2.5,8.4,0.3,0.6,2.5,0.222,0.397,1.1,1.1,1.0,0.6,4.7,5.3,2.2,0.0,0.3,2.2,5.3,9.8,
10,Miye Oni,23,SG,8,0,41,0.0,4.4,0.0,0.0,4.4,0.0,0.0,0.0,,0.0,0.0,0.0,,2.6,0.0,2.6,0.0,0.9,0.0,0.0,7.0,0.0,
11,Trent Forrest,22,PG,4,0,10,7.2,14.4,0.5,0.0,0.0,,7.2,14.4,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,
12,Matt Thomas,26,SG,3,0,7,0.0,10.3,0.0,0.0,0.0,,0.0,10.3,0.0,0.0,0.0,0.0,,0.0,5.1,5.1,0.0,0.0,0.0,0.0,5.1,0.0,
13,Juwan Morgan,23,PF,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,6.0,6.0,12.0,6.0,0.0,0.0,0.0,6.0,0.0,
14,Jarrell Brantley,24,PF,2,0,3,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,12.0,24.0,0.5,0.0,12.0,12.0,0.0,0.0,0.0,12.0,0.0,12.0,
15,Ersan İlyasova,33,PF,1,0,3,12.0,24.0,0.5,0.0,12.0,0.0,12.0,12.0,1.0,0.5,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,
16,Udoka Azubuike,21,C,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,
