Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss,+/- Per 100 Poss,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.,Unnamed: 23_level_0
Rk,Player,Age,Pos,G,GS,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd,Awards
1.0,Royce O'Neale,27.0,SF,11,11,404,0,48,52,0,0,-0.1,1.1,3,1,13,3,4,9,63,2,2,
2.0,Bojan Bogdanović,31.0,SF,11,11,390,0,2,52,46,0,0.6,4.2,10,11,7,1,11,1,43,1,5,
3.0,Rudy Gobert,28.0,C,11,11,376,0,0,0,0,100,4.1,15.3,5,5,22,6,29,2,23,4,6,
4.0,Donovan Mitchell,24.0,PG,10,10,346,78,22,0,0,0,2.6,8.6,14,13,9,0,33,3,143,11,17,
5.0,Joe Ingles,33.0,SF,11,6,306,0,0,31,69,0,-0.5,-0.4,6,2,3,0,3,2,95,0,1,
6.0,Jordan Clarkson,28.0,SG,11,0,298,24,75,1,0,0,-7.5,-16.4,9,9,3,1,9,1,45,1,9,
7.0,Mike Conley,33.0,PG,6,6,176,100,0,0,0,0,11.5,17.9,9,4,3,1,4,2,113,1,2,
8.0,Derrick Favors,29.0,C,11,0,145,0,0,0,0,100,-10.4,-13.8,1,2,16,2,5,1,9,1,0,
9.0,Georges Niang,27.0,PF,11,0,129,0,0,0,100,0,-1.0,-0.8,4,3,7,0,1,1,19,0,3,
10.0,Miye Oni,23.0,SG,8,0,41,0,56,44,0,0,-6.5,-6.5,0,0,3,0,0,0,0,0,0,
11.0,Trent Forrest,22.0,PG,4,0,10,100,0,0,0,0,-63.1,-63.7,0,0,0,0,0,0,0,0,0,
12.0,Matt Thomas,26.0,SG,3,0,7,0,100,0,0,0,-48.1,-48.2,0,0,1,0,0,0,0,0,1,
13.0,Juwan Morgan,23.0,PF,2,0,6,0,0,0,60,40,-65.5,-65.7,0,0,1,0,0,0,2,0,0,
14.0,Jarrell Brantley,24.0,PF,2,0,3,0,0,0,100,0,-40.5,-40.3,0,0,0,0,0,0,0,0,1,
15.0,Ersan İlyasova,33.0,PF,1,0,3,0,0,0,0,100,-66.7,-66.7,0,0,0,0,1,0,0,0,0,
16.0,Udoka Azubuike,21.0,C,1,0,1,0,0,0,0,100,50.0,50.5,0,0,0,0,0,0,0,0,0,
,Team Totals,,,11,11,2641,20,20,20,20,20,-0.5,1.9,61,50,88,14,100,22,555,21,47,
