Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Royce O'Neale,27,11,11,404,5.3,10.5,0.506,3.5,7.4,0.467,1.9,3.1,0.6,0.671,1.2,1.5,0.833,2.0,7.9,9.9,2.8,1.5,0.4,1.0,5.1,15.3,142.0,121,
2,Bojan Bogdanović,31,11,11,390,8.2,17.5,0.467,4.5,9.7,0.461,3.7,7.8,0.475,0.595,4.6,5.2,0.878,0.8,5.2,6.0,2.0,1.3,0.0,2.9,3.5,25.4,119.0,124,
3,Rudy Gobert,28,11,11,376,8.0,10.7,0.741,0.0,0.1,0.0,8.0,10.6,0.75,0.741,5.6,8.8,0.636,5.7,12.2,17.9,1.2,0.8,3.0,2.3,6.1,21.5,142.0,117,
4,Donovan Mitchell,24,10,10,346,15.1,33.9,0.447,7.2,16.6,0.435,7.9,17.3,0.458,0.553,9.1,11.0,0.829,0.4,5.6,6.1,7.9,1.6,0.3,4.0,2.9,46.5,122.0,123,
5,Joe Ingles,33,11,6,306,6.4,12.9,0.494,3.9,9.4,0.414,2.4,3.4,0.714,0.646,1.6,2.1,0.769,0.2,5.4,5.5,6.2,1.1,0.0,1.5,3.1,18.2,137.0,124,
6,Jordan Clarkson,28,11,0,298,11.2,27.6,0.406,5.7,16.2,0.351,5.5,11.4,0.485,0.509,4.2,4.3,0.962,1.0,4.7,5.7,2.8,1.2,0.5,3.8,2.5,32.3,105.0,124,
7,Mike Conley,33,6,6,176,8.2,19.3,0.426,5.1,10.5,0.486,3.1,8.8,0.355,0.559,4.5,4.5,1.0,0.8,5.1,5.9,13.0,0.3,0.8,4.0,4.2,26.1,129.0,125,
8,Derrick Favors,29,11,0,145,5.5,7.9,0.696,0.0,0.0,,5.5,7.9,0.696,0.696,1.7,3.1,0.556,6.5,9.3,15.8,1.0,0.7,3.4,2.1,8.6,12.7,136.0,118,
9,Georges Niang,27,11,0,129,4.3,15.1,0.282,3.5,11.6,0.3,0.8,3.5,0.222,0.397,1.5,1.5,1.0,0.8,6.6,7.3,3.1,0.0,0.4,3.1,7.3,13.5,87.0,125,
10,Miye Oni,23,8,0,41,0.0,6.1,0.0,0.0,6.1,0.0,0.0,0.0,,0.0,0.0,0.0,,3.6,0.0,3.6,0.0,1.2,0.0,0.0,9.7,0.0,50.0,127,
11,Trent Forrest,22,4,0,10,10.0,19.9,0.5,0.0,0.0,,10.0,19.9,0.5,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,102.0,130,
12,Matt Thomas,26,3,0,7,0.0,14.2,0.0,0.0,0.0,,0.0,14.2,0.0,0.0,0.0,0.0,,0.0,7.1,7.1,0.0,0.0,0.0,0.0,7.1,0.0,0.0,126,
13,Juwan Morgan,23,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,8.3,8.3,16.6,8.3,0.0,0.0,0.0,8.3,0.0,241.0,125,
14,Jarrell Brantley,24,2,0,3,0.0,16.6,0.0,0.0,0.0,,0.0,16.6,0.0,0.0,16.6,33.2,0.5,0.0,16.6,16.6,0.0,0.0,0.0,16.6,0.0,16.6,37.0,121,
15,Ersan İlyasova,33,1,0,3,16.6,33.2,0.5,0.0,16.6,0.0,16.6,16.6,1.0,0.5,33.2,33.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,150.0,130,
16,Udoka Azubuike,21,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,49.9,49.9,0.0,0.0,0.0,0.0,0.0,0.0,,102,
