Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Kyle Kuzma,27.0,PF,64,64,2239,0.448,14.9,0.579,0.186,0.266,0.082,0.045,0.421,0.533,0.722,0.487,0.383,0.294,0.333,0.466,0.781,0.036,38,0.243,0.41,5,2,
2.0,Kristaps Porziņģis,27.0,C,65,65,2120,0.498,14.9,0.65,0.166,0.229,0.163,0.092,0.35,0.559,0.74,0.536,0.494,0.404,0.385,0.622,0.949,0.095,83,0.053,0.526,2,0,
3.0,Corey Kispert,23.0,SF,74,45,2093,0.497,18.7,0.344,0.179,0.126,0.029,0.009,0.656,0.637,0.762,0.541,0.412,0.2,0.424,0.766,0.982,0.029,15,0.224,0.488,0,0,
4.0,Deni Avdija,22.0,SF,76,40,2020,0.437,12.9,0.599,0.283,0.263,0.038,0.016,0.401,0.53,0.72,0.395,0.227,0.111,0.297,0.538,0.942,0.057,29,0.241,0.339,1,0,
5.0,Monte Morris,27.0,PG,62,61,1695,0.48,16.0,0.604,0.118,0.21,0.144,0.132,0.396,0.543,0.754,0.509,0.5,0.456,0.382,0.29,0.769,0.0,0,0.245,0.4,1,0,
6.0,Bradley Beal,29.0,SG,50,50,1673,0.506,12.9,0.751,0.197,0.256,0.164,0.133,0.249,0.552,0.786,0.462,0.472,0.479,0.365,0.401,0.713,0.016,14,0.201,0.364,0,0,
7.0,Daniel Gafford,24.0,C,78,47,1604,0.732,3.2,1.0,0.592,0.367,0.025,0.015,0.0,0.732,0.846,0.566,0.8,0.167,,0.668,,0.362,135,,,0,0,
8.0,Delon Wright,30.0,PG,50,14,1221,0.474,14.4,0.591,0.196,0.299,0.062,0.034,0.409,0.564,0.842,0.391,0.444,0.7,0.345,0.268,0.854,0.014,4,0.244,0.345,4,0,
9.0,Jordan Goodwin,24.0,PG,62,7,1106,0.448,13.8,0.666,0.187,0.258,0.127,0.093,0.334,0.511,0.712,0.44,0.444,0.394,0.322,0.242,0.868,0.025,5,0.212,0.52,0,0,
