Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Dāvis Bertāns,31.0,PF,15,0,91,0.385,0.0,0.417,0.577,0.933,0.675,0.577,0.923,81,0,114.0,106,119.0,116,236,234,1.6,6.2,
2.0,Bismack Biyombo,31.0,C,10,0,73,0.583,0.583,,0.583,0.5,0.58,0.667,0.0,123,107,,107,64.0,100,273,0,0.9,0.0,
3.0,Ousmane Dieng,20.0,PF,33,0,365,0.422,0.609,0.3,0.513,0.875,0.54,0.138,0.603,89,112,82.0,94,112.0,93,56,153,-7.8,-9.7,
4.0,Luguentz Dort,24.0,SF,79,79,2246,0.438,0.506,0.394,0.557,0.826,0.593,0.236,0.603,92,93,108.0,102,105.0,102,97,153,13.9,18.8,
5.0,Adam Flagler,24.0,SG,2,0,14,0.143,0.0,0.167,0.214,,0.214,0.0,0.857,30,0,46.0,39,,37,0,217,-4.7,-5.1,
6.0,Josh Giddey,21.0,SG,80,80,2011,0.475,0.53,0.337,0.523,0.806,0.547,0.146,0.287,100,97,92.0,96,103.0,94,60,73,-39.8,-59.8,
7.0,Shai Gilgeous-Alexander,25.0,PG,75,75,2553,0.535,0.576,0.353,0.567,0.874,0.636,0.436,0.181,113,106,97.0,104,111.0,110,179,46,61.6,197.9,"MVP-2,DPOY-7,CPOY-3,AS,NBA1"
8.0,Gordon Hayward,33.0,SF,26,3,447,0.453,0.429,0.517,0.524,0.692,0.56,0.368,0.274,95,79,141.0,96,88.0,97,151,69,-4.9,-4.9,
9.0,Chet Holmgren,21.0,C,82,82,2413,0.53,0.623,0.37,0.598,0.793,0.632,0.289,0.366,112,114,101.0,109,101.0,109,118,93,97.3,111.2,ROY-2
10.0,Isaiah Joe,24.0,SG,78,1,1445,0.458,0.568,0.416,0.609,0.865,0.626,0.107,0.728,96,104,114.0,111,110.0,108,44,184,60.9,46.9,
11.0,Keyontae Johnson,23.0,SF,9,0,66,0.313,0.308,0.333,0.344,,0.344,0.0,0.188,66,56,91.0,63,,59,0,47,-6.5,-7.6,
12.0,Tre Mann,22.0,PG,13,0,119,0.5,0.571,0.421,0.6,1.0,0.606,0.025,0.475,105,105,115.0,110,128.0,104,10,120,4.3,2.1,
13.0,Vasilije Micić,30.0,PG,30,0,361,0.407,0.565,0.244,0.467,0.737,0.498,0.209,0.495,86,104,67.0,85,94.0,86,85,125,-14.5,-16.3,
14.0,Mike Muscala,32.0,C,16,0,91,0.364,0.636,0.091,0.386,0.0,0.379,0.045,0.5,77,117,25.0,71,0.0,65,19,127,-7.0,-9.0,
15.0,Aleksej Pokusevski,22.0,PF,10,0,60,0.25,0.4,0.182,0.313,0.5,0.338,0.25,0.688,53,73,50.0,57,64.0,58,102,174,-7.5,-8.6,
16.0,Olivier Sarr,24.0,C,15,0,98,0.579,0.692,0.333,0.632,0.667,0.664,0.789,0.316,122,127,91.0,116,85.0,114,323,80,3.2,4.3,
17.0,Cason Wallace,20.0,SG,82,13,1692,0.491,0.572,0.419,0.602,0.784,0.612,0.084,0.529,104,105,115.0,110,100.0,106,34,134,48.9,29.4,
18.0,Lindy Waters III,26.0,SG,38,0,280,0.471,0.632,0.435,0.649,1.0,0.653,0.019,0.817,99,116,119.0,119,128.0,113,8,207,21.3,15.3,
19.0,Aaron Wiggins,25.0,SG,78,4,1228,0.562,0.598,0.492,0.645,0.789,0.664,0.188,0.334,119,110,135.0,118,101.0,114,77,85,73.9,68.5,
20.0,Jalen Williams,22.0,PF,71,71,2223,0.54,0.576,0.427,0.592,0.814,0.621,0.223,0.243,114,106,117.0,108,104.0,107,91,61,89.6,90.3,CPOY-12
21.0,Jaylin Williams,21.0,C,69,1,897,0.417,0.5,0.368,0.533,0.805,0.561,0.18,0.632,88,92,101.0,98,103.0,97,74,160,-6.2,-9.4,
22.0,Kenrich Williams,29.0,PF,69,1,1029,0.468,0.54,0.397,0.568,0.5,0.568,0.05,0.504,99,99,109.0,104,64.0,98,20,128,11.9,-6.9,
,Team Totals,,,82,82,19802,0.499,0.567,0.389,0.573,0.825,0.608,0.24,0.383,105,104,106.0,105,105.0,105,98,97,390.4,453.6,
