Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,% of FG Ast'd,% of FG Ast'd,Dunks,Dunks,Corner 3s,Corner 3s,1/2 Court,1/2 Court,Unnamed: 29_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3P,3P,2P,0-3,3-10,10-16,16-3P,3P,2P,3P,%FGA,#,%3PA,3P%,Att.,Md.,Awards
1.0,Shai Gilgeous-Alexander,25.0,PG,75,75,2553,0.535,11.3,0.819,0.252,0.224,0.26,0.083,0.181,0.576,0.731,0.492,0.53,0.472,0.353,0.223,0.368,0.027,37,0.059,0.5,0,0,"MVP-2,DPOY-7,CPOY-3,AS,NBA1"
2.0,Chet Holmgren,21.0,C,82,82,2413,0.53,12.8,0.634,0.296,0.208,0.093,0.037,0.366,0.623,0.77,0.535,0.461,0.343,0.37,0.652,0.977,0.156,137,0.106,0.324,2,0,ROY-2
3.0,Luguentz Dort,24.0,SF,79,79,2246,0.438,17.4,0.397,0.212,0.096,0.05,0.04,0.603,0.506,0.612,0.397,0.424,0.308,0.394,0.636,0.994,0.041,23,0.278,0.409,0,0,
4.0,Jalen Williams,22.0,PF,71,71,2223,0.54,11.9,0.757,0.261,0.241,0.171,0.085,0.243,0.576,0.73,0.473,0.529,0.488,0.427,0.404,0.748,0.075,63,0.104,0.52,0,0,CPOY-12
5.0,Josh Giddey,21.0,SG,80,80,2011,0.475,10.9,0.713,0.283,0.336,0.064,0.03,0.287,0.53,0.671,0.425,0.519,0.4,0.337,0.522,0.963,0.006,4,0.37,0.367,0,0,
6.0,Cason Wallace,20.0,SG,82,13,1692,0.491,16.0,0.471,0.229,0.12,0.059,0.063,0.529,0.572,0.752,0.377,0.5,0.357,0.419,0.655,0.969,0.054,19,0.496,0.474,0,0,
7.0,Isaiah Joe,24.0,SG,78,1,1445,0.458,21.3,0.272,0.091,0.041,0.07,0.07,0.728,0.568,0.773,0.4,0.5,0.471,0.416,0.76,0.966,0.039,15,0.212,0.413,2,0,
8.0,Aaron Wiggins,25.0,SG,78,4,1228,0.562,10.7,0.666,0.422,0.186,0.04,0.019,0.334,0.598,0.698,0.457,0.467,0.0,0.492,0.667,0.968,0.042,12,0.413,0.404,0,0,
9.0,Kenrich Williams,29.0,PF,69,1,1029,0.468,15.4,0.496,0.296,0.104,0.039,0.057,0.504,0.54,0.699,0.379,0.182,0.25,0.397,0.733,0.964,0.032,7,0.312,0.409,1,0,
