Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp-Dbl,Awards
1.0,Shai Gilgeous-Alexander,25.0,75,75,2553,796,1487,0.535,95,269,0.353,701,1218,0.576,0.567,567,649,0.874,65,350,415,465,150,67,162,184,2254,0,"MVP-2,DPOY-7,CPOY-3,AS,NBA1"
2.0,Chet Holmgren,21.0,82,82,2413,505,953,0.53,129,349,0.37,376,604,0.623,0.598,218,275,0.793,129,519,648,200,53,190,131,197,1357,0,ROY-2
3.0,Luguentz Dort,24.0,79,79,2246,288,657,0.438,156,396,0.394,132,261,0.506,0.557,128,155,0.826,74,210,284,113,72,47,74,228,860,0,
4.0,Jalen Williams,22.0,71,71,2223,536,993,0.54,103,241,0.427,433,752,0.576,0.592,180,221,0.814,37,245,282,322,80,45,123,175,1355,0,CPOY-12
5.0,Josh Giddey,21.0,80,80,2011,402,847,0.475,82,243,0.337,320,604,0.53,0.523,100,124,0.806,111,403,514,386,51,44,168,111,986,3,
6.0,Cason Wallace,20.0,82,13,1692,217,442,0.491,98,234,0.419,119,208,0.572,0.602,29,37,0.784,52,135,187,120,76,37,45,129,561,0,
7.0,Isaiah Joe,24.0,78,1,1445,222,485,0.458,147,353,0.416,75,132,0.568,0.609,45,52,0.865,32,148,180,99,46,22,47,87,636,0,
8.0,Aaron Wiggins,25.0,78,4,1228,212,377,0.562,62,126,0.492,150,251,0.598,0.645,56,71,0.789,60,126,186,86,56,19,56,91,542,0,
9.0,Kenrich Williams,29.0,69,1,1029,131,280,0.468,56,141,0.397,75,139,0.54,0.568,7,14,0.5,61,148,209,93,38,9,32,101,325,0,
10.0,Jaylin Williams,21.0,69,1,897,95,228,0.417,53,144,0.368,42,84,0.5,0.533,33,41,0.805,36,198,234,110,28,27,34,98,276,0,
11.0,Gordon Hayward,33.0,26,3,447,48,106,0.453,15,29,0.517,33,77,0.429,0.524,27,39,0.692,13,51,64,42,12,1,15,21,138,0,
12.0,Ousmane Dieng,20.0,33,0,365,49,116,0.422,21,70,0.3,28,46,0.609,0.513,14,16,0.875,10,41,51,37,8,5,19,22,133,0,
13.0,Vasilije Micić,30.0,30,0,361,37,91,0.407,11,45,0.244,26,46,0.565,0.467,14,19,0.737,1,23,24,76,9,3,29,22,99,0,
14.0,Lindy Waters III,26.0,38,0,280,49,104,0.471,37,85,0.435,12,19,0.632,0.649,2,2,1.0,7,33,40,24,5,7,7,23,137,0,
15.0,Tre Mann,22.0,13,0,119,20,40,0.5,8,19,0.421,12,21,0.571,0.6,1,1,1.0,4,20,24,20,3,0,9,3,49,0,
16.0,Olivier Sarr,24.0,15,0,98,11,19,0.579,2,6,0.333,9,13,0.692,0.632,10,15,0.667,10,26,36,2,0,7,3,18,34,0,
17.0,Mike Muscala,32.0,16,0,91,8,22,0.364,1,11,0.091,7,11,0.636,0.386,0,1,0.0,7,14,21,4,1,1,4,8,17,0,
18.0,Dāvis Bertāns,31.0,15,0,91,10,26,0.385,10,24,0.417,0,2,0.0,0.577,14,15,0.933,2,8,10,9,3,3,1,10,44,0,
19.0,Bismack Biyombo,31.0,10,0,73,7,12,0.583,0,0,,7,12,0.583,0.583,4,8,0.5,5,13,18,2,1,3,4,7,18,0,
20.0,Keyontae Johnson,23.0,9,0,66,5,16,0.313,1,3,0.333,4,13,0.308,0.344,0,0,,4,6,10,4,1,0,4,5,11,0,
21.0,Aleksej Pokusevski,22.0,10,0,60,4,16,0.25,2,11,0.182,2,5,0.4,0.313,2,4,0.5,2,8,10,5,1,1,3,5,12,0,
22.0,Adam Flagler,24.0,2,0,14,1,7,0.143,1,6,0.167,0,1,0.0,0.214,0,0,,0,0,0,4,0,0,0,0,3,0,
,Team Totals,,82,82,19802,3653,7324,0.499,1090,2805,0.389,2563,4519,0.567,0.573,1451,1759,0.825,722,2725,3447,2223,694,538,970,1545,9847,3,
