Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3653,7324,0.499,1090,2805,0.389,2563,4519,0.567,1451,1759,0.825,722,2725,3447,2223,694,538,1039,1545,9847
Team/G,,241.5,44.5,89.3,0.499,13.3,34.2,0.389,31.3,55.1,0.567,17.7,21.5,0.825,8.8,33.2,42.0,27.1,8.5,6.6,12.7,18.8,120.1
Lg Rank,,10,2,15,3.0,8,16,1.0,4,10,5.0,12,17,4.0,29,12,27,11,1,1,7,19,3
Year/Year,,-0.3%,3.4%,-3.5%,0.033,9.5%,0.3%,0.033,1.0%,-5.7%,0.038,-7.7%,-9.5%,0.016,-22.7%,3.0%,-3.7%,11.0%,2.7%,57.8%,-2.8%,-10.3%,2.2%
Opponent,82.0,19805,3328,7322,0.455,1101,3052,0.361,2227,4270,0.522,1482,1878,0.789,968,2695,3663,2207,582,419,1287,1548,9239
Opponent/G,,241.5,40.6,89.3,0.455,13.4,37.2,0.361,27.2,52.1,0.522,18.1,22.9,0.789,11.8,32.9,44.7,26.9,7.1,5.1,15.7,18.9,112.7
Lg Rank,,10,8,18,3.0,23,26,12.0,3,8,4.0,23,23,20.0,29,13,23,18,11,18,1,12,11
Year/Year,,-0.3%,-3.2%,1.0%,-0.019,4.0%,3.3%,0.002,-6.3%,-0.6%,-0.032,-8.0%,-10.1%,0.018,-1.4%,-5.1%,-4.2%,3.8%,1.7%,-7.7%,-6.4%,-7.6%,-3.2%
