Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Shai Gilgeous-Alexander,25,10,10,399,14.2,28.6,0.496,2.0,4.7,0.432,12.1,23.8,0.508,0.531,8.2,10.3,0.79,1.0,8.2,9.2,8.2,1.7,2.2,2.8,4.0,38.5,119,104,
2,Jalen Williams,22,10,10,377,10.1,21.6,0.469,2.0,5.3,0.385,8.1,16.3,0.496,0.516,3.0,3.6,0.815,1.8,7.4,9.2,7.3,2.3,0.7,2.6,2.8,25.2,113,105,
3,Luguentz Dort,24,10,10,350,4.8,13.2,0.363,3.6,9.3,0.391,1.2,3.9,0.296,0.5,2.3,2.8,0.842,2.8,3.9,6.7,2.9,1.9,0.3,1.6,6.1,15.6,112,108,
4,Chet Holmgren,21,10,10,345,8.7,17.6,0.496,1.9,7.4,0.26,6.8,10.2,0.667,0.55,3.7,4.9,0.758,2.1,8.6,10.6,3.1,1.0,3.7,2.8,3.8,23.0,111,103,
5,Cason Wallace,20,10,0,198,4.1,10.5,0.39,2.3,7.2,0.321,1.8,3.3,0.538,0.5,0.3,0.5,0.5,1.8,1.5,3.3,2.6,2.3,0.5,1.0,3.6,10.8,107,109,
6,Josh Giddey,21,10,8,181,9.6,21.1,0.453,3.4,9.6,0.353,6.2,11.5,0.537,0.533,2.0,2.2,0.875,2.0,8.2,10.1,5.9,0.6,1.1,3.4,2.5,24.5,107,107,
7,Isaiah Joe,24,10,2,173,7.1,15.9,0.444,4.7,11.5,0.41,2.4,4.4,0.533,0.593,0.0,0.0,,1.2,5.3,6.5,2.9,1.5,0.0,1.5,2.9,18.8,114,109,
8,Aaron Wiggins,25,10,0,157,7.5,15.2,0.489,1.9,6.5,0.3,5.5,8.8,0.63,0.553,3.2,3.6,0.909,2.9,7.5,10.4,3.2,1.9,1.0,2.9,2.6,20.1,113,105,
9,Jaylin Williams,21,10,0,127,6.4,13.2,0.485,3.6,8.8,0.409,2.8,4.4,0.636,0.621,1.2,1.6,0.75,1.6,11.2,12.8,6.0,1.6,1.2,1.2,4.4,17.6,131,103,
10,Gordon Hayward,33,7,0,46,0.0,3.3,0.0,0.0,0.0,,0.0,3.3,0.0,0.0,0.0,0.0,,1.1,13.3,14.4,3.3,1.1,1.1,0.0,2.2,0.0,73,102,
11,Kenrich Williams,29,7,0,32,3.2,12.7,0.25,0.0,8.0,0.0,3.2,4.8,0.667,0.25,0.0,0.0,,1.6,11.1,12.7,4.8,1.6,0.0,0.0,4.8,6.4,80,104,
12,Lindy Waters III,26,3,0,9,0.0,5.7,0.0,0.0,5.7,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0,112,
13,Ousmane Dieng,20,4,0,7,7.3,14.5,0.5,0.0,7.3,0.0,7.3,7.3,1.0,0.5,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,100,116,
