Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Shai Gilgeous-Alexander,25,75,75,2553,15.0,28.0,0.535,1.8,5.1,0.353,13.2,22.9,0.576,0.567,10.7,12.2,0.874,1.2,6.6,7.8,8.8,2.8,1.3,3.1,3.5,42.4,129,110,"MVP-2,DPOY-7,CPOY-3,AS,NBA1"
2,Chet Holmgren,21,82,82,2413,10.1,19.0,0.53,2.6,7.0,0.37,7.5,12.0,0.623,0.598,4.3,5.5,0.793,2.6,10.3,12.9,4.0,1.1,3.8,2.6,3.9,27.0,122,108,ROY-2
3,Luguentz Dort,24,79,79,2246,6.2,14.1,0.438,3.3,8.5,0.394,2.8,5.6,0.506,0.557,2.7,3.3,0.826,1.6,4.5,6.1,2.4,1.5,1.0,1.6,4.9,18.4,117,114,
4,Jalen Williams,22,71,71,2223,11.6,21.5,0.54,2.2,5.2,0.427,9.4,16.3,0.576,0.592,3.9,4.8,0.814,0.8,5.3,6.1,7.0,1.7,1.0,2.7,3.8,29.3,122,114,CPOY-12
5,Josh Giddey,21,80,80,2011,9.6,20.3,0.475,2.0,5.8,0.337,7.7,14.4,0.53,0.523,2.4,3.0,0.806,2.7,9.6,12.3,9.2,1.2,1.1,4.0,2.7,23.6,111,112,
6,Cason Wallace,20,82,13,1692,6.2,12.6,0.491,2.8,6.6,0.419,3.4,5.9,0.572,0.602,0.8,1.1,0.784,1.5,3.8,5.3,3.4,2.2,1.1,1.3,3.7,15.9,122,113,
7,Isaiah Joe,24,78,1,1445,7.4,16.1,0.458,4.9,11.7,0.416,2.5,4.4,0.568,0.609,1.5,1.7,0.865,1.1,4.9,6.0,3.3,1.5,0.7,1.6,2.9,21.2,121,115,
8,Aaron Wiggins,25,78,4,1228,8.3,14.8,0.562,2.4,4.9,0.492,5.9,9.8,0.598,0.645,2.2,2.8,0.789,2.3,4.9,7.3,3.4,2.2,0.7,2.2,3.6,21.2,125,113,
9,Kenrich Williams,29,69,1,1029,6.1,13.1,0.468,2.6,6.6,0.397,3.5,6.5,0.54,0.568,0.3,0.7,0.5,2.9,6.9,9.8,4.3,1.8,0.4,1.5,4.7,15.2,120,113,
10,Jaylin Williams,21,69,1,897,5.1,12.2,0.417,2.8,7.7,0.368,2.3,4.5,0.5,0.533,1.8,2.2,0.805,1.9,10.6,12.5,5.9,1.5,1.4,1.8,5.3,14.8,119,110,
11,Gordon Hayward,33,26,3,447,5.2,11.4,0.453,1.6,3.1,0.517,3.5,8.3,0.429,0.524,2.9,4.2,0.692,1.4,5.5,6.9,4.5,1.3,0.1,1.6,2.3,14.8,117,116,
12,Ousmane Dieng,20,33,0,365,6.5,15.3,0.422,2.8,9.2,0.3,3.7,6.1,0.609,0.513,1.8,2.1,0.875,1.3,5.4,6.7,4.9,1.1,0.7,2.5,2.9,17.5,107,115,
13,Vasilije Micić,30,30,0,361,4.9,12.1,0.407,1.5,6.0,0.244,3.5,6.1,0.565,0.467,1.9,2.5,0.737,0.1,3.1,3.2,10.1,1.2,0.4,3.9,2.9,13.2,102,117,
14,Lindy Waters III,26,38,0,280,8.4,17.9,0.471,6.4,14.6,0.435,2.1,3.3,0.632,0.649,0.3,0.3,1.0,1.2,5.7,6.9,4.1,0.9,1.2,1.2,3.9,23.5,128,115,
15,Tre Mann,22,13,0,119,8.1,16.2,0.5,3.2,7.7,0.421,4.8,8.5,0.571,0.6,0.4,0.4,1.0,1.6,8.1,9.7,8.1,1.2,0.0,3.6,1.2,19.8,115,114,
16,Olivier Sarr,24,15,0,98,5.4,9.3,0.579,1.0,2.9,0.333,4.4,6.4,0.692,0.632,4.9,7.4,0.667,4.9,12.8,17.7,1.0,0.0,3.4,1.5,8.8,16.7,135,109,
17,Mike Muscala,32,16,0,91,4.2,11.6,0.364,0.5,5.8,0.091,3.7,5.8,0.636,0.386,0.0,0.5,0.0,3.7,7.4,11.1,2.1,0.5,0.5,2.1,4.2,9.0,88,115,
18,Dāvis Bertāns,31,15,0,91,5.3,13.7,0.385,5.3,12.7,0.417,0.0,1.1,0.0,0.577,7.4,7.9,0.933,1.1,4.2,5.3,4.8,1.6,1.6,0.5,5.3,23.2,146,114,
19,Bismack Biyombo,31,10,0,73,4.6,7.9,0.583,0.0,0.0,,4.6,7.9,0.583,0.583,2.6,5.3,0.5,3.3,8.6,11.9,1.3,0.7,2.0,2.6,4.6,11.9,107,113,
20,Keyontae Johnson,23,9,0,66,3.6,11.7,0.313,0.7,2.2,0.333,2.9,9.5,0.308,0.344,0.0,0.0,,2.9,4.4,7.3,2.9,0.7,0.0,2.9,3.6,8.0,78,118,
21,Aleksej Pokusevski,22,10,0,60,3.2,12.8,0.25,1.6,8.8,0.182,1.6,4.0,0.4,0.313,1.6,3.2,0.5,1.6,6.4,8.0,4.0,0.8,0.8,2.4,4.0,9.6,79,115,
22,Adam Flagler,24,2,0,14,3.4,24.0,0.143,3.4,20.6,0.167,0.0,3.4,0.0,0.214,0.0,0.0,,0.0,0.0,0.0,13.7,0.0,0.0,0.0,0.0,10.3,78,122,
