Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1,Coby White,20,PG,69,54,2156,6.3,15.1,0.416,2.7,7.6,0.359,3.5,7.5,0.473,0.506,2.1,2.4,0.901,0.5,4.3,4.7,5.5,0.6,0.3,2.6,3.0,17.4,
2,Zach LaVine,25,SG,58,58,2034,10.1,19.9,0.507,3.5,8.4,0.419,6.5,11.4,0.571,0.596,4.5,5.3,0.849,0.6,4.5,5.1,5.0,0.8,0.5,3.6,2.4,28.2,AS
3,Patrick Williams,19,PF,71,71,1983,4.6,9.6,0.483,1.0,2.5,0.391,3.6,7.1,0.515,0.534,1.7,2.3,0.728,1.2,4.7,5.9,1.8,1.2,0.8,1.8,2.3,11.9,
4,Thaddeus Young,32,PF,68,23,1652,8.1,14.4,0.559,0.3,1.0,0.267,7.8,13.4,0.58,0.568,1.5,2.5,0.628,3.7,5.6,9.2,6.3,1.6,0.9,3.0,3.3,17.9,6MOY-14
5,Garrett Temple,34,SG,56,25,1528,3.7,9.0,0.415,1.6,4.7,0.335,2.1,4.3,0.503,0.503,0.9,1.2,0.8,0.7,3.1,3.8,2.9,1.0,0.7,1.4,3.0,10.0,
6,Lauri Markkanen,23,PF,51,26,1317,6.8,14.2,0.48,3.3,8.1,0.402,3.6,6.2,0.582,0.594,2.1,2.5,0.826,1.0,6.4,7.3,1.2,0.7,0.4,1.4,2.1,19.0,
7,Tomáš Satoranský,29,SG,58,18,1307,4.7,9.1,0.514,1.2,3.3,0.356,3.5,5.8,0.602,0.578,1.8,2.2,0.848,0.8,3.1,3.9,7.5,1.1,0.4,2.6,2.5,12.3,
8,Denzel Valentine,27,SG,62,3,1036,5.4,14.5,0.373,2.8,8.4,0.331,2.6,6.0,0.431,0.469,0.6,0.6,0.941,0.8,6.0,6.8,3.6,1.0,0.2,1.5,2.4,14.1,
9,Nikola Vučević,30,C,26,26,848,9.8,20.7,0.471,2.5,6.5,0.388,7.3,14.3,0.509,0.532,1.7,2.0,0.87,2.5,10.2,12.7,4.3,1.0,0.8,1.8,2.5,23.7,AS
10,Wendell Carter Jr.,21,C,32,25,792,5.9,11.5,0.512,0.4,1.0,0.364,5.5,10.5,0.526,0.528,3.7,5.0,0.739,3.2,8.2,11.4,3.1,0.8,1.1,2.2,4.4,15.8,
11,Daniel Theis,28,C,23,14,574,5.8,11.2,0.522,1.0,3.6,0.281,4.8,7.6,0.636,0.567,1.8,2.7,0.651,2.4,6.1,8.5,2.6,1.0,0.9,1.6,2.9,14.4,
12,Otto Porter Jr.,27,SF,25,6,540,5.9,13.5,0.441,2.5,6.3,0.4,3.4,7.1,0.477,0.535,2.1,2.5,0.838,1.9,7.3,9.2,3.3,0.8,0.3,1.7,2.5,16.5,
13,Ryan Arcidiacono,26,PG,44,0,450,3.9,9.4,0.419,2.0,5.4,0.373,1.9,4.0,0.48,0.526,1.0,1.6,0.65,0.4,5.0,5.4,4.5,0.7,0.0,0.8,3.8,10.9,
14,Daniel Gafford,22,C,31,11,383,5.6,8.2,0.69,0.0,0.0,,5.6,8.2,0.69,0.69,2.5,3.9,0.659,4.1,5.5,9.7,1.6,1.0,3.2,2.1,5.1,13.8,
15,Troy Brown Jr.,21,SF,13,0,237,4.4,8.4,0.527,1.2,3.6,0.333,3.2,4.7,0.677,0.6,0.8,0.9,0.833,1.4,5.3,6.7,1.5,1.1,0.3,0.8,3.0,10.8,
16,Javonte Green,27,SG,16,0,128,3.9,8.7,0.452,0.8,2.3,0.375,3.1,6.5,0.478,0.5,2.8,2.8,1.0,1.7,3.7,5.3,1.7,2.8,1.1,1.7,3.7,11.5,
17,Luke Kornet,25,C,13,0,94,3.4,10.3,0.333,2.3,8.8,0.261,1.1,1.5,0.75,0.444,0.8,1.5,0.5,0.4,5.4,5.7,1.5,0.8,2.7,0.4,0.4,10.0,
18,Cristiano Felício,28,C,18,0,84,3.0,5.6,0.538,0.0,0.9,0.0,3.0,4.7,0.636,0.538,3.9,6.9,0.563,4.3,6.9,11.1,3.9,1.7,0.0,1.7,4.3,9.9,
19,Al-Farouq Aminu,30,PF,6,0,67,1.1,5.4,0.2,0.5,3.2,0.167,0.5,2.1,0.25,0.25,2.1,2.7,0.8,1.1,9.1,10.2,1.1,1.1,0.0,1.6,3.8,4.8,
20,Chandler Hutchison,24,SF,7,0,64,2.8,10.1,0.278,0.6,1.7,0.333,2.3,8.4,0.267,0.306,1.1,1.1,1.0,0.6,10.7,11.3,2.3,0.6,0.0,2.8,5.1,7.3,
21,Adam Mokoka,22,SG,14,0,56,4.5,12.2,0.368,0.6,6.4,0.1,3.9,5.8,0.667,0.395,0.0,0.6,0.0,0.6,2.6,3.2,3.2,1.3,0.6,3.2,3.2,9.6,
22,Devon Dotson,21,PG,11,0,50,7.9,15.1,0.524,0.7,5.0,0.143,7.2,10.1,0.714,0.548,0.0,0.0,,1.4,2.2,3.6,5.0,2.9,0.0,0.0,2.2,16.6,
