Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards
1,Keyonte George,21,67,35,2109,8.2,20.9,0.391,4.0,11.5,0.343,4.2,9.4,0.449,0.485,5.3,6.5,0.818,0.6,5.2,5.8,8.6,1.0,0.2,4.2,2.5,25.6,109,123,
2,Isaiah Collier,20,71,46,1839,6.1,14.5,0.422,1.1,4.4,0.249,5.0,10.1,0.497,0.459,2.7,4.0,0.682,0.8,5.3,6.1,11.6,1.7,0.4,5.4,3.9,16.0,99,121,
3,Collin Sexton,26,63,61,1758,11.4,23.7,0.48,3.0,7.4,0.406,8.4,16.3,0.513,0.543,5.9,6.9,0.865,1.6,3.0,4.7,7.2,1.3,0.2,4.4,3.9,31.6,115,124,
4,Walker Kessler,23,58,58,1740,7.7,11.6,0.663,0.2,0.9,0.176,7.5,10.6,0.706,0.671,2.2,4.2,0.52,7.3,12.2,19.5,2.7,1.0,3.8,2.4,3.6,17.7,130,115,
5,Kyle Filipowski,21,72,27,1522,8.2,16.3,0.502,2.4,6.9,0.35,5.8,9.4,0.614,0.576,2.9,4.5,0.65,3.5,10.3,13.9,4.4,1.5,0.7,3.2,5.4,21.8,115,118,
6,Lauri Markkanen,27,47,47,1476,9.6,22.8,0.423,4.5,13.0,0.346,5.1,9.8,0.525,0.521,5.3,6.0,0.876,2.3,6.7,9.0,2.3,1.1,0.6,2.1,2.6,29.0,115,122,
7,Brice Sensabaugh,21,71,15,1432,9.2,20.1,0.459,5.3,12.5,0.422,4.0,7.6,0.52,0.59,2.2,2.4,0.89,1.4,5.6,7.0,3.7,1.5,0.3,3.6,3.7,25.9,111,122,
8,Johnny Juzang,23,64,18,1270,7.7,17.9,0.429,4.5,11.9,0.376,3.2,6.1,0.534,0.554,1.7,2.0,0.849,1.6,5.4,7.0,2.6,1.5,0.3,1.4,4.8,21.6,117,122,
9,John Collins,27,40,31,1220,11.0,20.9,0.527,2.3,5.8,0.399,8.7,15.1,0.577,0.583,5.5,6.5,0.848,3.5,9.4,12.9,3.1,1.5,1.6,4.1,4.6,29.8,116,118,
10,Cody Williams,20,50,21,1060,3.8,11.6,0.323,1.6,6.1,0.259,2.2,5.5,0.393,0.391,1.3,1.8,0.725,1.2,3.9,5.1,2.7,1.0,0.7,2.0,4.3,10.4,89,123,
11,Jordan Clarkson,32,37,9,962,10.0,24.6,0.408,4.2,11.6,0.362,5.8,13.0,0.448,0.493,5.7,7.1,0.797,1.2,4.6,5.9,6.9,1.5,0.4,4.3,2.6,29.9,107,122,
12,Svi Mykhailiuk,27,38,13,760,7.5,19.1,0.391,4.4,12.8,0.345,3.0,6.3,0.485,0.507,1.8,2.2,0.8,1.4,4.3,5.7,4.8,1.2,0.4,3.3,2.7,21.1,103,123,
13,Micah Potter,26,38,10,705,3.9,9.2,0.422,2.1,6.7,0.316,1.8,2.5,0.703,0.537,1.2,1.4,0.85,2.9,8.2,11.2,2.1,1.0,1.0,2.1,3.4,11.0,110,121,
14,Drew Eubanks,27,37,4,568,7.4,12.3,0.607,0.3,0.4,0.6,7.2,11.8,0.607,0.617,3.0,4.8,0.632,3.4,10.8,14.2,3.8,0.8,2.7,2.6,3.9,18.2,121,117,
15,KJ Martin,24,19,9,432,5.6,11.3,0.49,0.8,4.1,0.189,4.8,7.2,0.662,0.525,1.4,2.0,0.722,1.0,4.9,5.9,3.2,0.7,0.7,1.3,4.3,13.3,113,124,
16,Patty Mills,36,17,0,260,4.8,14.0,0.342,3.1,10.5,0.298,1.7,3.5,0.474,0.454,0.9,0.9,1.0,0.6,3.3,3.9,3.9,2.2,0.6,3.0,2.2,13.7,92,121,
17,Oscar Tshiebwe,25,14,1,255,7.9,13.2,0.6,0.0,0.0,,7.9,13.2,0.6,0.6,4.3,5.8,0.742,8.7,14.3,23.0,1.7,2.4,0.2,1.9,4.5,20.1,135,114,
18,Jaden Springer,22,17,2,224,4.9,12.0,0.411,1.3,6.2,0.207,3.6,5.8,0.63,0.464,2.6,3.6,0.706,2.8,4.5,7.3,4.9,2.6,0.6,2.6,5.4,13.7,107,119,
19,Elijah Harkless,24,10,0,138,3.8,12.2,0.314,2.4,8.7,0.28,1.4,3.5,0.4,0.414,1.0,2.1,0.5,3.1,4.2,7.3,2.8,3.5,0.3,1.0,6.3,11.1,103,118,
20,Taylor Hendricks,21,3,3,75,2.6,11.5,0.222,1.9,7.7,0.25,0.6,3.8,0.167,0.306,1.9,2.6,0.75,3.2,6.4,9.6,1.3,3.2,2.6,1.3,5.1,9.0,88,114,
