Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,Shooting %,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,League-Adjusted,Added,Added,Unnamed: 25_level_0
Rk,Player,Age,Pos,G,GS,MP,FG%,2P%,3P%,eFG%,FT%,TS%,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add,Awards
1.0,Jordan Clarkson,32.0,SG,37,9,962,0.408,0.448,0.362,0.493,0.797,0.54,0.29,0.471,87,82,101.0,91,102,94,119,112,-49.5,-40.6,
2.0,Isaiah Collier,20.0,PG,71,46,1839,0.422,0.497,0.249,0.459,0.682,0.494,0.277,0.305,90,91,69.0,85,87,86,114,72,-92.8,-102.7,
3.0,John Collins,27.0,PF,40,31,1220,0.527,0.577,0.399,0.583,0.848,0.628,0.309,0.279,113,106,111.0,107,109,109,127,66,42.3,62.9,
4.0,Drew Eubanks,27.0,C,37,4,568,0.607,0.607,0.6,0.617,0.632,0.632,0.393,0.034,130,111,167.0,114,81,110,162,8,21.5,19.0,
5.0,Kyle Filipowski,21.0,C,72,27,1522,0.502,0.614,0.35,0.576,0.65,0.594,0.276,0.425,107,113,97.0,106,83,103,114,101,34.4,20.6,
6.0,Keyonte George,21.0,PG,67,35,2109,0.391,0.449,0.343,0.485,0.818,0.539,0.31,0.552,84,82,95.0,89,105,93,128,131,-106.2,-78.5,
7.0,Elijah Harkless,24.0,SG,10,0,138,0.314,0.4,0.28,0.414,0.5,0.425,0.171,0.714,67,73,78.0,76,64,74,71,170,-9.0,-11.4,
8.0,Taylor Hendricks,21.0,PF,3,3,75,0.222,0.167,0.25,0.306,0.75,0.354,0.222,0.667,48,31,69.0,56,96,61,92,158,-8.6,-8.8,
9.0,Johnny Juzang,23.0,SG,64,18,1270,0.429,0.534,0.376,0.554,0.849,0.573,0.112,0.661,92,98,104.0,102,109,99,46,157,10.1,-3.3,
10.0,Walker Kessler,23.0,C,58,58,1740,0.663,0.706,0.176,0.671,0.52,0.66,0.363,0.081,142,130,49.0,123,67,114,149,19,106.9,81.1,
11.0,Lauri Markkanen,27.0,PF,47,47,1476,0.423,0.525,0.346,0.521,0.876,0.571,0.264,0.57,91,96,96.0,96,112,99,109,135,-30.3,-8.5,
12.0,KJ Martin,24.0,SF,19,9,432,0.49,0.662,0.189,0.525,0.722,0.546,0.176,0.363,105,121,53.0,97,93,95,73,86,-3.8,-6.7,
13.0,Patty Mills,36.0,PG,17,0,260,0.342,0.474,0.298,0.454,1.0,0.473,0.066,0.75,73,87,83.0,84,128,82,27,178,-13.5,-16.1,
14.0,Svi Mykhailiuk,27.0,SF,38,13,760,0.391,0.485,0.345,0.507,0.8,0.526,0.116,0.672,84,89,96.0,93,103,91,48,160,-22.0,-31.8,
15.0,Micah Potter,26.0,C,38,10,705,0.422,0.703,0.316,0.537,0.85,0.563,0.148,0.726,90,129,88.0,99,109,98,61,172,-1.6,-3.7,
16.0,Brice Sensabaugh,21.0,SF,71,15,1432,0.459,0.52,0.422,0.59,0.89,0.612,0.122,0.621,98,95,117.0,109,114,106,50,147,56.4,44.7,
17.0,Collin Sexton,26.0,SG,63,61,1758,0.48,0.513,0.406,0.543,0.865,0.593,0.29,0.313,103,94,113.0,100,111,103,119,74,0.3,32.6,
18.0,Jaden Springer,22.0,PG,17,2,224,0.411,0.63,0.207,0.464,0.706,0.504,0.304,0.518,88,116,57.0,85,91,87,125,123,-8.8,-9.2,
19.0,Oscar Tshiebwe,25.0,C,14,1,255,0.6,0.6,,0.6,0.742,0.64,0.443,0.0,128,110,,110,95,111,182,0,8.0,10.6,
20.0,Cody Williams,20.0,SG,50,21,1060,0.323,0.393,0.259,0.391,0.725,0.419,0.156,0.525,69,72,72.0,72,93,73,64,125,-78.1,-86.4,
,Team Totals,,,82,82,19805,0.454,0.54,0.35,0.533,0.774,0.568,0.252,0.449,97,99,97.0,98,99,99,104,107,-144.3,-136.2,
