Unnamed: 0,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Team,82.0,19805,3305,7272,0.454,1144,3267,0.35,2161,4005,0.54,1421,1836,0.774,983,2741,3724,2093,555,360,1412,1549,9175
Team/G,,241.5,40.3,88.7,0.454,14.0,39.8,0.35,26.4,48.8,0.54,17.3,22.4,0.774,12.0,33.4,45.4,25.5,6.8,4.4,17.2,18.9,111.9
Lg Rank,,9,25,20,22.0,10,6,22.0,24,25,19.0,8,10,22.0,8,11,5,20,30,24,30,18,21
Year/Year,,0.0%,-4.0%,-1.3%,-0.013,7.9%,9.2%,-0.004,-9.3%,-8.5%,-0.005,-7.6%,-0.9%,-0.056,-1.9%,0.6%,-0.1%,-6.2%,3.4%,-21.4%,9.9%,1.7%,-3.3%
Opponent,82.0,19805,3655,7622,0.48,1219,3403,0.358,2436,4219,0.577,1412,1850,0.763,957,2670,3627,2429,802,527,968,1580,9941
Opponent/G,,241.5,44.6,93.0,0.48,14.9,41.5,0.358,29.7,51.5,0.577,17.2,22.6,0.763,11.7,32.6,44.2,29.6,9.8,6.4,11.8,19.3,121.2
Lg Rank,,9,30,28,26.0,30,30,12.0,28,14,29.0,19,22,2.0,24,12,17,30,30,30,30,4,30
Year/Year,,0.0%,0.0%,1.5%,-0.007,0.5%,10.8%,-0.037,-0.2%,-5.0%,0.027,3.5%,4.6%,-0.008,6.3%,4.1%,4.7%,-0.5%,13.9%,-0.2%,-4.1%,0.2%,0.6%
