team,player,image_url,file_path
IndianaPacers,Tony Bradley,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4065673.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\tony_bradley.png
IndianaPacers,Johnny Furphy,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5157066.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\johnny_furphy.png
IndianaPacers,Tyrese Haliburton,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4396993.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\tyrese_haliburton.png
IndianaPacers,Jay Huff,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4065731.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\jay_huff.png
IndianaPacers,Isaiah Jackson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4432170.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\isaiah_jackson.png
IndianaPacers,Quenton Jackson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4592829.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\quenton_jackson.png
IndianaPacers,Kam Jones,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4697268.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\kam_jones.png
IndianaPacers,Garrison Mathews,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3913180.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\garrison_mathews.png
IndianaPacers,Bennedict Mathurin,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4683634.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\bennedict_mathurin.png
IndianaPacers,T.J. McConnell,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/2530530.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\tj_mcconnell.png
IndianaPacers,Andrew Nembhard,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4395712.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\andrew_nembhard.png
IndianaPacers,Aaron Nesmith,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4396909.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\aaron_nesmith.png
IndianaPacers,Taelon Peter,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4703421.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\taelon_peter.png
IndianaPacers,Ben Sheppard,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4433076.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\ben_sheppard.png
IndianaPacers,Pascal Siakam,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/3149673.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\pascal_siakam.png
IndianaPacers,Ethan Thompson,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278516.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\ethan_thompson.png
IndianaPacers,Obi Toppin,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/4278355.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\obi_toppin.png
IndianaPacers,Jarace Walker,https://a.espncdn.com/combiner/i?img=/i/headshots/nba/players/full/5106060.png&h=80&w=110&scale=crop,nba_rosters\indianapacers\jarace_walker.png
