Rk,Player,Age,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards
1.0,Pascal Siakam,27.0,PF,6,6,43.3,8.5,17.8,0.477,0.7,2.8,0.235,7.8,15.0,0.522,0.495,5.2,6.0,0.861,1.3,5.8,7.2,5.8,1.2,1.0,2.2,4.0,22.8,
2.0,OG Anunoby,24.0,SF,6,6,36.2,6.5,13.7,0.476,2.3,6.8,0.341,4.2,6.8,0.61,0.561,2.0,2.7,0.75,1.2,2.8,4.0,2.5,1.0,0.2,1.7,3.0,17.3,
3.0,Fred VanVleet,27.0,PG,4,4,35.0,4.8,13.5,0.352,3.0,9.0,0.333,1.8,4.5,0.389,0.463,1.3,1.5,0.833,0.5,2.5,3.0,6.3,1.8,1.0,1.0,3.0,13.8,
4.0,Scottie Barnes,20.0,PF,4,3,33.3,4.5,10.5,0.429,0.5,3.0,0.167,4.0,7.5,0.533,0.452,3.3,4.0,0.813,1.8,7.3,9.0,4.3,1.0,0.3,1.3,3.0,12.8,
5.0,Gary Trent Jr.,23.0,SG,6,6,33.2,5.2,13.7,0.378,2.2,6.5,0.333,3.0,7.2,0.419,0.457,2.8,3.2,0.895,0.2,1.5,1.7,1.3,1.0,0.5,0.5,1.8,15.3,
6.0,Precious Achiuwa,22.0,C,6,1,27.8,4.2,8.7,0.481,0.8,2.7,0.313,3.3,6.0,0.556,0.529,1.0,1.7,0.6,1.3,3.5,4.8,1.0,0.2,0.8,1.5,2.3,10.2,
7.0,Chris Boucher,29.0,SF,6,0,21.7,4.3,7.0,0.619,1.0,2.5,0.4,3.3,4.5,0.741,0.69,1.5,1.7,0.9,2.0,3.8,5.8,0.2,0.2,1.2,0.3,2.2,11.2,
8.0,Thaddeus Young,33.0,PF,6,0,14.5,1.5,3.0,0.5,0.2,1.2,0.143,1.3,1.8,0.727,0.528,0.2,0.7,0.25,1.2,1.8,3.0,1.7,0.8,0.2,0.5,1.3,3.3,
9.0,Khem Birch,29.0,C,6,4,10.5,1.3,2.7,0.5,0.3,0.7,0.5,1.0,2.0,0.5,0.563,0.0,0.0,,0.7,0.8,1.5,0.5,0.2,0.2,0.5,2.2,3.0,
10.0,Malachi Flynn,23.0,PG,6,0,6.0,0.0,1.2,0.0,0.0,0.5,0.0,0.0,0.7,0.0,0.0,0.0,0.0,,0.3,0.2,0.5,0.5,0.2,0.0,0.2,1.0,0.0,
11.0,Isaac Bonga,22.0,SF,1,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,
12.0,Yuta Watanabe,27.0,SF,4,0,2.5,0.5,1.5,0.333,0.0,0.3,0.0,0.5,1.3,0.4,0.333,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.0,
13.0,Dalano Banton,22.0,PG,4,0,2.0,0.5,0.5,1.0,0.0,0.0,,0.5,0.5,1.0,1.0,0.8,1.5,0.5,0.5,0.0,0.5,0.3,0.3,0.0,0.3,0.0,1.8,
14.0,Armoni Brooks,23.0,PG,4,0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,
15.0,Svi Mykhailiuk,24.0,SF,3,0,1.7,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.3,0.3,1.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3,0.3,
,Team Totals,,,6,6,244.2,38.3,86.0,0.446,9.8,32.8,0.299,28.5,53.2,0.536,0.503,16.7,21.0,0.794,10.0,27.5,37.5,20.7,6.7,4.8,10.0,22.2,103.2,
